rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.613458	-0.273337	3.833698	0.000000	0.145504	0.259047
2	AG111	0.579703	-0.159821	3.833698	0.000000	0.027164	0.259047
3	AG111	0.634506	0.053523	3.833698	0.000000	0.158482	0.259047
4	AG111	0.557084	-0.181347	3.833698	0.000000	0.049863	0.259047
5	AG111	0.600211	0.106984	3.833698	0.000000	0.044495	0.259047
6	AG111	0.627267	-0.471976	3.833698	0.000000	0.063972	0.259047
7	AG111	0.562980	0.345931	3.833698	0.000000	0.095230	0.259047
8	AG111	0.565643	-0.483564	3.833698	0.000000	-0.049981	0.259047
9	AG111	0.622991	-0.189131	3.833698	0.000000	0.129846	0.259047
10	AG111	0.569215	-0.144995	3.833698	0.000000	-0.034503	0.259047
1	AG112	0.794241	-0.177505	3.833698	0.000000	-0.075232	0.259047
2	AG112	0.748153	-0.224915	3.833698	0.000000	-0.126055	0.259047
3	AG112	0.716835	0.518565	3.833698	0.000000	0.016115	0.259047
4	AG112	0.743918	0.257287	3.833698	0.000000	-0.056230	0.259047
5	AG112	0.762641	-0.161642	3.833698	0.000000	-0.098434	0.259047
6	AG112	0.756108	-0.066059	3.833698	0.000000	-0.036360	0.259047
7	AG112	0.753594	-0.091077	3.833698	0.000000	-0.088429	0.259047
8	AG112	0.679542	0.420738	3.833698	0.000000	0.007576	0.259047
9	AG112	0.738686	0.150775	3.833698	0.000000	-0.064279	0.259047
10	AG112	0.751119	-0.112357	3.833698	0.000000	-0.069697	0.259047
1	AG139	0.560644	0.038379	3.833698	0.000000	-0.103854	0.259047
2	AG139	0.574215	0.177088	3.833698	0.000000	0.011753	0.259047
3	AG139	0.606404	-0.108449	3.833698	0.000000	0.027130	0.259047
4	AG139	0.578042	0.236694	3.833698	0.000000	0.015078	0.259047
5	AG139	0.532658	0.275235	3.833698	0.000000	0.021655	0.259047
6	AG139	0.585019	0.065101	3.833698	0.000000	0.061517	0.259047
7	AG139	0.540919	0.034249	3.833698	0.000000	-0.005947	0.259047
8	AG139	0.562820	-0.036627	3.833698	0.000000	-0.015617	0.259047
9	AG139	0.592833	-0.221369	3.833698	0.000000	0.003783	0.259047
10	AG139	0.570497	0.045154	3.833698	0.000000	0.052010	0.259047
1	AG142	0.736200	0.580128	3.833698	0.000000	0.056434	0.259047
2	AG142	0.735398	0.410686	3.833698	0.000000	-0.036675	0.259047
3	AG142	0.780373	0.428455	3.833698	0.000000	0.130459	0.259047
4	AG142	0.742133	0.385118	3.833698	0.000000	0.004602	0.259047
5	AG142	0.714868	0.212536	3.833698	0.000000	-0.049022	0.259047
6	AG142	0.790441	0.579938	3.833698	0.000000	0.014471	0.259047
7	AG142	0.753117	0.208008	3.833698	0.000000	0.011755	0.259047
8	AG142	0.726241	0.667953	3.833698	0.000000	-0.018068	0.259047
9	AG142	0.735484	0.414341	3.833698	0.000000	0.021681	0.259047
10	AG142	0.774914	0.267672	3.833698	0.000000	0.019493	0.259047
1	GD14	0.586179	-0.071141	3.833698	0.000000	-0.180958	0.259047
2	GD14	0.569343	0.102688	3.833698	0.000000	-0.130814	0.259047
3	GD14	0.678676	-0.142452	3.833698	0.000000	-0.134246	0.259047
4	GD14	0.610778	-0.080986	3.833698	0.000000	-0.157685	0.259047
5	GD14	0.614903	-0.187838	3.833698	0.000000	-0.119924	0.259047
6	GD14	0.684448	0.064656	3.833698	0.000000	-0.119615	0.259047
7	GD14	0.684231	-0.166783	3.833698	0.000000	-0.135792	0.259047
8	GD14	0.582584	-0.024974	3.833698	0.000000	-0.133770	0.259047
9	GD14	0.572016	-0.361038	3.833698	0.000000	-0.212929	0.259047
10	GD14	0.631590	-0.153976	3.833698	0.000000	-0.148859	0.259047
1	GD15	0.631027	0.106424	3.833698	0.000000	0.115300	0.259047
2	GD15	0.626176	0.166300	3.833698	0.000000	0.050391	0.259047
3	GD15	0.631147	-0.145386	3.833698	0.000000	0.108467	0.259047
4	GD15	0.605722	-0.239731	3.833698	0.000000	0.045567	0.259047
5	GD15	0.617997	-0.233621	3.833698	0.000000	0.046169	0.259047
6	GD15	0.620801	0.177114	3.833698	0.000000	0.162034	0.259047
7	GD15	0.611281	-0.199045	3.833698	0.000000	0.144279	0.259047
8	GD15	0.551469	-0.063634	3.833698	0.000000	-0.028254	0.259047
9	GD15	0.593384	0.025497	3.833698	0.000000	0.066419	0.259047
10	GD15	0.591099	-0.057859	3.833698	0.000000	0.021387	0.259047
1	GD16	0.380470	0.052872	3.833698	0.000000	0.073557	0.259047
2	GD16	0.418284	-0.017834	3.833698	0.000000	0.056801	0.259047
3	GD16	0.397761	-0.177351	3.833698	0.000000	0.085820	0.259047
4	GD16	0.423453	-0.156192	3.833698	0.000000	0.095802	0.259047
5	GD16	0.340461	0.013140	3.833698	0.000000	0.090864	0.259047
6	GD16	0.372154	-0.030021	3.833698	0.000000	0.047700	0.259047
7	GD16	0.393074	-0.112443	3.833698	0.000000	0.132373	0.259047
8	GD16	0.368282	-0.184487	3.833698	0.000000	0.063830	0.259047
9	GD16	0.391716	0.009051	3.833698	0.000000	0.122836	0.259047
10	GD16	0.438738	0.079387	3.833698	0.000000	0.129219	0.259047
