parameter	value	se_sa	rse_sa
rhoS_pop	0.61372018003441031	0.04636310001623301	7.55443629271462136
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.72097828526887309	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25418778952982451	0.06817303257889373	26.81994784446355951
omega_rhoS	0.11905964560680590	0.03387028109194089	28.44816219577654337
omega_deltaSC	0.23994775950824429	0.14880988937245568	62.01761986752069333
omega_rhoC	0.09106643566026416	0.19729429659941167	216.64875227514679068
omega_deltaCB	0.03982348931982366	0.06198453965853040	155.64818833611153082
omega_rhoB	0.12254183366790691	0.11723392204261721	95.66849012585012701
b1	0.16376301712662611	0.02148746815846200	13.12107491390885272
b2	0.17728961538410642	0.02343476441034122	13.21835142998572188
b3	0.27522685852857320	0.04834289752841035	17.56474560181471034
