rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.589056	-0.632289	3.251214	0.025528	-0.145359	-0.236120
2	AG111	0.631640	-0.282597	3.251214	0.011552	-0.125294	-0.236120
3	AG111	0.578986	-0.353613	3.251214	0.336881	-0.077335	-0.236120
4	AG111	0.679211	-0.368723	3.251214	0.098266	0.028069	-0.236120
5	AG111	0.599115	0.269265	3.251214	-0.143866	-0.135519	-0.236120
6	AG111	0.537915	-0.281838	3.251214	0.069729	-0.172429	-0.236120
7	AG111	0.610015	-0.136959	3.251214	-0.352926	-0.245015	-0.236120
8	AG111	0.629222	-0.252251	3.251214	-0.222938	-0.294712	-0.236120
9	AG111	0.581786	-0.288900	3.251214	0.406319	0.001874	-0.236120
10	AG111	0.633551	-0.470766	3.251214	0.028115	-0.156403	-0.236120
1	AG112	0.690232	-0.030180	3.251214	0.161151	-0.157906	-0.236120
2	AG112	0.731416	-0.083616	3.251214	0.040243	-0.275603	-0.236120
3	AG112	0.719448	0.275137	3.251214	0.211003	-0.147224	-0.236120
4	AG112	0.756964	-0.224049	3.251214	0.216077	-0.139579	-0.236120
5	AG112	0.704178	0.520327	3.251214	0.077704	-0.157554	-0.236120
6	AG112	0.723565	0.503195	3.251214	-0.018484	-0.223870	-0.236120
7	AG112	0.759427	-0.016850	3.251214	-0.030045	-0.294730	-0.236120
8	AG112	0.727040	0.104413	3.251214	0.315766	-0.153797	-0.236120
9	AG112	0.747277	0.417872	3.251214	0.045987	-0.180688	-0.236120
10	AG112	0.755723	0.379161	3.251214	0.097850	-0.176665	-0.236120
1	AG139	0.574168	0.722304	3.251214	-0.053233	-0.148264	-0.236120
2	AG139	0.618169	0.024998	3.251214	-0.043686	-0.168586	-0.236120
3	AG139	0.605941	0.282887	3.251214	0.119043	-0.077738	-0.236120
4	AG139	0.586845	0.168706	3.251214	0.104877	-0.169885	-0.236120
5	AG139	0.604649	0.281944	3.251214	0.130004	-0.056261	-0.236120
6	AG139	0.540925	0.503589	3.251214	-0.270277	-0.240617	-0.236120
7	AG139	0.551372	0.071228	3.251214	0.395235	-0.039835	-0.236120
8	AG139	0.577936	-0.085575	3.251214	0.518040	-0.043313	-0.236120
9	AG139	0.602517	0.219988	3.251214	-0.155527	-0.149885	-0.236120
10	AG139	0.574286	0.474898	3.251214	-0.077263	-0.138062	-0.236120
1	AG142	0.743405	0.543156	3.251214	0.245668	-0.051032	-0.236120
2	AG142	0.716197	0.196893	3.251214	0.244772	-0.083239	-0.236120
3	AG142	0.738056	0.581221	3.251214	0.109691	-0.073816	-0.236120
4	AG142	0.751575	0.478302	3.251214	0.164218	-0.106510	-0.236120
5	AG142	0.764604	0.443192	3.251214	0.236353	-0.097834	-0.236120
6	AG142	0.745720	0.235000	3.251214	0.190248	-0.125401	-0.236120
7	AG142	0.758014	0.432239	3.251214	0.406899	-0.064011	-0.236120
8	AG142	0.737773	0.604390	3.251214	0.364573	-0.050830	-0.236120
9	AG142	0.758119	0.401266	3.251214	0.300038	-0.093996	-0.236120
10	AG142	0.726794	0.392699	3.251214	0.036681	-0.181768	-0.236120
1	GD14	0.581286	0.238567	3.251214	-0.006372	-0.288868	-0.236120
2	GD14	0.572171	0.008683	3.251214	0.238894	-0.197291	-0.236120
3	GD14	0.626671	0.093355	3.251214	0.406903	-0.139479	-0.236120
4	GD14	0.638904	-0.211908	3.251214	0.190161	-0.233379	-0.236120
5	GD14	0.621596	-0.016816	3.251214	0.084532	-0.302150	-0.236120
6	GD14	0.618429	0.232874	3.251214	0.175601	-0.231941	-0.236120
7	GD14	0.660513	0.091326	3.251214	-0.055561	-0.267269	-0.236120
8	GD14	0.611133	0.222397	3.251214	-0.057529	-0.371505	-0.236120
9	GD14	0.552234	-0.105327	3.251214	0.354156	-0.206359	-0.236120
10	GD14	0.601562	-0.272623	3.251214	0.294963	-0.225025	-0.236120
1	GD15	0.596180	-0.023489	3.251214	0.310319	-0.010922	-0.236120
2	GD15	0.595549	-0.144109	3.251214	-0.034007	-0.214499	-0.236120
3	GD15	0.599693	-0.263543	3.251214	0.082864	-0.154616	-0.236120
4	GD15	0.558164	0.271324	3.251214	0.184088	-0.074907	-0.236120
5	GD15	0.631650	-0.177273	3.251214	-0.161651	-0.226737	-0.236120
6	GD15	0.636063	0.054417	3.251214	-0.042871	-0.210491	-0.236120
7	GD15	0.621600	0.186962	3.251214	-0.314933	-0.276799	-0.236120
8	GD15	0.598909	-0.075768	3.251214	-0.006737	-0.179899	-0.236120
9	GD15	0.625048	0.056797	3.251214	0.042697	-0.111660	-0.236120
10	GD15	0.608125	0.132486	3.251214	0.046784	-0.136743	-0.236120
1	GD16	0.406579	0.041128	3.251214	0.186565	-0.080063	-0.236120
2	GD16	0.381859	0.227639	3.251214	-0.139396	-0.159490	-0.236120
3	GD16	0.357355	0.334168	3.251214	-0.246876	-0.195657	-0.236120
4	GD16	0.419168	-0.056820	3.251214	0.285980	-0.019412	-0.236120
5	GD16	0.384226	0.001751	3.251214	-0.193303	-0.213832	-0.236120
6	GD16	0.398664	-0.080965	3.251214	0.355896	-0.025593	-0.236120
7	GD16	0.369791	0.030948	3.251214	0.122117	-0.077586	-0.236120
8	GD16	0.366673	0.169906	3.251214	-0.252115	-0.210260	-0.236120
9	GD16	0.357951	-0.028274	3.251214	0.187309	-0.073150	-0.236120
10	GD16	0.387689	0.019955	3.251214	-0.111860	-0.182770	-0.236120
