rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.005111	0.065591	0.000000	0.000000	-0.054664	0.000000
2	AG111	-0.035573	-0.668671	0.000000	0.000000	-0.193554	0.000000
3	AG111	0.023478	-0.532855	0.000000	0.000000	-0.094006	0.000000
4	AG111	-0.080740	-0.430341	0.000000	0.000000	-0.221490	0.000000
5	AG111	-0.058716	0.034277	0.000000	0.000000	-0.135910	0.000000
6	AG111	0.038440	0.100014	0.000000	0.000000	0.046935	0.000000
7	AG111	-0.059964	0.125668	0.000000	0.000000	-0.162397	0.000000
8	AG111	0.061179	-0.241318	0.000000	0.000000	-0.033267	0.000000
9	AG111	-0.014037	-0.301482	0.000000	0.000000	-0.114779	0.000000
10	AG111	0.050831	0.068698	0.000000	0.000000	-0.003161	0.000000
1	AG112	0.121359	-0.176773	0.000000	0.000000	-0.283101	0.000000
2	AG112	0.157906	-0.148311	0.000000	0.000000	-0.201645	0.000000
3	AG112	0.156929	-0.164925	0.000000	0.000000	-0.235472	0.000000
4	AG112	0.141155	0.090862	0.000000	0.000000	-0.254653	0.000000
5	AG112	0.169352	0.044599	0.000000	0.000000	-0.246238	0.000000
6	AG112	0.151348	0.179229	0.000000	0.000000	-0.203347	0.000000
7	AG112	0.149751	0.454909	0.000000	0.000000	-0.270707	0.000000
8	AG112	0.143327	0.076023	0.000000	0.000000	-0.235822	0.000000
9	AG112	0.179305	0.117369	0.000000	0.000000	-0.238035	0.000000
10	AG112	0.133387	0.313179	0.000000	0.000000	-0.257231	0.000000
1	AG139	-0.040364	0.219327	0.000000	0.000000	-0.101858	0.000000
2	AG139	-0.049953	0.271046	0.000000	0.000000	-0.144890	0.000000
3	AG139	-0.027982	0.340461	0.000000	0.000000	-0.149755	0.000000
4	AG139	-0.055522	0.139153	0.000000	0.000000	-0.144780	0.000000
5	AG139	-0.038741	-0.034761	0.000000	0.000000	-0.191311	0.000000
6	AG139	-0.022007	0.294333	0.000000	0.000000	-0.145228	0.000000
7	AG139	-0.036423	0.025191	0.000000	0.000000	-0.187228	0.000000
8	AG139	-0.069563	0.290470	0.000000	0.000000	-0.200456	0.000000
9	AG139	-0.032748	0.270297	0.000000	0.000000	-0.135134	0.000000
10	AG139	0.032876	0.483730	0.000000	0.000000	-0.098256	0.000000
1	AG142	0.126065	0.891229	0.000000	0.000000	-0.173688	0.000000
2	AG142	0.114071	0.258780	0.000000	0.000000	-0.156246	0.000000
3	AG142	0.221037	0.500828	0.000000	0.000000	-0.172035	0.000000
4	AG142	0.128941	0.634307	0.000000	0.000000	-0.182928	0.000000
5	AG142	0.127552	0.687556	0.000000	0.000000	-0.210052	0.000000
6	AG142	0.111168	0.442364	0.000000	0.000000	-0.189965	0.000000
7	AG142	0.135050	0.422372	0.000000	0.000000	-0.182204	0.000000
8	AG142	0.106464	0.452418	0.000000	0.000000	-0.183310	0.000000
9	AG142	0.148464	0.544268	0.000000	0.000000	-0.188033	0.000000
10	AG142	0.131947	0.549354	0.000000	0.000000	-0.193451	0.000000
1	GD14	0.004607	-0.347478	0.000000	0.000000	-0.411613	0.000000
2	GD14	0.038114	-0.207313	0.000000	0.000000	-0.380359	0.000000
3	GD14	0.028964	0.234376	0.000000	0.000000	-0.291663	0.000000
4	GD14	-0.008249	-0.027737	0.000000	0.000000	-0.310366	0.000000
5	GD14	0.057757	-0.239040	0.000000	0.000000	-0.292707	0.000000
6	GD14	0.016256	-0.083071	0.000000	0.000000	-0.280533	0.000000
7	GD14	-0.020967	-0.001390	0.000000	0.000000	-0.367885	0.000000
8	GD14	0.027280	-0.255910	0.000000	0.000000	-0.269968	0.000000
9	GD14	0.074727	-0.124800	0.000000	0.000000	-0.321804	0.000000
10	GD14	-0.006760	0.301725	0.000000	0.000000	-0.292736	0.000000
1	GD15	0.012692	0.181552	0.000000	0.000000	-0.118191	0.000000
2	GD15	0.031162	0.249297	0.000000	0.000000	-0.124311	0.000000
3	GD15	-0.007764	0.047132	0.000000	0.000000	-0.183682	0.000000
4	GD15	-0.029050	0.224979	0.000000	0.000000	-0.138559	0.000000
5	GD15	0.000165	0.028537	0.000000	0.000000	-0.129555	0.000000
6	GD15	0.021281	-0.081754	0.000000	0.000000	-0.117080	0.000000
7	GD15	0.028546	0.203540	0.000000	0.000000	-0.143149	0.000000
8	GD15	-0.003710	0.249604	0.000000	0.000000	-0.165499	0.000000
9	GD15	-0.024048	0.229555	0.000000	0.000000	-0.123813	0.000000
10	GD15	-0.003382	-0.007617	0.000000	0.000000	-0.147438	0.000000
1	GD16	-0.209220	-0.084554	0.000000	0.000000	-0.109031	0.000000
2	GD16	-0.278895	0.223821	0.000000	0.000000	-0.104810	0.000000
3	GD16	-0.236441	0.001435	0.000000	0.000000	-0.107901	0.000000
4	GD16	-0.162128	0.381695	0.000000	0.000000	-0.012782	0.000000
5	GD16	-0.193229	0.226871	0.000000	0.000000	-0.086778	0.000000
6	GD16	-0.174849	0.219358	0.000000	0.000000	-0.053897	0.000000
7	GD16	-0.223838	0.073842	0.000000	0.000000	-0.091923	0.000000
8	GD16	-0.286158	-0.055138	0.000000	0.000000	-0.100397	0.000000
9	GD16	-0.215957	0.201722	0.000000	0.000000	-0.107821	0.000000
10	GD16	-0.259057	0.169326	0.000000	0.000000	-0.175432	0.000000
