rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.369525	-0.252962
2	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.434099	-0.099117
3	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027088	-0.425495
4	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004895	-0.450815
5	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063227	-0.321778
6	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.320430	-0.441878
7	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.351755	-0.292340
8	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.437066	-0.249297
9	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.343076	0.066467
10	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142044	0.037125
1	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282764	0.428933
2	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042584	0.188892
3	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157934	0.331877
4	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.269806	0.413085
5	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.268323	0.335880
6	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080475	0.345305
7	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118099	0.207060
8	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176072	0.419406
9	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151537	0.255827
10	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233509	0.499286
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071659	0.062675
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.177154	-0.402239
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056679	-0.092521
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206839	0.187195
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.488503	0.020271
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.305984	0.065157
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020420	-0.095929
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.610318	0.119696
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286243	-0.088734
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.370311	-0.103759
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.546522	0.275784
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.264804	-0.127428
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.365800	0.137146
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462836	0.337100
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315186	0.331542
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.387130	0.371682
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141773	0.110111
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.274306	0.194030
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.579974	0.297951
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.475671	0.199466
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.027063	0.400358
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.323894	0.385547
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.178490	0.267510
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035524	0.282595
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213748	0.365314
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350554	0.784475
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160044	0.536970
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170350	0.406260
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.042087	0.201576
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113355	0.408625
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060162	0.007774
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196100	-0.245106
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001658	-0.159269
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.432847	0.018067
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187888	0.045077
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.404677	-0.469203
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.195467	0.109189
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019684	-0.150826
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003766	-0.226276
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169988	-0.310812
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.015694	-0.412314
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.505545	-0.410236
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054989	-0.265340
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052120	-0.373229
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.661762	-0.381980
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.419896	-0.244075
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.170517	-0.400828
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.597026	-0.364041
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.615816	-0.314221
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083289	-0.293047
