parameter	value	se_sa	rse_sa
rhoS_pop	0.63433782782069648	0.04712509501333234	7.42902172100208436
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.65852410546134976	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24617722696356387	nan	nan
S0_pop	23420.96786540593166137	634.42884156012314634	2.70880710483877873
T0_pop	24430.56266561458323849	1054.38534718272421742	4.31584553173941288
omega_rhoS	0.11901280091240182	0.03355563337756304	28.19497828831146080
omega_deltaSC	0.26362237539442479	0.14112813776758296	53.53420306467946688
omega_deltaCB	0.08791866134304578	0.03545186951212892	40.32348647097900596
omega_S0	0.01131714078672549	0.01692612456386340	149.56184501757721250
omega_T0	0.02729251172397438	0.04932197190068774	180.71613341971075783
b1	0.16406091607795739	0.02171765903120484	13.23755806708112637
b2	0.17816482402392955	0.02390429157432672	13.41695348971697044
b3	0.27361331095341723	0.04832355702895570	17.66125955662398539
