rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.059652	0.065502	0.000000	0.000000	0.000000	0.000000
2	AG111	0.032244	0.090971	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.012451	-0.109875	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.046403	0.027761	0.000000	0.000000	0.000000	0.000000
5	AG111	0.001521	-0.080874	0.000000	0.000000	0.000000	0.000000
6	AG111	0.034232	-0.053133	0.000000	0.000000	0.000000	0.000000
7	AG111	0.012219	0.054853	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.075244	-0.055428	0.000000	0.000000	0.000000	0.000000
9	AG111	0.043950	-0.016309	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.018200	0.022264	0.000000	0.000000	0.000000	0.000000
1	AG112	0.117470	0.065722	0.000000	0.000000	0.000000	0.000000
2	AG112	0.144370	-0.054553	0.000000	0.000000	0.000000	0.000000
3	AG112	0.100165	-0.045058	0.000000	0.000000	0.000000	0.000000
4	AG112	0.129899	-0.048448	0.000000	0.000000	0.000000	0.000000
5	AG112	0.175099	0.014443	0.000000	0.000000	0.000000	0.000000
6	AG112	0.167846	0.004996	0.000000	0.000000	0.000000	0.000000
7	AG112	0.110219	-0.026238	0.000000	0.000000	0.000000	0.000000
8	AG112	0.120314	0.029849	0.000000	0.000000	0.000000	0.000000
9	AG112	0.082477	0.015252	0.000000	0.000000	0.000000	0.000000
10	AG112	0.134899	0.064084	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.032725	0.026917	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.065741	-0.035860	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.000731	0.079756	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.015406	-0.021263	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.027071	-0.011708	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.038943	-0.006297	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.023282	0.017342	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.071252	0.010359	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.065924	0.085376	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.010639	-0.056835	0.000000	0.000000	0.000000	0.000000
1	AG142	0.109948	-0.028217	0.000000	0.000000	0.000000	0.000000
2	AG142	0.111373	0.084018	0.000000	0.000000	0.000000	0.000000
3	AG142	0.129142	0.028021	0.000000	0.000000	0.000000	0.000000
4	AG142	0.130920	0.072068	0.000000	0.000000	0.000000	0.000000
5	AG142	0.162639	-0.010729	0.000000	0.000000	0.000000	0.000000
6	AG142	0.120956	0.057517	0.000000	0.000000	0.000000	0.000000
7	AG142	0.176794	-0.040074	0.000000	0.000000	0.000000	0.000000
8	AG142	0.148882	0.012353	0.000000	0.000000	0.000000	0.000000
9	AG142	0.154421	0.062828	0.000000	0.000000	0.000000	0.000000
10	AG142	0.122137	0.056022	0.000000	0.000000	0.000000	0.000000
1	GD14	0.036266	0.061686	0.000000	0.000000	0.000000	0.000000
2	GD14	0.052724	-0.011777	0.000000	0.000000	0.000000	0.000000
3	GD14	0.096764	-0.009081	0.000000	0.000000	0.000000	0.000000
4	GD14	0.031849	-0.000645	0.000000	0.000000	0.000000	0.000000
5	GD14	0.020289	0.099645	0.000000	0.000000	0.000000	0.000000
6	GD14	0.061443	0.087974	0.000000	0.000000	0.000000	0.000000
7	GD14	0.019949	-0.122003	0.000000	0.000000	0.000000	0.000000
8	GD14	0.048578	-0.019775	0.000000	0.000000	0.000000	0.000000
9	GD14	0.008299	-0.102207	0.000000	0.000000	0.000000	0.000000
10	GD14	0.030035	-0.006818	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.019746	0.061247	0.000000	0.000000	0.000000	0.000000
2	GD15	0.026735	-0.016164	0.000000	0.000000	0.000000	0.000000
3	GD15	0.001989	-0.029386	0.000000	0.000000	0.000000	0.000000
4	GD15	0.020733	-0.113323	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.011404	-0.027119	0.000000	0.000000	0.000000	0.000000
6	GD15	0.043580	-0.027429	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.001956	0.007318	0.000000	0.000000	0.000000	0.000000
8	GD15	0.032297	-0.019071	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.003258	0.019390	0.000000	0.000000	0.000000	0.000000
10	GD15	0.029204	0.064590	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.189970	0.049524	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.264319	-0.060331	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.259277	0.015647	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.235946	0.032283	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.229114	-0.002958	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.219570	-0.012971	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.231652	0.021333	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.227733	0.000266	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.276288	0.026699	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.233225	-0.060984	0.000000	0.000000	0.000000	0.000000
