rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.616284	-0.503131	3.984454	-0.073969	-0.073427	0.249383
2	AG111	0.592706	-0.087530	3.984454	-0.288642	0.017225	0.249383
3	AG111	0.579972	-0.249426	3.984454	-0.099054	0.028410	0.249383
4	AG111	0.557523	-0.462938	3.984454	-0.082298	0.003226	0.249383
5	AG111	0.579284	0.044876	3.984454	-0.278064	0.049726	0.249383
6	AG111	0.606840	-0.199946	3.984454	0.066289	0.096399	0.249383
7	AG111	0.611332	-0.126056	3.984454	-0.293218	0.084451	0.249383
8	AG111	0.597671	-0.486045	3.984454	0.040764	-0.009323	0.249383
9	AG111	0.544383	-0.244415	3.984454	-0.175625	-0.059976	0.249383
10	AG111	0.642100	-0.458276	3.984454	-0.157830	0.107191	0.249383
1	AG112	0.752243	0.038317	3.984454	0.122276	-0.057839	0.249383
2	AG112	0.722084	0.363490	3.984454	0.102625	0.003770	0.249383
3	AG112	0.773463	-0.097821	3.984454	0.169273	0.003097	0.249383
4	AG112	0.716609	0.441812	3.984454	-0.120812	-0.032328	0.249383
5	AG112	0.785294	0.141792	3.984454	0.097708	0.034918	0.249383
6	AG112	0.744692	0.052305	3.984454	0.010962	0.019480	0.249383
7	AG112	0.725748	0.246410	3.984454	0.174231	-0.025889	0.249383
8	AG112	0.747700	0.023934	3.984454	0.221023	-0.027536	0.249383
9	AG112	0.698281	0.049746	3.984454	0.043316	-0.041253	0.249383
10	AG112	0.755393	0.066108	3.984454	0.032681	-0.019285	0.249383
1	AG139	0.589402	0.103077	3.984454	0.108020	0.088925	0.249383
2	AG139	0.583404	-0.116191	3.984454	0.050987	0.004139	0.249383
3	AG139	0.598154	0.264011	3.984454	0.026106	-0.036998	0.249383
4	AG139	0.621274	-0.042194	3.984454	0.111022	0.094937	0.249383
5	AG139	0.582923	-0.012432	3.984454	0.035292	-0.019707	0.249383
6	AG139	0.565805	-0.084484	3.984454	-0.148192	-0.022389	0.249383
7	AG139	0.595701	0.157435	3.984454	-0.069868	-0.021540	0.249383
8	AG139	0.653422	-0.052172	3.984454	-0.035095	0.025591	0.249383
9	AG139	0.567034	0.141462	3.984454	0.004800	-0.006161	0.249383
10	AG139	0.645507	-0.034826	3.984454	-0.132007	-0.030880	0.249383
1	AG142	0.738236	0.032420	3.984454	-0.009303	-0.006866	0.249383
2	AG142	0.750975	0.493170	3.984454	0.101930	0.121991	0.249383
3	AG142	0.796485	0.536709	3.984454	-0.276939	0.064310	0.249383
4	AG142	0.732430	0.326835	3.984454	0.091020	0.070897	0.249383
5	AG142	0.715429	0.403901	3.984454	0.190207	0.044664	0.249383
6	AG142	0.751134	0.199429	3.984454	0.025616	-0.000433	0.249383
7	AG142	0.777886	-0.161091	3.984454	0.179199	0.060019	0.249383
8	AG142	0.783304	0.275170	3.984454	-0.174504	-0.022721	0.249383
9	AG142	0.766724	0.416840	3.984454	-0.059623	0.030044	0.249383
10	AG142	0.770270	0.374611	3.984454	-0.204435	-0.062287	0.249383
1	GD14	0.651880	-0.114887	3.984454	0.059555	-0.094740	0.249383
2	GD14	0.656658	0.031034	3.984454	-0.138826	-0.109935	0.249383
3	GD14	0.643027	-0.336549	3.984454	0.287230	-0.117665	0.249383
4	GD14	0.588807	-0.253800	3.984454	0.083750	-0.190639	0.249383
5	GD14	0.673728	-0.184351	3.984454	0.166244	-0.067815	0.249383
6	GD14	0.616526	-0.000553	3.984454	0.172666	-0.053425	0.249383
7	GD14	0.654894	-0.020060	3.984454	-0.105006	-0.115482	0.249383
8	GD14	0.666580	0.156916	3.984454	0.046357	-0.113770	0.249383
9	GD14	0.642967	0.222040	3.984454	-0.012763	-0.076518	0.249383
10	GD14	0.639952	0.069195	3.984454	0.233458	-0.030117	0.249383
1	GD15	0.587225	-0.023724	3.984454	0.012314	0.097263	0.249383
2	GD15	0.582093	0.322119	3.984454	-0.144394	0.043601	0.249383
3	GD15	0.596582	-0.213012	3.984454	-0.088331	0.015281	0.249383
4	GD15	0.597981	-0.172829	3.984454	0.077919	0.098288	0.249383
5	GD15	0.621038	-0.214553	3.984454	-0.150269	-0.005987	0.249383
6	GD15	0.631386	0.370464	3.984454	-0.327199	0.100493	0.249383
7	GD15	0.588489	-0.220144	3.984454	-0.126062	0.009056	0.249383
8	GD15	0.615903	0.091599	3.984454	-0.445141	0.034674	0.249383
9	GD15	0.632751	-0.001229	3.984454	-0.247680	0.052717	0.249383
10	GD15	0.622362	-0.020175	3.984454	-0.221469	-0.043756	0.249383
1	GD16	0.350459	0.069008	3.984454	-0.094583	0.065400	0.249383
2	GD16	0.448737	0.100854	3.984454	-0.184961	0.074031	0.249383
3	GD16	0.355361	0.087834	3.984454	-0.080063	-0.017616	0.249383
4	GD16	0.362670	-0.038271	3.984454	-0.223104	-0.016481	0.249383
5	GD16	0.336126	0.491125	3.984454	-0.105757	0.100567	0.249383
6	GD16	0.361282	0.135012	3.984454	-0.059043	0.057281	0.249383
7	GD16	0.366154	-0.143055	3.984454	0.075890	0.007851	0.249383
8	GD16	0.335075	0.201158	3.984454	-0.331801	0.057350	0.249383
9	GD16	0.359740	0.089982	3.984454	-0.259167	0.065810	0.249383
10	GD16	0.371420	0.142961	3.984454	-0.168086	0.075975	0.249383
