rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.038051	0.119956	0.000000	-0.135152	0.052383	0.026245
2	AG111	-0.014564	-0.416694	0.000000	-0.022388	-0.037275	-0.033824
3	AG111	-0.030383	-0.175727	0.000000	-0.265190	-0.002968	-0.014365
4	AG111	0.009872	-0.323142	0.000000	-0.139538	-0.019739	0.016886
5	AG111	-0.025648	-0.230775	0.000000	0.191931	0.070786	-0.003527
6	AG111	-0.047962	-0.419837	0.000000	-0.011626	0.006045	-0.031077
7	AG111	-0.033898	-0.204248	0.000000	-0.129870	0.124485	0.013969
8	AG111	-0.020029	-0.362928	0.000000	0.120675	0.002506	-0.008399
9	AG111	-0.030214	-0.226611	0.000000	-0.118460	-0.015053	-0.001599
10	AG111	0.019224	-0.354063	0.000000	-0.198197	-0.059497	-0.014738
1	AG112	0.153653	-0.007675	0.000000	0.009831	-0.033711	-0.008081
2	AG112	0.203888	0.524250	0.000000	-0.003786	-0.031879	-0.001533
3	AG112	0.144890	-0.026334	0.000000	0.052354	-0.010373	0.057167
4	AG112	0.124268	-0.100286	0.000000	0.219118	-0.030831	0.001786
5	AG112	0.104065	-0.209263	0.000000	0.319654	0.010155	0.019221
6	AG112	0.125492	0.161636	0.000000	-0.054472	-0.148139	-0.000092
7	AG112	0.149437	0.227384	0.000000	0.142850	0.038113	-0.046945
8	AG112	0.138959	0.114915	0.000000	0.005990	-0.004546	0.038261
9	AG112	0.154536	-0.000243	0.000000	0.022054	-0.069084	0.061713
10	AG112	0.126295	0.106271	0.000000	0.042171	-0.022257	0.032430
1	AG139	-0.015569	-0.033475	0.000000	-0.052668	-0.025380	-0.001720
2	AG139	-0.004962	0.109371	0.000000	-0.158358	0.115617	-0.017735
3	AG139	0.020503	0.300277	0.000000	-0.274562	0.001884	-0.036208
4	AG139	-0.026492	-0.223833	0.000000	0.010179	-0.108289	-0.078061
5	AG139	-0.068992	0.323862	0.000000	-0.016972	-0.013530	-0.006622
6	AG139	-0.058174	-0.021310	0.000000	-0.019329	-0.027454	0.021682
7	AG139	0.012663	0.047095	0.000000	-0.129518	0.017170	0.018653
8	AG139	-0.056907	-0.155317	0.000000	-0.076796	-0.037150	0.053234
9	AG139	-0.073795	0.136303	0.000000	-0.078021	-0.136333	-0.079942
10	AG139	-0.012066	0.274165	0.000000	-0.172392	-0.003676	-0.001175
1	AG142	0.140943	0.370793	0.000000	-0.139291	0.018137	0.002483
2	AG142	0.065631	0.235136	0.000000	0.038036	-0.039994	0.029061
3	AG142	0.178109	0.364609	0.000000	0.269161	0.090445	-0.034876
4	AG142	0.139655	0.423401	0.000000	-0.193543	-0.133495	-0.016977
5	AG142	0.166808	0.153922	0.000000	-0.078157	-0.058487	-0.042153
6	AG142	0.097536	0.375878	0.000000	0.011009	0.065070	0.076001
7	AG142	0.162571	0.778078	0.000000	-0.040080	0.055823	-0.024562
8	AG142	0.170459	0.405874	0.000000	0.145689	0.077070	-0.015440
9	AG142	0.112021	0.626985	0.000000	0.078694	-0.048996	-0.011572
10	AG142	0.139554	0.807912	0.000000	0.096976	0.058617	-0.066730
1	GD14	0.077013	-0.123077	0.000000	0.034868	-0.139807	-0.084969
2	GD14	-0.032245	-0.164084	0.000000	-0.000623	-0.151033	0.015068
3	GD14	0.030716	-0.586590	0.000000	0.092855	-0.212618	0.008541
4	GD14	-0.025916	-0.038299	0.000000	0.240461	-0.103812	-0.015953
5	GD14	0.007341	0.288870	0.000000	-0.018772	-0.071287	0.023312
6	GD14	-0.013653	-0.102408	0.000000	0.002137	-0.135244	0.061089
7	GD14	0.036106	-0.044982	0.000000	0.122213	-0.113038	-0.054667
8	GD14	0.011002	0.149938	0.000000	0.022681	-0.108294	-0.012858
9	GD14	0.022465	0.146791	0.000000	-0.064134	-0.088772	0.013350
10	GD14	0.050291	-0.162094	0.000000	0.107682	-0.085408	0.007398
1	GD15	0.018976	-0.316347	0.000000	0.177659	0.081770	-0.000500
2	GD15	-0.030373	0.027613	0.000000	-0.098235	-0.011737	0.056250
3	GD15	-0.006463	0.126514	0.000000	-0.024186	-0.006974	-0.033403
4	GD15	0.039167	-0.041727	0.000000	-0.157113	0.131051	0.018451
5	GD15	0.004362	-0.096590	0.000000	-0.128215	0.093209	0.072978
6	GD15	0.010356	0.313070	0.000000	-0.127927	0.071678	-0.027971
7	GD15	0.051207	0.016985	0.000000	-0.219373	-0.046162	-0.067580
8	GD15	-0.048527	-0.196304	0.000000	0.089396	-0.027653	0.037369
9	GD15	-0.026505	-0.126908	0.000000	-0.051106	-0.055934	0.050398
10	GD15	-0.024132	-0.111386	0.000000	-0.178536	0.018515	0.028384
1	GD16	-0.195316	-0.062326	0.000000	-0.020621	0.044321	-0.032049
2	GD16	-0.238775	-0.255639	0.000000	0.098089	0.000007	0.025237
3	GD16	-0.294097	-0.059699	0.000000	-0.053465	-0.074458	-0.057862
4	GD16	-0.253317	-0.057519	0.000000	-0.122928	0.113533	0.028834
5	GD16	-0.221043	-0.058708	0.000000	-0.182617	0.033093	0.036631
6	GD16	-0.254657	0.369234	0.000000	-0.272521	0.058124	-0.002022
7	GD16	-0.242327	0.009966	0.000000	-0.064567	0.017702	-0.058662
8	GD16	-0.170374	-0.013454	0.000000	-0.246614	0.096038	0.028523
9	GD16	-0.259109	0.091215	0.000000	-0.111546	-0.013500	0.043870
10	GD16	-0.263569	0.339210	0.000000	-0.017306	0.078361	-0.021300
