parameter	value	se_sa	rse_sa
rhoS_pop	0.61282528557646410	0.04605188015568349	7.51468342438971604
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.01776543721860779	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25721536833166775	0.06531854982173831	25.39449732160364448
omega_rhoS	0.11828170286185030	0.03360046035809752	28.40714966484876314
omega_deltaSC	0.24670816289841604	0.14152502177289686	57.36535836926112353
omega_rhoC	0.10124929449713918	0.55954424668166980	552.64014377648811660
omega_deltaCB	0.06356813513270734	0.11402502181211271	179.37449568729613247
omega_rhoB	0.06947764675063532	0.51945792736522156	747.66194835243391026
b1	0.16428487803047165	0.02214962348521199	13.48244814175998663
b2	0.17777344446016882	0.02346165970962148	13.19750527468583812
b3	0.27788971035798149	0.04757890709700223	17.12150731875260945
