rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.571279	0.401678	0.665158	-0.020360	-0.349877	0.759798
2	AG111	0.584280	0.152279	0.665158	0.126027	0.158587	0.730447
3	AG111	0.606498	0.457327	0.665158	0.118490	-0.436357	0.666643
4	AG111	0.584670	0.115772	0.665158	0.138594	-0.355194	0.703087
5	AG111	0.656632	-0.119842	0.665158	-0.067504	0.021194	0.705588
6	AG111	0.586699	-0.046349	0.665158	-0.021347	-0.068935	0.676172
7	AG111	0.604690	-0.072517	0.665158	0.001643	-0.115899	0.827739
8	AG111	0.571209	0.062520	0.665158	-0.043460	-0.060694	0.780777
9	AG111	0.598909	-0.008888	0.665158	0.120225	-0.251557	0.690009
10	AG111	0.575372	0.121485	0.665158	0.041052	-0.149897	0.703511
1	AG112	0.813329	0.050116	0.665158	0.526299	1.049906	0.670782
2	AG112	0.731459	-0.178536	0.665158	0.319858	0.846841	0.724539
3	AG112	0.742955	-0.080524	0.665158	0.357447	0.841280	0.598771
4	AG112	0.772491	0.133905	0.665158	0.335803	0.199193	0.765153
5	AG112	0.812671	-0.050905	0.665158	0.442075	1.006661	0.721553
6	AG112	0.742938	-0.150915	0.665158	0.319571	1.007303	0.715683
7	AG112	0.782704	0.399141	0.665158	0.382207	0.879655	0.660408
8	AG112	0.718975	0.273484	0.665158	0.594546	1.547137	0.735384
9	AG112	0.737037	-0.264464	0.665158	0.640211	0.503329	0.597734
10	AG112	0.757358	0.351763	0.665158	0.171738	1.527538	0.861409
1	AG139	0.595691	-0.187175	0.665158	0.568378	1.300775	0.648652
2	AG139	0.587821	-0.336032	0.665158	0.340652	1.288584	0.723622
3	AG139	0.582477	0.253867	0.665158	0.359338	1.617798	0.613485
4	AG139	0.576176	0.085722	0.665158	-0.083621	0.768042	0.744564
5	AG139	0.590828	0.015535	0.665158	0.137760	1.064542	0.713723
6	AG139	0.595154	-0.092767	0.665158	0.058808	1.192446	0.781039
7	AG139	0.650689	0.060613	0.665158	0.091482	0.538349	0.734505
8	AG139	0.569601	-0.504054	0.665158	0.089170	1.632442	0.670018
9	AG139	0.535099	0.170628	0.665158	-0.421802	1.474440	0.753115
10	AG139	0.631579	-0.195592	0.665158	0.380249	1.019819	0.711059
1	AG142	0.773233	0.051910	0.665158	0.404709	1.210392	0.646051
2	AG142	0.762281	0.102454	0.665158	0.301430	0.894847	0.784846
3	AG142	0.740273	0.158850	0.665158	0.100189	2.802150	0.765311
4	AG142	0.762186	0.256689	0.665158	0.093507	1.321968	0.766526
5	AG142	0.721013	0.092366	0.665158	0.156024	2.170258	0.831705
6	AG142	0.747340	-0.444027	0.665158	0.283043	1.841759	0.788282
7	AG142	0.814034	-0.060702	0.665158	-0.011941	1.519551	0.754647
8	AG142	0.809540	0.152853	0.665158	0.094926	1.570659	0.675743
9	AG142	0.727813	-0.055600	0.665158	0.211344	1.648020	0.815139
10	AG142	0.739253	-0.233994	0.665158	0.109455	2.021063	0.813132
1	GD14	0.619775	0.067944	0.665158	0.229029	0.874887	0.783748
2	GD14	0.614516	-0.115496	0.665158	0.307626	0.491595	0.770972
3	GD14	0.644091	-0.382850	0.665158	0.329622	0.793812	0.778045
4	GD14	0.654938	-0.023622	0.665158	0.331749	0.481565	0.758511
5	GD14	0.626681	-0.182038	0.665158	0.338059	0.682751	0.797283
6	GD14	0.614296	0.266280	0.665158	0.242156	0.615096	0.837161
7	GD14	0.645382	-0.130824	0.665158	0.279940	0.261217	0.797268
8	GD14	0.614884	-0.007884	0.665158	0.268128	0.849026	0.787795
9	GD14	0.635149	0.235510	0.665158	0.330089	0.512119	0.807430
10	GD14	0.618884	-0.012684	0.665158	0.554167	1.177996	0.771926
1	GD15	0.614760	0.126826	0.665158	-0.315316	0.815096	0.938695
2	GD15	0.574819	-0.137831	0.665158	-0.292751	0.893565	0.829677
3	GD15	0.567964	0.207067	0.665158	-0.078569	1.010822	0.681834
4	GD15	0.624999	-0.076451	0.665158	0.091143	1.434694	0.675610
5	GD15	0.641149	0.312987	0.665158	0.016184	1.090269	0.651394
6	GD15	0.572511	-0.123637	0.665158	0.095441	1.606688	0.628503
7	GD15	0.606493	0.078634	0.665158	-0.124298	1.169682	0.712956
8	GD15	0.596205	-0.140715	0.665158	-0.010649	1.898165	0.706103
9	GD15	0.610560	0.149717	0.665158	-0.131261	1.300871	0.712329
10	GD15	0.656444	-0.064678	0.665158	-0.121029	0.737061	0.768849
1	GD16	0.367675	-0.239977	0.665158	-0.295704	1.503371	0.685080
2	GD16	0.374440	0.135093	0.665158	-0.232427	1.236552	0.707903
3	GD16	0.380174	0.014837	0.665158	-0.426605	1.322736	0.714922
4	GD16	0.416806	0.425903	0.665158	-0.201700	0.665458	0.733196
5	GD16	0.380537	0.093116	0.665158	0.036767	0.944025	0.617588
6	GD16	0.394706	-0.116225	0.665158	-0.053423	1.156237	0.604237
7	GD16	0.358448	-0.088283	0.665158	-0.163918	0.937128	0.654300
8	GD16	0.419909	0.030155	0.665158	0.026700	1.045268	0.655142
9	GD16	0.482371	-0.086394	0.665158	-0.140879	1.532443	0.642370
10	GD16	0.422348	0.280554	0.665158	-0.058437	0.892798	0.679610
