parameter	value	se_sa	rse_sa
rhoS_pop	0.61194256102111266	0.04674702396372180	7.63911957451002976
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.53659889937875072	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29562048606761498	nan	nan
omega_rhoS	0.12053223601119639	0.03402306532449758	28.22735763512852358
omega_deltaSC	0.27403619150643577	0.13369398281920924	48.78698031973978999
b1	0.16956300823112119	0.02332756950034491	13.75746381460070467
b2	0.18894692263830518	0.02437647345265030	12.90122808684922262
b3	0.31672580097733655	0.05382610356742405	16.99454335621858547
