parameter	value	se_sa	rse_sa
rhoS_pop	0.63221866676710003	0.04937976024732169	7.81055081777780735
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.20042739723252945	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23998302813461325	nan	nan
S0_pop	23513.67216680947967689	1199.84991208053952505	5.10277554083694884
T0_pop	25142.88047236808779417	1191.09484008038020875	4.73730462740491554
omega_rhoS	0.11931879467480555	0.03369471158785618	28.23923228497957538
omega_deltaSC	0.26786953448355372	0.16443259067977514	61.38532737468536027
omega_deltaCB	0.09660377810648535	0.03892023762234335	40.28852534053272194
omega_S0	0.02030053242168763	0.03461195367178770	170.49776307743914572
omega_T0	0.02430724519432231	nan	nan
b1	0.16405538999255492	0.02178786524754588	13.28079817952622044
b2	0.17619462150700863	0.02327761076678334	13.21130609305086523
b3	0.27256927699704442	0.04980117805422967	18.27101667616401315
