rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.000733	-0.538724	0.000000	0.000000	-0.110926	0.000000	-0.024490	-0.001212
2	AG111	-0.043942	-0.379407	0.000000	0.000000	-0.093537	0.000000	0.005618	0.048612
3	AG111	-0.018681	-0.017000	0.000000	0.000000	-0.120266	0.000000	-0.043368	-0.052614
4	AG111	-0.003210	0.020003	0.000000	0.000000	-0.102376	0.000000	0.005228	-0.077757
5	AG111	0.027174	-0.112932	0.000000	0.000000	-0.007616	0.000000	-0.021252	0.006885
6	AG111	0.003154	-0.568228	0.000000	0.000000	-0.036018	0.000000	0.001684	-0.008746
7	AG111	-0.055153	0.061215	0.000000	0.000000	-0.141453	0.000000	0.007179	0.001673
8	AG111	0.003801	-0.836529	0.000000	0.000000	-0.193356	0.000000	0.024088	0.024969
9	AG111	-0.043414	0.013920	0.000000	0.000000	-0.094367	0.000000	0.021158	0.013321
10	AG111	-0.003814	-0.533200	0.000000	0.000000	-0.147015	0.000000	-0.008149	-0.007981
1	AG112	0.089591	0.299534	0.000000	0.000000	-0.171874	0.000000	0.018563	0.037839
2	AG112	0.198759	0.525515	0.000000	0.000000	-0.175185	0.000000	-0.016606	0.035086
3	AG112	0.178353	-0.126713	0.000000	0.000000	-0.247752	0.000000	0.000332	0.028589
4	AG112	0.122523	0.250501	0.000000	0.000000	-0.183693	0.000000	0.000823	0.019628
5	AG112	0.153731	-0.072229	0.000000	0.000000	-0.190327	0.000000	-0.002981	0.045472
6	AG112	0.152152	0.379275	0.000000	0.000000	-0.215025	0.000000	0.022513	-0.004629
7	AG112	0.215548	0.139864	0.000000	0.000000	-0.224224	0.000000	-0.026022	-0.080125
8	AG112	0.160914	-0.157897	0.000000	0.000000	-0.291780	0.000000	-0.000964	-0.038472
9	AG112	0.145052	-0.135192	0.000000	0.000000	-0.210280	0.000000	-0.005813	0.030989
10	AG112	0.150285	-0.211335	0.000000	0.000000	-0.242865	0.000000	-0.001611	0.052291
1	AG139	-0.041070	0.111852	0.000000	0.000000	-0.148189	0.000000	0.013533	0.013373
2	AG139	0.000456	0.407268	0.000000	0.000000	-0.161617	0.000000	-0.001489	-0.015311
3	AG139	0.037163	0.045302	0.000000	0.000000	-0.112918	0.000000	-0.014569	0.027463
4	AG139	0.002780	-0.049550	0.000000	0.000000	-0.227060	0.000000	-0.011081	-0.055618
5	AG139	-0.029269	0.385487	0.000000	0.000000	-0.129446	0.000000	-0.049274	0.020094
