parameter	value	se_sa	rse_sa
rhoS_pop	0.61327550581273194	0.04582241512288849	7.47175041047223765
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.02476412934823191	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.17337049988152425	nan	nan
omega_rhoS	0.11772070457586639	0.03306533360253188	28.08795081686124462
omega_deltaSC	0.30550065383460379	0.13920349440551502	45.56569442921027502
omega_deltaCB	0.19843448389583856	0.05560198976988014	28.02032624484084877
b1	0.16464493837533792	0.02179116279360927	13.23524610512615318
b2	0.17412520042636762	0.02311535112272643	13.27513252885025530
b3	0.28706324017914869	0.05284662635170800	18.40940216473826041
