rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.603044	-0.125152	0.779616	0.000000	0.105498	0.652759
2	AG111	0.592767	0.029682	0.779616	0.000000	-0.104306	0.740881
3	AG111	0.585514	0.054349	0.779616	0.000000	0.034771	0.661074
4	AG111	0.642802	-0.044435	0.779616	0.000000	-0.699712	0.671549
5	AG111	0.612169	-0.034621	0.779616	0.000000	0.180793	0.502479
6	AG111	0.578417	-0.136934	0.779616	0.000000	-0.509472	0.642383
7	AG111	0.606344	0.035832	0.779616	0.000000	-0.455317	0.737552
8	AG111	0.686637	0.136125	0.779616	0.000000	-0.264138	0.698574
9	AG111	0.576514	-0.045675	0.779616	0.000000	0.147432	0.688252
10	AG111	0.594650	0.047247	0.779616	0.000000	-0.067178	0.607788
1	AG112	0.732710	-0.101042	0.779616	0.000000	0.580960	0.788945
2	AG112	0.751723	-0.303019	0.779616	0.000000	0.825521	0.897634
3	AG112	0.730854	-0.042718	0.779616	0.000000	1.055246	0.863089
4	AG112	0.768185	-0.159281	0.779616	0.000000	0.138988	0.949700
5	AG112	0.782733	-0.215118	0.779616	0.000000	0.778342	0.989219
6	AG112	0.791346	0.152016	0.779616	0.000000	0.488331	0.751109
7	AG112	0.715312	-0.052531	0.779616	0.000000	0.258223	0.858737
8	AG112	0.783742	-0.078030	0.779616	0.000000	0.326708	0.942752
9	AG112	0.697152	0.069333	0.779616	0.000000	0.312385	0.813930
10	AG112	0.725452	-0.098495	0.779616	0.000000	0.093687	0.837381
1	AG139	0.564935	0.183354	0.779616	0.000000	0.258159	0.750696
2	AG139	0.582431	-0.104053	0.779616	0.000000	0.704204	0.621919
3	AG139	0.583615	-0.084937	0.779616	0.000000	0.738761	0.757254
4	AG139	0.591872	0.003337	0.779616	0.000000	0.610743	0.665612
5	AG139	0.602130	0.176791	0.779616	0.000000	0.345392	0.775762
6	AG139	0.663966	0.003707	0.779616	0.000000	0.385273	0.689912
7	AG139	0.578740	-0.209446	0.779616	0.000000	0.921963	0.800453
8	AG139	0.577482	-0.075866	0.779616	0.000000	0.955421	0.734054
9	AG139	0.580756	-0.036853	0.779616	0.000000	0.609556	0.673948
10	AG139	0.588418	0.115800	0.779616	0.000000	0.743166	0.662289
1	AG142	0.736090	0.087683	0.779616	0.000000	1.206854	0.763577
2	AG142	0.744389	0.140282	0.779616	0.000000	1.654611	0.708913
3	AG142	0.730966	-0.100278	0.779616	0.000000	1.876920	0.734168
4	AG142	0.735241	0.082492	0.779616	0.000000	2.275210	0.841639
5	AG142	0.798272	0.117532	0.779616	0.000000	1.475828	0.734692
6	AG142	0.770365	-0.011875	0.779616	0.000000	1.107180	0.853242
7	AG142	0.814034	-0.064739	0.779616	0.000000	0.948393	0.679472
8	AG142	0.724685	-0.087359	0.779616	0.000000	1.485637	0.803903
9	AG142	0.803331	0.068339	0.779616	0.000000	0.838890	0.800833
10	AG142	0.770051	0.053940	0.779616	0.000000	0.907816	0.942141
1	GD14	0.678795	-0.026773	0.779616	0.000000	0.304639	0.904020
2	GD14	0.604839	-0.172128	0.779616	0.000000	0.791959	0.929135
3	GD14	0.599363	-0.067116	0.779616	0.000000	0.728400	0.850698
4	GD14	0.578477	-0.002146	0.779616	0.000000	0.189998	0.968444
5	GD14	0.620067	0.120079	0.779616	0.000000	-0.166402	0.948153
6	GD14	0.630611	-0.081722	0.779616	0.000000	0.377667	0.893341
7	GD14	0.659758	0.173093	0.779616	0.000000	1.186657	0.850563
8	GD14	0.618782	0.133458	0.779616	0.000000	0.749602	0.953402
9	GD14	0.658940	-0.090265	0.779616	0.000000	0.390038	0.935654
10	GD14	0.605185	-0.156087	0.779616	0.000000	0.546165	0.855411
1	GD15	0.593565	-0.014714	0.779616	0.000000	0.773078	0.636883
2	GD15	0.592120	0.027840	0.779616	0.000000	0.381999	0.620465
3	GD15	0.666570	0.144295	0.779616	0.000000	0.522180	0.633484
4	GD15	0.646890	0.013136	0.779616	0.000000	0.343045	0.682950
5	GD15	0.637170	-0.072507	0.779616	0.000000	0.155088	0.611877
6	GD15	0.642175	0.010057	0.779616	0.000000	1.098543	0.672343
7	GD15	0.604839	0.132116	0.779616	0.000000	1.576025	0.628745
8	GD15	0.566149	0.160372	0.779616	0.000000	0.415374	0.611614
9	GD15	0.618723	-0.030292	0.779616	0.000000	0.794786	0.772143
10	GD15	0.573949	-0.102825	0.779616	0.000000	0.611391	0.662992
1	GD16	0.369181	-0.020755	0.779616	0.000000	0.574351	0.476008
2	GD16	0.372625	-0.076520	0.779616	0.000000	0.644715	0.569102
3	GD16	0.386829	-0.079425	0.779616	0.000000	0.607457	0.550774
4	GD16	0.341981	0.107858	0.779616	0.000000	1.079828	0.652347
5	GD16	0.465350	0.060483	0.779616	0.000000	0.679712	0.584231
6	GD16	0.454437	-0.214708	0.779616	0.000000	0.812482	0.633958
7	GD16	0.353198	-0.006183	0.779616	0.000000	0.706140	0.710205
8	GD16	0.396228	0.002755	0.779616	0.000000	0.804975	0.545599
9	GD16	0.401503	-0.001789	0.779616	0.000000	0.644621	0.613396
10	GD16	0.359869	0.124424	0.779616	0.000000	0.574867	0.597689
