rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.560855	-0.110014	4.061156	-0.080704	0.017323	0.274100
2	AG111	0.629502	-0.197900	4.061156	0.085523	0.116919	0.274100
3	AG111	0.578582	-0.004903	4.061156	-0.193507	0.119051	0.274100
4	AG111	0.594863	-0.165699	4.061156	-0.241912	0.057885	0.274100
5	AG111	0.566933	-0.099663	4.061156	-0.243783	-0.000179	0.274100
6	AG111	0.629251	-0.811881	4.061156	0.048513	-0.050575	0.274100
7	AG111	0.580680	-0.261844	4.061156	0.023218	0.071662	0.274100
8	AG111	0.593691	-0.257588	4.061156	-0.107313	0.001048	0.274100
9	AG111	0.572538	0.008484	4.061156	-0.214018	0.011275	0.274100
10	AG111	0.546804	-0.475783	4.061156	0.055384	0.116193	0.274100
1	AG112	0.768492	0.074303	4.061156	0.118206	0.017272	0.274100
2	AG112	0.707368	-0.253629	4.061156	-0.098173	-0.112371	0.274100
3	AG112	0.721420	-0.196935	4.061156	0.075849	-0.122492	0.274100
4	AG112	0.791568	0.346247	4.061156	0.142543	0.065022	0.274100
5	AG112	0.755034	0.192457	4.061156	0.019656	0.030633	0.274100
6	AG112	0.740581	0.221891	4.061156	-0.048139	-0.056291	0.274100
7	AG112	0.706138	0.198861	4.061156	0.216728	0.055560	0.274100
8	AG112	0.731518	0.104292	4.061156	0.160228	-0.020579	0.274100
9	AG112	0.743255	0.144320	4.061156	0.090144	-0.035520	0.274100
10	AG112	0.762655	-0.428869	4.061156	0.201151	-0.081731	0.274100
1	AG139	0.594415	0.112849	4.061156	-0.065726	-0.033680	0.274100
2	AG139	0.604479	-0.241403	4.061156	-0.047865	0.018479	0.274100
3	AG139	0.580903	0.118089	4.061156	0.069135	0.014833	0.274100
4	AG139	0.565095	-0.048521	4.061156	-0.100577	-0.050817	0.274100
5	AG139	0.536128	0.210727	4.061156	0.009092	0.020121	0.274100
6	AG139	0.599953	-0.187772	4.061156	-0.181905	-0.067814	0.274100
7	AG139	0.583022	-0.023511	4.061156	-0.074605	0.023307	0.274100
8	AG139	0.608732	-0.176893	4.061156	-0.140803	0.027630	0.274100
9	AG139	0.548660	0.165583	4.061156	-0.246358	-0.042249	0.274100
10	AG139	0.616680	-0.032776	4.061156	0.145975	0.049700	0.274100
1	AG142	0.729635	0.460139	4.061156	-0.023225	0.003434	0.274100
2	AG142	0.804539	0.240389	4.061156	-0.305151	0.021994	0.274100
3	AG142	0.789283	0.365612	4.061156	0.127077	0.166634	0.274100
4	AG142	0.759408	0.522489	4.061156	-0.348596	-0.103634	0.274100
5	AG142	0.742921	0.268371	4.061156	0.001503	0.098717	0.274100
6	AG142	0.723104	0.390636	4.061156	0.155523	0.123297	0.274100
7	AG142	0.767312	0.320094	4.061156	-0.026019	0.075268	0.274100
8	AG142	0.745478	0.483678	4.061156	-0.310726	-0.013816	0.274100
9	AG142	0.747517	0.312941	4.061156	0.037167	0.044371	0.274100
10	AG142	0.785624	0.475223	4.061156	-0.052847	0.031173	0.274100
1	GD14	0.652038	0.113588	4.061156	0.277139	-0.019005	0.274100
2	GD14	0.656271	0.026526	4.061156	0.199832	0.011962	0.274100
3	GD14	0.660302	-0.076152	4.061156	0.280845	-0.069333	0.274100
4	GD14	0.663510	-0.154137	4.061156	0.110659	-0.087651	0.274100
5	GD14	0.618916	-0.054995	4.061156	0.333029	-0.044081	0.274100
6	GD14	0.556473	-0.196873	4.061156	0.075488	-0.159046	0.274100
7	GD14	0.697263	0.093216	4.061156	-0.178960	-0.137095	0.274100
8	GD14	0.615248	0.019484	4.061156	0.138298	-0.130740	0.274100
9	GD14	0.672192	-0.292313	4.061156	0.238041	0.011804	0.274100
10	GD14	0.627517	0.279547	4.061156	0.096068	-0.053565	0.274100
1	GD15	0.587920	-0.031529	4.061156	-0.048437	0.123547	0.274100
2	GD15	0.566258	0.298512	4.061156	-0.226943	-0.057476	0.274100
3	GD15	0.584256	0.007078	4.061156	0.123889	0.032709	0.274100
4	GD15	0.565419	-0.163682	4.061156	-0.047276	0.036014	0.274100
5	GD15	0.592883	-0.314551	4.061156	-0.109283	0.098056	0.274100
6	GD15	0.608613	0.164233	4.061156	-0.027274	0.106472	0.274100
7	GD15	0.600478	-0.003700	4.061156	0.159087	0.112676	0.274100
8	GD15	0.628537	0.018516	4.061156	-0.008362	0.093806	0.274100
9	GD15	0.640129	-0.070313	4.061156	-0.169911	0.066725	0.274100
10	GD15	0.612760	-0.178823	4.061156	-0.167783	-0.005788	0.274100
1	GD16	0.360789	-0.168825	4.061156	0.266291	0.119789	0.274100
2	GD16	0.400962	-0.204225	4.061156	-0.161673	-0.018241	0.274100
3	GD16	0.365543	0.079352	4.061156	-0.139516	0.067524	0.274100
4	GD16	0.373444	-0.123829	4.061156	-0.051119	0.036925	0.274100
5	GD16	0.361892	-0.023643	4.061156	-0.109197	0.046907	0.274100
6	GD16	0.370605	-0.254564	4.061156	0.061472	0.076079	0.274100
7	GD16	0.360603	0.045525	4.061156	-0.075982	0.088820	0.274100
8	GD16	0.380528	0.012953	4.061156	-0.229161	0.003793	0.274100
9	GD16	0.390259	-0.328429	4.061156	0.042061	0.047985	0.274100
10	GD16	0.374838	-0.210579	4.061156	0.033852	-0.020144	0.274100
