parameter	value	se_sa	rse_sa
rhoS_pop	0.61420759896277322	0.04671546497397681	7.60581032420737113
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.26253812078648053	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24412035909996099	0.06292520711146868	25.77630450138017082
omega_rhoS	0.11895059173015299	0.03364772057607836	28.28714013664628268
omega_deltaSC	0.25719674227739059	0.18393708881943158	71.51610366085144221
omega_rhoC	0.17646842852096545	0.45797449203622087	259.52205495036236016
omega_deltaCB	0.05149848936358994	0.13826259458330997	268.47893266761195719
omega_rhoB	0.06294185001937484	0.17322179736997079	275.20925634796151371
b1	0.16409336653831297	0.02169565813156907	13.22153270985729456
b2	0.17870264068059583	0.02456050730801651	13.74378532654966811
b3	0.27451042887908489	0.04853653995716011	17.68112787384819740
