rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.576157	0.016082	3.952309	-0.093580	-0.016363	0.256121
2	AG111	0.624824	-0.361700	3.952309	0.081379	-0.015286	0.256121
3	AG111	0.546995	-0.483976	3.952309	-0.067289	-0.021506	0.256121
4	AG111	0.591557	-0.268000	3.952309	-0.218127	-0.021691	0.256121
5	AG111	0.606133	-0.530219	3.952309	-0.122831	-0.075416	0.256121
6	AG111	0.621775	-0.217819	3.952309	-0.109567	-0.014666	0.256121
7	AG111	0.607379	-0.420493	3.952309	-0.323552	-0.065810	0.256121
8	AG111	0.617091	-0.430944	3.952309	-0.143280	0.033443	0.256121
9	AG111	0.611362	-0.822132	3.952309	-0.130777	-0.028421	0.256121
10	AG111	0.603227	0.181324	3.952309	0.237468	0.112037	0.256121
1	AG112	0.761550	0.042273	3.952309	0.214064	-0.009598	0.256121
2	AG112	0.736115	0.270503	3.952309	0.197297	0.051693	0.256121
3	AG112	0.779214	-0.079837	3.952309	0.109206	0.009854	0.256121
4	AG112	0.721027	-0.041099	3.952309	0.258640	0.026808	0.256121
5	AG112	0.762391	0.043377	3.952309	0.148855	-0.024526	0.256121
6	AG112	0.772488	0.419349	3.952309	-0.002659	-0.006822	0.256121
7	AG112	0.741521	-0.271081	3.952309	0.380964	-0.108922	0.256121
8	AG112	0.764736	-0.100128	3.952309	0.052571	0.041339	0.256121
9	AG112	0.793338	-0.133472	3.952309	-0.064480	-0.097698	0.256121
10	AG112	0.735075	0.172872	3.952309	0.039558	-0.081434	0.256121
1	AG139	0.562401	0.220616	3.952309	0.048200	-0.010434	0.256121
2	AG139	0.592812	-0.033377	3.952309	-0.120655	-0.033542	0.256121
3	AG139	0.552590	0.427818	3.952309	-0.353782	-0.036797	0.256121
4	AG139	0.546755	-0.043135	3.952309	-0.280433	-0.022701	0.256121
5	AG139	0.577286	-0.078767	3.952309	0.064405	0.081697	0.256121
6	AG139	0.600079	0.257801	3.952309	0.170016	0.084918	0.256121
7	AG139	0.574114	0.068676	3.952309	0.060215	-0.014648	0.256121
8	AG139	0.573999	-0.138864	3.952309	0.140276	0.054337	0.256121
9	AG139	0.587572	0.124495	3.952309	-0.036231	0.047997	0.256121
10	AG139	0.574151	0.028334	3.952309	-0.133789	0.030532	0.256121
1	AG142	0.741953	0.274224	3.952309	0.153136	0.076989	0.256121
2	AG142	0.707271	0.707392	3.952309	-0.005048	0.016825	0.256121
3	AG142	0.743242	0.254691	3.952309	0.124585	0.046264	0.256121
4	AG142	0.741728	0.198676	3.952309	0.114446	-0.029886	0.256121
5	AG142	0.773795	0.477368	3.952309	-0.155401	-0.070370	0.256121
6	AG142	0.763187	0.203510	3.952309	-0.291030	0.023703	0.256121
7	AG142	0.776172	0.175882	3.952309	0.295700	0.057577	0.256121
8	AG142	0.728021	0.259981	3.952309	-0.065451	-0.048782	0.256121
9	AG142	0.756989	0.189633	3.952309	0.206139	0.020836	0.256121
10	AG142	0.683567	0.282499	3.952309	0.115804	0.073869	0.256121
1	GD14	0.630572	0.055396	3.952309	0.209328	-0.063433	0.256121
2	GD14	0.616929	-0.024520	3.952309	0.008349	-0.137042	0.256121
3	GD14	0.631020	-0.098989	3.952309	0.008898	-0.111626	0.256121
4	GD14	0.627993	-0.153802	3.952309	0.380796	-0.050485	0.256121
5	GD14	0.586351	-0.057371	3.952309	0.202937	-0.078633	0.256121
6	GD14	0.633668	0.017598	3.952309	0.034800	-0.090112	0.256121
7	GD14	0.613636	-0.285444	3.952309	0.633199	0.024240	0.256121
8	GD14	0.630302	-0.377082	3.952309	0.178986	-0.115667	0.256121
9	GD14	0.623940	0.061495	3.952309	0.111474	-0.052571	0.256121
10	GD14	0.654943	-0.064727	3.952309	0.122584	-0.108044	0.256121
1	GD15	0.585203	-0.116133	3.952309	-0.201369	-0.053694	0.256121
2	GD15	0.657578	-0.274486	3.952309	0.098773	0.117356	0.256121
3	GD15	0.590033	0.137757	3.952309	-0.193897	0.089424	0.256121
4	GD15	0.604591	-0.081654	3.952309	-0.293101	0.025290	0.256121
5	GD15	0.637194	-0.112065	3.952309	-0.331347	-0.079463	0.256121
6	GD15	0.599885	0.213930	3.952309	-0.180685	0.049057	0.256121
7	GD15	0.569099	0.121460	3.952309	0.224449	0.024399	0.256121
8	GD15	0.587695	-0.271998	3.952309	0.142906	0.076004	0.256121
9	GD15	0.593306	-0.118579	3.952309	0.153012	0.080772	0.256121
10	GD15	0.595985	0.129803	3.952309	0.258996	0.087944	0.256121
1	GD16	0.381636	-0.056133	3.952309	-0.101387	0.051718	0.256121
2	GD16	0.389600	-0.055128	3.952309	-0.392249	0.019052	0.256121
3	GD16	0.434915	-0.218007	3.952309	-0.274560	-0.022315	0.256121
4	GD16	0.423391	-0.083372	3.952309	-0.040665	0.061757	0.256121
5	GD16	0.376266	-0.271163	3.952309	0.232907	0.044361	0.256121
6	GD16	0.356460	-0.275201	3.952309	-0.200325	-0.045355	0.256121
7	GD16	0.369295	-0.158053	3.952309	-0.074002	0.035791	0.256121
8	GD16	0.363222	0.065595	3.952309	0.082404	0.053162	0.256121
9	GD16	0.395681	0.062676	3.952309	-0.245018	0.067343	0.256121
10	GD16	0.342067	0.031128	3.952309	-0.106892	-0.002456	0.256121
