rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.036337	0.016082	0.000000	-0.093580	-0.016363	0.000000
2	AG111	0.012330	-0.361700	0.000000	0.081379	-0.015286	0.000000
3	AG111	-0.065499	-0.483976	0.000000	-0.067289	-0.021506	0.000000
4	AG111	-0.020936	-0.268000	0.000000	-0.218127	-0.021691	0.000000
5	AG111	-0.006360	-0.530219	0.000000	-0.122831	-0.075416	0.000000
6	AG111	0.009281	-0.217819	0.000000	-0.109567	-0.014666	0.000000
7	AG111	-0.005114	-0.420493	0.000000	-0.323552	-0.065810	0.000000
8	AG111	0.004598	-0.430944	0.000000	-0.143280	0.033443	0.000000
9	AG111	-0.001132	-0.822132	0.000000	-0.130777	-0.028421	0.000000
10	AG111	-0.009266	0.181324	0.000000	0.237468	0.112037	0.000000
1	AG112	0.149057	0.042273	0.000000	0.214064	-0.009598	0.000000
2	AG112	0.123622	0.270503	0.000000	0.197297	0.051693	0.000000
3	AG112	0.166721	-0.079837	0.000000	0.109206	0.009854	0.000000
4	AG112	0.108533	-0.041099	0.000000	0.258640	0.026808	0.000000
5	AG112	0.149897	0.043377	0.000000	0.148855	-0.024526	0.000000
6	AG112	0.159995	0.419349	0.000000	-0.002659	-0.006822	0.000000
7	AG112	0.129028	-0.271081	0.000000	0.380964	-0.108922	0.000000
8	AG112	0.152243	-0.100128	0.000000	0.052571	0.041339	0.000000
9	AG112	0.180844	-0.133472	0.000000	-0.064480	-0.097698	0.000000
10	AG112	0.122582	0.172872	0.000000	0.039558	-0.081434	0.000000
1	AG139	-0.050092	0.220616	0.000000	0.048200	-0.010434	0.000000
2	AG139	-0.019681	-0.033377	0.000000	-0.120655	-0.033542	0.000000
3	AG139	-0.059904	0.427818	0.000000	-0.353782	-0.036797	0.000000
4	AG139	-0.065739	-0.043135	0.000000	-0.280433	-0.022701	0.000000
5	AG139	-0.035208	-0.078767	0.000000	0.064405	0.081697	0.000000
6	AG139	-0.012415	0.257801	0.000000	0.170016	0.084918	0.000000
7	AG139	-0.038379	0.068676	0.000000	0.060215	-0.014648	0.000000
8	AG139	-0.038495	-0.138864	0.000000	0.140276	0.054337	0.000000
9	AG139	-0.024922	0.124495	0.000000	-0.036231	0.047997	0.000000
10	AG139	-0.038343	0.028334	0.000000	-0.133789	0.030532	0.000000
1	AG142	0.129460	0.274224	0.000000	0.153136	0.076989	0.000000
2	AG142	0.094777	0.707392	0.000000	-0.005048	0.016825	0.000000
3	AG142	0.130749	0.254691	0.000000	0.124585	0.046264	0.000000
4	AG142	0.129234	0.198676	0.000000	0.114446	-0.029886	0.000000
5	AG142	0.161301	0.477368	0.000000	-0.155401	-0.070370	0.000000
6	AG142	0.150693	0.203510	0.000000	-0.291030	0.023703	0.000000
7	AG142	0.163678	0.175882	0.000000	0.295700	0.057577	0.000000
8	AG142	0.115528	0.259981	0.000000	-0.065451	-0.048782	0.000000
9	AG142	0.144495	0.189633	0.000000	0.206139	0.020836	0.000000
10	AG142	0.071074	0.282499	0.000000	0.115804	0.073869	0.000000
1	GD14	0.018078	0.055396	0.000000	0.209328	-0.063433	0.000000
2	GD14	0.004435	-0.024520	0.000000	0.008349	-0.137042	0.000000
3	GD14	0.018526	-0.098989	0.000000	0.008898	-0.111626	0.000000
4	GD14	0.015500	-0.153802	0.000000	0.380796	-0.050485	0.000000
5	GD14	-0.026143	-0.057371	0.000000	0.202937	-0.078633	0.000000
6	GD14	0.021175	0.017598	0.000000	0.034800	-0.090112	0.000000
7	GD14	0.001142	-0.285444	0.000000	0.633199	0.024240	0.000000
8	GD14	0.017809	-0.377082	0.000000	0.178986	-0.115667	0.000000
9	GD14	0.011446	0.061495	0.000000	0.111474	-0.052571	0.000000
10	GD14	0.042450	-0.064727	0.000000	0.122584	-0.108044	0.000000
1	GD15	-0.027291	-0.116133	0.000000	-0.201369	-0.053694	0.000000
2	GD15	0.045084	-0.274486	0.000000	0.098773	0.117356	0.000000
3	GD15	-0.022460	0.137757	0.000000	-0.193897	0.089424	0.000000
4	GD15	-0.007902	-0.081654	0.000000	-0.293101	0.025290	0.000000
5	GD15	0.024701	-0.112065	0.000000	-0.331347	-0.079463	0.000000
6	GD15	-0.012609	0.213930	0.000000	-0.180685	0.049057	0.000000
7	GD15	-0.043395	0.121460	0.000000	0.224449	0.024399	0.000000
8	GD15	-0.024799	-0.271998	0.000000	0.142906	0.076004	0.000000
9	GD15	-0.019187	-0.118579	0.000000	0.153012	0.080772	0.000000
10	GD15	-0.016509	0.129803	0.000000	0.258996	0.087944	0.000000
1	GD16	-0.230858	-0.056133	0.000000	-0.101387	0.051718	0.000000
2	GD16	-0.222894	-0.055128	0.000000	-0.392249	0.019052	0.000000
3	GD16	-0.177579	-0.218007	0.000000	-0.274560	-0.022315	0.000000
4	GD16	-0.189103	-0.083372	0.000000	-0.040665	0.061757	0.000000
5	GD16	-0.236228	-0.271163	0.000000	0.232907	0.044361	0.000000
6	GD16	-0.256033	-0.275201	0.000000	-0.200325	-0.045355	0.000000
7	GD16	-0.243199	-0.158053	0.000000	-0.074002	0.035791	0.000000
8	GD16	-0.249272	0.065595	0.000000	0.082404	0.053162	0.000000
9	GD16	-0.216813	0.062676	0.000000	-0.245018	0.067343	0.000000
10	GD16	-0.270426	0.031128	0.000000	-0.106892	-0.002456	0.000000
