parameter	value	se_sa	rse_sa
rhoS_pop	0.63548674869475785	0.06204124146823087	9.76279074200350117
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.05698716496073741	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.20352642367768334	nan	nan
S0_pop	23351.82290368966278038	3222.66034311867861106	13.80046584118916009
T0_pop	24662.21848541038343683	1678.38779330612578633	6.80550208530113476
omega_rhoS	0.11841961232659927	0.03385136217072153	28.58594240062199532
omega_deltaSC	0.31643303472654549	0.14172335497954003	44.78778743882232050
omega_deltaCB	0.19646517135909383	0.05770843159285747	29.37336485324389912
omega_S0	0.02268200524397245	0.08264471645934199	364.36247840699235212
omega_T0	0.03256584489925443	0.07369987432646392	226.31034003404968757
b1	0.16525622651604788	0.02565173269482503	15.52240011503228700
b2	0.17313146380310312	0.02327479511653298	13.44342305278644112
b3	0.28804379910535549	0.05305475618128761	18.41898917667107582
