parameter	value	se_sa	rse_sa
rhoS_pop	0.61584555171847044	0.04558177661519623	7.40149482090172306
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.66515840739710264	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.72801426852752094	0.08561911284559966	11.76063664504441242
omega_rhoS	0.11674482208539654	0.03345741036472338	28.65858182579604829
omega_deltaSC	0.21356277000082891	0.50616158266434419	237.00834310323827481
omega_rhoC	0.25645943724155112	0.18508729652206032	72.17020302034445933
omega_deltaCB	1.16755110169066012	0.45405821836463039	38.88979400620119975
omega_rhoB	0.07458376035212066	nan	nan
b1	0.16512278510718442	0.02202314336255193	13.33743453288792047
b2	0.28045283187089504	0.05756857383425598	20.52700750076838787
b3	0.28327638048985648	0.04676824305125922	16.50975735089000551
