parameter	value	se_sa	rse_sa
rhoS_pop	0.61271599877243010	0.04600994359650358	7.50917940590485777
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.93701134967202027	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.26727812190826283	nan	nan
omega_rhoS	0.11846403537967835	0.03328984074871798	28.10122130486584169
omega_deltaSC	0.22785159850856654	0.14293464292260616	62.73146375017959286
omega_deltaCB	0.08394262572198656	0.03364387760407229	40.07961070398130232
b1	0.16453668473792729	0.02168439698460552	13.17906521524014529
b2	0.17760589410326419	0.02314406320493027	13.03113464887250572
b3	0.28767153668761142	0.05178079622822174	17.99997205995795113
