parameter	value	se_sa	rse_sa
rhoS_pop	0.61277864961603512	0.04697664085624070	7.66616801771342615
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.67544669750632558	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.28304189452160111	nan	nan
omega_rhoS	0.12110471220932084	0.03391296599343448	28.00301109243242337
omega_deltaSC	0.26258969872893806	0.12824297430027501	48.83777807013505168
b1	0.16953783305140535	0.02347953798477305	13.84914361719714293
b2	0.18886632190137231	0.02433331016482916	12.88387994209800347
b3	0.31733024247890301	0.05307752127470378	16.72627256074797941
