rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	35148591.287957	111656.231124
2	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	34676056.767830	139752.324811
3	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	22765713.754635	117263.883557
4	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	37964801.721517	133552.726420
5	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	29992148.049835	86277.909581
6	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	29742204.548656	123184.917901
7	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	46082005.750916	152946.967053
8	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	32905738.974164	102625.024895
9	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	23919383.757851	92378.939475
10	AG111	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	27435983.272916	103951.616477
1	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	46637366.746673	128726.769073
2	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	49260786.440020	170830.194039
3	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	55023410.170316	216610.607088
4	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	37803383.285142	173456.841849
5	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	62113528.646500	155826.237951
6	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	40300814.273091	146895.552804
7	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	41886712.303298	162185.259623
8	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	44197536.946473	179073.189069
9	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	51543960.963337	140618.410321
10	AG112	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	46384834.138845	169169.254037
1	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	23278894.122816	126711.238711
2	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	25883589.937133	128601.444257
3	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	35593369.040418	101856.706297
4	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	43440936.736985	122363.522044
5	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	34396009.899025	99473.404986
6	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	34578386.166431	94404.154003
7	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	38925898.077909	100515.948948
8	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	22201864.759128	103923.137479
9	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	46095774.428735	152124.438539
10	AG139	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	30118625.135317	149948.607492
1	AG142	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	57372442.274895	156747.006834
2	AG142	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	51029619.187442	189106.556409
3	AG142	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	40341920.294323	145192.915782
4	AG142	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	52150882.658050	150031.091069
5	AG142	-1.576400	0.000000	0.665158	0.000000	0.000000	-2.759556	44925105.698684	164528.569466
