parameter	value	se_sa	rse_sa
rhoS_pop	-2.14703451427441649	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.05363711068445820	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.62474489919330667	nan	nan
S0_pop	339377045.62959486246109009	112986074.90182086825370789	33.29219708781862863
T0_pop	491430.90237947372952476	84395.72032673255307600	17.17346628347839754
omega_S0	0.26096120245569632	0.16383057791043668	62.77966853645624212
omega_T0	0.29080210770668041	0.12683191729365159	43.61451101364832539
b1	2.00792829093882030	0.69800928697839759	34.76266010735067624
b2	0.94096342318541959	0.17086719134148820	18.15874954661423857
b3	0.87064169311299189	0.17406077774715320	19.99224010566234000
