parameter	value	se_sa	rse_sa
rhoS_pop	0.61185411610265172	0.04692228435796244	7.66886797409240817
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.83627806480562228	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29620145233579925	nan	nan
omega_rhoS	0.12102846005635334	0.03430298299592627	28.34290627175963095
omega_deltaSC	0.24361949578569111	0.13758673727331802	56.47607833256139998
b1	0.16958443453764918	0.02339231322127371	13.79390348238618280
b2	0.18859045930287402	0.02419353436802013	12.82860991879000778
b3	0.32133849305738776	0.05573177286110922	17.34363422534507748
