parameter	value	se_sa	rse_sa
rhoS_pop	0.61269630969169253	0.04581654225579126	7.47785510228485695
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.20242220991862858	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25502261721273889	nan	nan
omega_rhoS	0.11794690736766082	0.03311349014251316	28.07491173913759752
omega_deltaSC	0.26016598249731798	0.15189385065074723	58.38344013799463283
omega_rhoC	0.12066735919294834	nan	nan
omega_deltaCB	0.07730294957984152	0.04053254581476863	52.43337548576335649
b1	0.16457780650063653	0.02184815051487093	13.27527142293419082
b2	0.17790275813857565	0.02321938213252853	13.05172689590456869
b3	0.27749167235657307	0.04814667945316107	17.35067544343933577
