rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090839	-0.279624
2	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.388399	-0.426020
3	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005416	-0.158712
4	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.146300	-0.330793
5	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002632	-0.248463
6	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.252097	-0.186031
7	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066970	0.022226
8	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.456547	-0.294492
9	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183880	-0.442354
10	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.186334	-0.379193
1	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.396852	0.200610
2	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.135677	0.480135
3	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.386614	0.404703
4	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.502430	0.312336
5	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282886	0.436197
6	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.272177	0.324095
7	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.426130	0.287509
8	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.464661	0.352015
9	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325284	0.292494
10	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187274	0.227164
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.137290	-0.024249
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.508488	-0.062101
