rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.579569	0.044487	2.663403	93799154306069479424.000000	203.744104	0.741051
2	AG111	0.657524	-0.650740	2.663403	326490190509329612800.000000	239.585888	0.880544
3	AG111	0.629566	-0.487628	2.663403	305878962502680379392.000000	139.608312	0.815633
4	AG111	0.609201	-0.710174	2.663403	-141361106668186730496.000000	600.322470	0.803171
5	AG111	0.636776	-0.322497	2.663403	-377421405530260766720.000000	474.920715	0.790272
6	AG111	0.673226	-0.704963	2.663403	-12157490525188947968.000000	123.831337	0.805170
7	AG111	0.565039	-0.478355	2.663403	-23203798958282211328.000000	643.671890	0.763395
8	AG111	0.650564	-0.562010	2.663403	109047507583115739136.000000	218.081618	0.726547
9	AG111	0.554785	-0.407777	2.663403	98566441458896224256.000000	662.545462	0.835926
10	AG111	0.616013	-0.704288	2.663403	-65901059288863703040.000000	105.953131	0.757920
1	AG112	0.738835	0.345943	2.663403	101537172647052328960.000000	261.043894	0.829467
2	AG112	0.790854	0.351540	2.663403	58566181471784599552.000000	71.111480	0.781610
3	AG112	0.782225	-0.046660	2.663403	325331814115609018368.000000	390.210640	0.825860
4	AG112	0.746531	0.333104	2.663403	-95329940942215806976.000000	292.412172	0.925420
5	AG112	0.757840	-0.210315	2.663403	-316571916536751587328.000000	173.542275	0.912907
6	AG112	0.779322	0.002627	2.663403	110057883984350035968.000000	193.266101	0.870618
7	AG112	0.846332	-0.197747	2.663403	79127133800146223104.000000	207.463904	0.811430
8	AG112	0.788952	-0.090626	2.663403	346808917594487808.000000	472.138197	0.863025
9	AG112	0.734862	0.024710	2.663403	-181894204764778496000.000000	699.887553	0.883707
10	AG112	0.794227	-0.125445	2.663403	-177118632267886067712.000000	127.409930	0.942520
1	AG139	0.570135	-0.177368	2.663403	189825691877405523968.000000	194.940713	1.018919
2	AG139	0.581469	0.251500	2.663403	-196507366545343709184.000000	353.250034	0.838674
3	AG139	0.570859	0.077495	2.663403	332361876735565037568.000000	148.667242	0.888543
4	AG139	0.577472	0.543043	2.663403	-236390268229633769472.000000	104.952789	0.831501
5	AG139	0.630846	0.192944	2.663403	89102455215192276992.000000	144.638795	0.821882
6	AG139	0.600060	0.099448	2.663403	41732252770394898432.000000	582.031196	0.789982
7	AG139	0.595664	0.141047	2.663403	147630364875308138496.000000	114.705490	0.820459
8	AG139	0.606741	-0.051733	2.663403	389716540606741020672.000000	297.776921	0.833154
9	AG139	0.557474	0.225139	2.663403	105607018377584181248.000000	102.883313	0.782771
10	AG139	0.648128	-0.084057	2.663403	-10020361190546292736.000000	478.481862	0.781608
1	AG142	0.724223	0.351310	2.663403	-142035484044896305152.000000	356.305254	0.836014
2	AG142	0.712599	0.299883	2.663403	-3056738517087371264.000000	383.523242	0.841449
3	AG142	0.719726	0.222674	2.663403	127446647905982857216.000000	100.882073	0.868758
4	AG142	0.764055	0.529954	2.663403	246758292524811878400.000000	131.421594	0.766489
5	AG142	0.787264	0.269831	2.663403	-264008089249341341696.000000	288.338197	0.739236
6	AG142	0.761218	0.132446	2.663403	25027525424519708672.000000	53.328424	0.761737
7	AG142	0.700503	-0.247185	2.663403	294982335368803057664.000000	47.546705	0.799744
8	AG142	0.747963	0.464159	2.663403	201356222646573596672.000000	109.196585	0.718041
9	AG142	0.771247	0.432962	2.663403	367446848537031868416.000000	152.204013	0.779274
10	AG142	0.766080	0.120643	2.663403	-331770506253072728064.000000	429.781156	0.865552
1	GD14	0.562146	-0.074557	2.663403	152383430428173598720.000000	483.951660	0.982027
2	GD14	0.635609	0.025286	2.663403	-196128383219117490176.000000	142.173863	0.992507
3	GD14	0.654956	0.091636	2.663403	-49941738034373591040.000000	397.503572	0.913242
4	GD14	0.582557	0.106688	2.663403	-55910987873797095424.000000	73.946394	0.868155
5	GD14	0.613851	-0.109217	2.663403	144452410037569781760.000000	361.674834	0.953310
6	GD14	0.722765	-0.216722	2.663403	62097675742047100928.000000	283.227466	0.918354
7	GD14	0.687759	0.013039	2.663403	125154997757372497920.000000	180.783674	0.927933
8	GD14	0.574511	0.308065	2.663403	-41261308402081996800.000000	514.668599	0.875807
9	GD14	0.638160	0.434703	2.663403	83137492146234523648.000000	305.328122	0.951365
10	GD14	0.657224	0.343902	2.663403	85533466239915851776.000000	391.360659	0.929227
1	GD15	0.572164	0.826679	2.663403	-40385809708128813056.000000	387.014723	0.828799
2	GD15	0.607006	0.323741	2.663403	6577487574169348096.000000	298.897947	0.728196
3	GD15	0.618922	0.240426	2.663403	-196760764652166643712.000000	255.576960	0.771313
4	GD15	0.613704	-0.073304	2.663403	-163248846740086784000.000000	385.873244	0.831399
5	GD15	0.655208	0.033117	2.663403	-12479534544436379648.000000	93.942362	0.745969
6	GD15	0.589305	0.336488	2.663403	-105343485599991283712.000000	105.682062	0.828723
7	GD15	0.624206	0.156945	2.663403	21245820646338527232.000000	183.406588	0.794491
8	GD15	0.614459	0.268844	2.663403	-73999837712349970432.000000	48.952790	0.800822
9	GD15	0.601440	0.213335	2.663403	-59415178043492925440.000000	449.859339	0.812480
10	GD15	0.608181	0.125505	2.663403	-379128769707629543424.000000	94.474178	0.802179
1	GD16	0.348379	0.188261	2.663403	32687707477388460032.000000	422.726540	0.865021
2	GD16	0.397985	0.126255	2.663403	-125854634396419637248.000000	172.634616	0.828807
3	GD16	0.411672	0.274282	2.663403	-182161190528469172224.000000	241.334138	0.691094
4	GD16	0.416656	0.269886	2.663403	107016659022264729600.000000	330.420633	0.749768
5	GD16	0.348771	0.121810	2.663403	50106243916678922240.000000	187.575928	0.794737
6	GD16	0.412173	0.067868	2.663403	-434714953917092462592.000000	60.347718	0.743068
7	GD16	0.401518	0.098358	2.663403	203674524629965340672.000000	306.150924	0.764427
8	GD16	0.458070	0.014920	2.663403	231472982101371092992.000000	171.982065	0.781289
9	GD16	0.375765	0.070989	2.663403	-139110228336163880960.000000	337.691963	0.749060
10	GD16	0.417602	-0.041626	2.663403	140995062928877764608.000000	354.027752	0.818888
