rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.553510	-0.231165	3.243192	-0.000268	0.049686	0.300024
2	AG111	0.615698	-0.239668	3.243192	-0.077424	0.039583	0.207669
3	AG111	0.619401	-0.421847	3.243192	0.158669	0.035028	0.265195
4	AG111	0.633194	-0.439396	3.243192	0.086865	-0.023633	0.162702
5	AG111	0.601553	0.047999	3.243192	-0.022332	0.152683	0.220198
6	AG111	0.624449	0.101571	3.243192	-0.151730	0.040980	0.125009
7	AG111	0.620330	-0.105886	3.243192	0.089456	0.036480	0.172399
8	AG111	0.606813	-0.400804	3.243192	-0.099915	-0.051262	0.226104
9	AG111	0.637853	-0.156080	3.243192	-0.001671	0.117091	0.219737
10	AG111	0.608073	-0.340064	3.243192	-0.005983	0.055592	0.235378
1	AG112	0.749269	0.168537	3.243192	0.084576	-0.007260	0.257739
2	AG112	0.723623	0.161077	3.243192	-0.149124	-0.072605	0.408367
3	AG112	0.738383	-0.116126	3.243192	0.155533	-0.013281	0.270063
4	AG112	0.766977	0.312300	3.243192	-0.024517	0.001370	0.211319
5	AG112	0.747635	0.122695	3.243192	-0.163097	-0.061098	0.380739
6	AG112	0.753066	-0.164841	3.243192	0.004089	-0.067933	0.240355
7	AG112	0.795792	-0.149188	3.243192	0.020873	-0.088206	0.220126
8	AG112	0.741180	0.085578	3.243192	0.009628	-0.044586	0.289030
9	AG112	0.797450	-0.157088	3.243192	-0.039568	-0.067545	0.189434
10	AG112	0.719240	0.252171	3.243192	0.013054	-0.007432	0.344995
1	AG139	0.526650	-0.147462	3.243192	-0.002548	0.021788	0.348181
2	AG139	0.596812	-0.195854	3.243192	-0.005484	-0.043774	0.127678
3	AG139	0.556952	-0.171881	3.243192	-0.033811	-0.050947	0.212898
4	AG139	0.594238	-0.053912	3.243192	-0.160295	-0.001828	0.295015
5	AG139	0.560406	-0.088166	3.243192	-0.018422	-0.071340	0.210560
6	AG139	0.622375	0.213098	3.243192	-0.103851	-0.088106	0.175062
7	AG139	0.540773	0.120628	3.243192	0.156681	0.005160	0.285425
8	AG139	0.584571	-0.125096	3.243192	-0.167257	0.056559	0.257341
9	AG139	0.583223	-0.086902	3.243192	0.097942	0.000137	0.239007
10	AG139	0.561310	0.093255	3.243192	0.137810	-0.030191	0.088538
1	AG142	0.706156	0.447531	3.243192	0.146579	0.094526	0.275088
2	AG142	0.787311	0.247680	3.243192	-0.040707	-0.009648	0.298939
3	AG142	0.700152	0.502586	3.243192	0.077426	0.022651	0.213412
4	AG142	0.784566	0.367674	3.243192	0.112207	-0.062710	0.241854
5	AG142	0.787186	0.287433	3.243192	-0.052157	0.024549	0.239936
6	AG142	0.761867	0.452927	3.243192	-0.104079	0.054126	0.258041
7	AG142	0.786929	0.313986	3.243192	0.060283	-0.028187	0.209952
8	AG142	0.725289	0.366836	3.243192	-0.021354	0.032755	0.248751
9	AG142	0.741393	0.300361	3.243192	0.141784	0.031329	0.247341
10	AG142	0.716648	0.466749	3.243192	0.001661	0.005080	0.231873
1	GD14	0.667595	-0.178410	3.243192	0.004995	-0.185691	0.076848
2	GD14	0.662636	-0.079869	3.243192	-0.044998	-0.026736	0.432404
3	GD14	0.577198	-0.089236	3.243192	-0.002226	-0.131669	0.371535
4	GD14	0.653764	-0.044776	3.243192	0.216881	-0.024068	0.324759
5	GD14	0.678795	0.079202	3.243192	-0.083174	-0.150156	0.171401
6	GD14	0.610150	0.250896	3.243192	-0.059797	-0.085822	0.314667
7	GD14	0.593020	-0.104003	3.243192	0.102836	-0.103890	0.345971
8	GD14	0.638516	-0.047407	3.243192	0.053351	-0.135963	0.289518
9	GD14	0.583867	-0.099372	3.243192	0.043356	-0.043290	0.417677
10	GD14	0.639954	-0.194744	3.243192	0.051629	-0.135422	0.266219
1	GD15	0.583915	0.161038	3.243192	-0.023421	0.135841	0.300905
2	GD15	0.626796	-0.265474	3.243192	-0.121977	0.015859	0.345754
3	GD15	0.624411	0.275861	3.243192	0.009312	0.117570	0.270288
4	GD15	0.623519	-0.173498	3.243192	-0.021500	0.012022	0.152838
5	GD15	0.646233	0.008274	3.243192	-0.004978	-0.009669	0.168273
6	GD15	0.563563	-0.076938	3.243192	-0.015734	-0.139499	0.189248
7	GD15	0.596809	-0.219238	3.243192	-0.134888	0.022261	0.284047
8	GD15	0.579995	-0.099541	3.243192	-0.073547	0.045137	0.282300
9	GD15	0.599058	-0.161097	3.243192	0.144271	0.020490	0.207488
10	GD15	0.607711	0.063273	3.243192	-0.105892	0.034921	0.223760
1	GD16	0.361504	0.128332	3.243192	0.016433	0.053331	0.191544
2	GD16	0.374017	-0.023748	3.243192	-0.110319	0.007771	0.260263
3	GD16	0.390734	-0.097695	3.243192	0.005213	-0.025468	0.218671
4	GD16	0.329823	-0.032942	3.243192	0.007816	0.111615	0.299467
5	GD16	0.402233	0.019760	3.243192	0.014780	0.166319	0.229408
6	GD16	0.380453	0.216947	3.243192	-0.032244	-0.006309	0.115798
7	GD16	0.423445	-0.035926	3.243192	0.082097	0.144137	0.266487
8	GD16	0.397418	-0.108239	3.243192	0.082577	-0.007324	0.212530
9	GD16	0.387780	0.070288	3.243192	-0.089944	0.006545	0.194660
10	GD16	0.380192	-0.062336	3.243192	-0.083807	0.058164	0.348246
