rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595798	-0.006434	1.836060	0.000000	0.000000	-0.175307
2	AG111	0.608504	0.008977	1.836060	0.000000	0.000000	-0.175307
3	AG111	0.615409	-0.017295	1.836060	0.000000	0.000000	-0.175307
4	AG111	0.633948	-0.015399	1.836060	0.000000	0.000000	-0.175307
5	AG111	0.588239	0.003674	1.836060	0.000000	0.000000	-0.175307
6	AG111	0.592161	0.016911	1.836060	0.000000	0.000000	-0.175307
7	AG111	0.593168	-0.002787	1.836060	0.000000	0.000000	-0.175307
8	AG111	0.646603	0.038156	1.836060	0.000000	0.000000	-0.175307
9	AG111	0.621059	-0.001795	1.836060	0.000000	0.000000	-0.175307
10	AG111	0.535260	0.031876	1.836060	0.000000	0.000000	-0.175307
1	AG112	0.783146	-0.024522	1.836060	0.000000	0.000000	-0.175307
2	AG112	0.782637	-0.032914	1.836060	0.000000	0.000000	-0.175307
3	AG112	0.773084	-0.000522	1.836060	0.000000	0.000000	-0.175307
4	AG112	0.731643	0.004938	1.836060	0.000000	0.000000	-0.175307
5	AG112	0.764663	-0.036932	1.836060	0.000000	0.000000	-0.175307
6	AG112	0.766066	0.013129	1.836060	0.000000	0.000000	-0.175307
7	AG112	0.759686	-0.036372	1.836060	0.000000	0.000000	-0.175307
8	AG112	0.716470	0.010845	1.836060	0.000000	0.000000	-0.175307
9	AG112	0.740784	0.036584	1.836060	0.000000	0.000000	-0.175307
10	AG112	0.768861	0.010741	1.836060	0.000000	0.000000	-0.175307
1	AG139	0.638448	0.007670	1.836060	0.000000	0.000000	-0.175307
2	AG139	0.569699	-0.014585	1.836060	0.000000	0.000000	-0.175307
3	AG139	0.626154	-0.051281	1.836060	0.000000	0.000000	-0.175307
4	AG139	0.552021	-0.011779	1.836060	0.000000	0.000000	-0.175307
5	AG139	0.577392	0.061123	1.836060	0.000000	0.000000	-0.175307
6	AG139	0.591153	-0.069313	1.836060	0.000000	0.000000	-0.175307
7	AG139	0.566734	0.024820	1.836060	0.000000	0.000000	-0.175307
8	AG139	0.630416	0.008098	1.836060	0.000000	0.000000	-0.175307
9	AG139	0.584594	0.010805	1.836060	0.000000	0.000000	-0.175307
10	AG139	0.597059	0.057512	1.836060	0.000000	0.000000	-0.175307
1	AG142	0.828018	0.005217	1.836060	0.000000	0.000000	-0.175307
2	AG142	0.775963	-0.012469	1.836060	0.000000	0.000000	-0.175307
3	AG142	0.730877	-0.006169	1.836060	0.000000	0.000000	-0.175307
4	AG142	0.748000	0.011295	1.836060	0.000000	0.000000	-0.175307
5	AG142	0.748413	0.017591	1.836060	0.000000	0.000000	-0.175307
6	AG142	0.796202	-0.010569	1.836060	0.000000	0.000000	-0.175307
7	AG142	0.757151	-0.030718	1.836060	0.000000	0.000000	-0.175307
8	AG142	0.762374	-0.064290	1.836060	0.000000	0.000000	-0.175307
9	AG142	0.781393	-0.030357	1.836060	0.000000	0.000000	-0.175307
10	AG142	0.795222	-0.024834	1.836060	0.000000	0.000000	-0.175307
1	GD14	0.670240	-0.023933	1.836060	0.000000	0.000000	-0.175307
2	GD14	0.629779	-0.011676	1.836060	0.000000	0.000000	-0.175307
3	GD14	0.657748	0.032831	1.836060	0.000000	0.000000	-0.175307
4	GD14	0.729325	-0.047478	1.836060	0.000000	0.000000	-0.175307
5	GD14	0.633205	0.011878	1.836060	0.000000	0.000000	-0.175307
6	GD14	0.654390	-0.044410	1.836060	0.000000	0.000000	-0.175307
7	GD14	0.657483	-0.024811	1.836060	0.000000	0.000000	-0.175307
8	GD14	0.668636	0.030441	1.836060	0.000000	0.000000	-0.175307
9	GD14	0.661185	-0.074432	1.836060	0.000000	0.000000	-0.175307
10	GD14	0.747800	0.026069	1.836060	0.000000	0.000000	-0.175307
1	GD15	0.640062	0.031155	1.836060	0.000000	0.000000	-0.175307
2	GD15	0.634558	-0.026426	1.836060	0.000000	0.000000	-0.175307
3	GD15	0.650356	-0.004253	1.836060	0.000000	0.000000	-0.175307
4	GD15	0.576897	-0.035991	1.836060	0.000000	0.000000	-0.175307
5	GD15	0.598190	0.033575	1.836060	0.000000	0.000000	-0.175307
6	GD15	0.636163	-0.001662	1.836060	0.000000	0.000000	-0.175307
7	GD15	0.616878	-0.027875	1.836060	0.000000	0.000000	-0.175307
8	GD15	0.579628	0.002607	1.836060	0.000000	0.000000	-0.175307
9	GD15	0.613172	0.011244	1.836060	0.000000	0.000000	-0.175307
10	GD15	0.693786	-0.011938	1.836060	0.000000	0.000000	-0.175307
1	GD16	0.352767	0.045782	1.836060	0.000000	0.000000	-0.175307
2	GD16	0.377779	0.026547	1.836060	0.000000	0.000000	-0.175307
3	GD16	0.365089	0.019116	1.836060	0.000000	0.000000	-0.175307
4	GD16	0.387105	-0.026053	1.836060	0.000000	0.000000	-0.175307
5	GD16	0.405823	-0.036849	1.836060	0.000000	0.000000	-0.175307
6	GD16	0.403020	0.097596	1.836060	0.000000	0.000000	-0.175307
7	GD16	0.397542	0.024627	1.836060	0.000000	0.000000	-0.175307
8	GD16	0.367020	0.005410	1.836060	0.000000	0.000000	-0.175307
9	GD16	0.405621	0.039926	1.836060	0.000000	0.000000	-0.175307
10	GD16	0.462280	-0.000133	1.836060	0.000000	0.000000	-0.175307
