rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.031369	-0.377027	0.000000	0.164327	-0.093601	0.000000
2	AG111	-0.006220	-0.442195	0.000000	-0.050934	-0.169253	0.000000
3	AG111	-0.026959	0.282370	0.000000	0.033329	-0.113385	0.000000
4	AG111	-0.001763	-0.503902	0.000000	0.044686	-0.167658	0.000000
5	AG111	-0.070198	-0.486852	0.000000	-0.208355	-0.271103	0.000000
6	AG111	-0.025338	-0.019771	0.000000	-0.033596	-0.116622	0.000000
7	AG111	-0.005837	-0.554914	0.000000	-0.092183	-0.212995	0.000000
8	AG111	0.012967	-0.328704	0.000000	-0.126450	-0.188128	0.000000
9	AG111	-0.013695	0.322250	0.000000	-0.314824	-0.250867	0.000000
10	AG111	0.036098	0.000051	0.000000	-0.001023	-0.135674	0.000000
1	AG112	0.136945	0.069171	0.000000	0.115766	-0.192206	0.000000
2	AG112	0.101564	0.250605	0.000000	-0.118309	-0.318737	0.000000
3	AG112	0.163341	0.088091	0.000000	0.045537	-0.245579	0.000000
4	AG112	0.120384	0.397144	0.000000	0.030321	-0.213615	0.000000
5	AG112	0.166070	0.265142	0.000000	0.147529	-0.176833	0.000000
6	AG112	0.153735	0.184713	0.000000	0.137466	-0.144837	0.000000
7	AG112	0.147746	0.228983	0.000000	0.038100	-0.195373	0.000000
8	AG112	0.105067	0.044664	0.000000	-0.000253	-0.280146	0.000000
9	AG112	0.137661	-0.088194	0.000000	0.095483	-0.226106	0.000000
10	AG112	0.100461	-0.251538	0.000000	0.215167	-0.137377	0.000000
1	AG139	-0.014837	0.421039	0.000000	0.047724	-0.084006	0.000000
2	AG139	-0.047088	0.273042	0.000000	0.147002	-0.075080	0.000000
3	AG139	-0.057397	0.112574	0.000000	0.061789	-0.120995	0.000000
4	AG139	0.013061	0.134457	0.000000	0.048196	-0.068974	0.000000
5	AG139	-0.062779	0.070888	0.000000	0.019479	-0.161400	0.000000
6	AG139	-0.007626	0.128096	0.000000	-0.052897	-0.177369	0.000000
7	AG139	0.007213	0.052257	0.000000	-0.100743	-0.185670	0.000000
8	AG139	-0.045095	-0.019836	0.000000	0.090763	-0.095346	0.000000
9	AG139	-0.029188	0.276205	0.000000	0.154823	-0.075736	0.000000
10	AG139	0.000808	0.088161	0.000000	0.118047	-0.091959	0.000000
1	AG142	0.188833	0.548815	0.000000	-0.002659	-0.116011	0.000000
2	AG142	0.131245	0.573215	0.000000	-0.127397	-0.223412	0.000000
3	AG142	0.145889	0.200680	0.000000	0.126244	-0.146731	0.000000
4	AG142	0.160096	0.312518	0.000000	-0.021545	-0.160003	0.000000
5	AG142	0.156869	0.361822	0.000000	0.247984	-0.060439	0.000000
6	AG142	0.127392	0.649987	0.000000	-0.068418	-0.202507	0.000000
7	AG142	0.134975	0.396304	0.000000	0.076337	-0.176208	0.000000
8	AG142	0.151512	0.464863	0.000000	0.006377	-0.175306	0.000000
9	AG142	0.147662	0.304392	0.000000	-0.091520	-0.260649	0.000000
10	AG142	0.131672	0.422289	0.000000	0.271562	-0.075980	0.000000
1	GD14	0.027191	0.296733	0.000000	0.043930	-0.252483	0.000000
2	GD14	-0.012973	-0.146117	0.000000	0.056820	-0.316962	0.000000
3	GD14	-0.018906	-0.116936	0.000000	-0.099618	-0.422683	0.000000
4	GD14	-0.024831	-0.072988	0.000000	0.037046	-0.284831	0.000000
5	GD14	0.038406	-0.036594	0.000000	0.023145	-0.310438	0.000000
6	GD14	-0.047891	-0.041627	0.000000	0.061488	-0.348339	0.000000
7	GD14	0.034958	0.109138	0.000000	-0.062233	-0.298864	0.000000
8	GD14	0.073683	0.153011	0.000000	-0.023730	-0.286232	0.000000
9	GD14	-0.043850	0.148295	0.000000	0.066626	-0.330123	0.000000
10	GD14	0.007260	-0.077454	0.000000	0.250493	-0.238845	0.000000
1	GD15	-0.019403	0.269987	0.000000	0.072392	-0.103794	0.000000
2	GD15	-0.036522	0.170276	0.000000	0.005375	-0.136541	0.000000
3	GD15	0.006536	0.156654	0.000000	0.003608	-0.112441	0.000000
4	GD15	0.046912	0.298484	0.000000	-0.072416	-0.132520	0.000000
5	GD15	-0.018116	0.074362	0.000000	-0.176855	-0.172084	0.000000
6	GD15	-0.062566	-0.118768	0.000000	0.124059	-0.196332	0.000000
7	GD15	-0.033929	0.057399	0.000000	0.090350	-0.148817	0.000000
8	GD15	-0.014819	0.195339	0.000000	0.146421	-0.092283	0.000000
9	GD15	-0.051729	0.094025	0.000000	-0.043060	-0.183581	0.000000
10	GD15	-0.002870	-0.219281	0.000000	0.257761	-0.051336	0.000000
1	GD16	-0.271763	0.226912	0.000000	0.051259	-0.024473	0.000000
2	GD16	-0.239815	0.103866	0.000000	0.161242	-0.073409	0.000000
3	GD16	-0.262453	-0.092393	0.000000	-0.084882	-0.185049	0.000000
4	GD16	-0.250739	0.092929	0.000000	-0.229343	-0.239130	0.000000
5	GD16	-0.267821	0.026146	0.000000	0.015025	-0.104524	0.000000
6	GD16	-0.258483	0.020088	0.000000	0.239666	-0.044221	0.000000
7	GD16	-0.203154	0.372181	0.000000	-0.251306	-0.235577	0.000000
8	GD16	-0.151604	0.049301	0.000000	-0.122334	-0.161617	0.000000
9	GD16	-0.266030	0.192989	0.000000	0.052070	-0.096195	0.000000
10	GD16	-0.193864	0.195829	0.000000	-0.190008	-0.157529	0.000000
