parameter	value	se_sa	rse_sa
rhoS_pop	0.61353315555187471	0.04583981624161777	7.47144890651993165
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.13207037451204373	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.22224481837319437	nan	nan
omega_rhoS	0.11782570482102174	0.03332954019365199	28.28715537435557792
omega_deltaSC	0.30050230646404735	0.13810243846010767	45.95719749546431387
omega_rhoC	0.13719504222386628	0.18660268582557993	136.01270337531101973
omega_deltaCB	0.19488497549730402	0.05973625872375011	30.65205953989843479
b1	0.16495960486223116	0.02184550984012349	13.24294505819660905
b2	0.17302990868179402	0.02272270730737956	13.13224255880938074
b3	0.29295798898368480	0.05447288549769732	18.59409456170556396
