rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.606626	-0.060176	3.804413	0.000000	0.000000	-0.865766
2	AG111	0.601005	0.061213	3.804413	0.000000	0.000000	-0.865766
3	AG111	0.595823	0.162117	3.804413	0.000000	0.000000	-0.865766
4	AG111	0.565224	-0.001467	3.804413	0.000000	0.000000	-0.865766
5	AG111	0.579794	-0.104122	3.804413	0.000000	0.000000	-0.865766
6	AG111	0.606509	-0.112067	3.804413	0.000000	0.000000	-0.865766
7	AG111	0.558225	-0.111146	3.804413	0.000000	0.000000	-0.865766
8	AG111	0.608453	-0.002523	3.804413	0.000000	0.000000	-0.865766
9	AG111	0.602264	0.014317	3.804413	0.000000	0.000000	-0.865766
10	AG111	0.593362	0.039261	3.804413	0.000000	0.000000	-0.865766
1	AG112	0.796082	0.070523	3.804413	0.000000	0.000000	-0.865766
2	AG112	0.734260	-0.057754	3.804413	0.000000	0.000000	-0.865766
3	AG112	0.746041	0.058162	3.804413	0.000000	0.000000	-0.865766
4	AG112	0.725711	0.076374	3.804413	0.000000	0.000000	-0.865766
5	AG112	0.836770	0.205761	3.804413	0.000000	0.000000	-0.865766
6	AG112	0.777566	0.033631	3.804413	0.000000	0.000000	-0.865766
7	AG112	0.769207	0.001888	3.804413	0.000000	0.000000	-0.865766
8	AG112	0.813831	0.087130	3.804413	0.000000	0.000000	-0.865766
9	AG112	0.744888	0.076848	3.804413	0.000000	0.000000	-0.865766
10	AG112	0.832001	-0.088217	3.804413	0.000000	0.000000	-0.865766
1	AG139	0.581499	0.146874	3.804413	0.000000	0.000000	-0.865766
2	AG139	0.614447	0.006633	3.804413	0.000000	0.000000	-0.865766
3	AG139	0.576351	-0.090623	3.804413	0.000000	0.000000	-0.865766
4	AG139	0.583613	-0.091646	3.804413	0.000000	0.000000	-0.865766
5	AG139	0.586386	-0.063523	3.804413	0.000000	0.000000	-0.865766
6	AG139	0.566130	-0.005029	3.804413	0.000000	0.000000	-0.865766
7	AG139	0.586482	-0.052916	3.804413	0.000000	0.000000	-0.865766
8	AG139	0.574247	0.041186	3.804413	0.000000	0.000000	-0.865766
9	AG139	0.542590	0.039973	3.804413	0.000000	0.000000	-0.865766
10	AG139	0.615533	-0.160218	3.804413	0.000000	0.000000	-0.865766
1	AG142	0.790426	0.019842	3.804413	0.000000	0.000000	-0.865766
2	AG142	0.748112	0.141251	3.804413	0.000000	0.000000	-0.865766
3	AG142	0.772986	0.094003	3.804413	0.000000	0.000000	-0.865766
4	AG142	0.735588	-0.049294	3.804413	0.000000	0.000000	-0.865766
5	AG142	0.744374	0.082097	3.804413	0.000000	0.000000	-0.865766
6	AG142	0.769261	-0.099024	3.804413	0.000000	0.000000	-0.865766
7	AG142	0.755725	0.144704	3.804413	0.000000	0.000000	-0.865766
8	AG142	0.776090	-0.000113	3.804413	0.000000	0.000000	-0.865766
9	AG142	0.717222	0.049924	3.804413	0.000000	0.000000	-0.865766
10	AG142	0.748546	-0.034113	3.804413	0.000000	0.000000	-0.865766
1	GD14	0.693600	-0.042546	3.804413	0.000000	0.000000	-0.865766
2	GD14	0.680667	0.027932	3.804413	0.000000	0.000000	-0.865766
3	GD14	0.673584	0.130353	3.804413	0.000000	0.000000	-0.865766
4	GD14	0.654904	-0.009775	3.804413	0.000000	0.000000	-0.865766
5	GD14	0.690772	0.039373	3.804413	0.000000	0.000000	-0.865766
6	GD14	0.648181	0.036697	3.804413	0.000000	0.000000	-0.865766
7	GD14	0.705055	0.041410	3.804413	0.000000	0.000000	-0.865766
8	GD14	0.792774	0.020767	3.804413	0.000000	0.000000	-0.865766
9	GD14	0.663643	-0.006121	3.804413	0.000000	0.000000	-0.865766
10	GD14	0.707812	0.010826	3.804413	0.000000	0.000000	-0.865766
1	GD15	0.592828	-0.025506	3.804413	0.000000	0.000000	-0.865766
2	GD15	0.612578	-0.021125	3.804413	0.000000	0.000000	-0.865766
3	GD15	0.609696	-0.111437	3.804413	0.000000	0.000000	-0.865766
4	GD15	0.689219	-0.019929	3.804413	0.000000	0.000000	-0.865766
5	GD15	0.649642	0.187486	3.804413	0.000000	0.000000	-0.865766
6	GD15	0.608536	-0.144247	3.804413	0.000000	0.000000	-0.865766
7	GD15	0.641929	-0.067550	3.804413	0.000000	0.000000	-0.865766
8	GD15	0.638025	-0.062027	3.804413	0.000000	0.000000	-0.865766
9	GD15	0.599773	0.006159	3.804413	0.000000	0.000000	-0.865766
10	GD15	0.655725	-0.066431	3.804413	0.000000	0.000000	-0.865766
1	GD16	0.402099	-0.023156	3.804413	0.000000	0.000000	-0.865766
2	GD16	0.410587	-0.086803	3.804413	0.000000	0.000000	-0.865766
3	GD16	0.404640	0.058572	3.804413	0.000000	0.000000	-0.865766
4	GD16	0.398363	0.095737	3.804413	0.000000	0.000000	-0.865766
5	GD16	0.358155	0.057213	3.804413	0.000000	0.000000	-0.865766
6	GD16	0.384045	0.010623	3.804413	0.000000	0.000000	-0.865766
7	GD16	0.425672	-0.064901	3.804413	0.000000	0.000000	-0.865766
8	GD16	0.424777	-0.062931	3.804413	0.000000	0.000000	-0.865766
9	GD16	0.381743	0.025669	3.804413	0.000000	0.000000	-0.865766
10	GD16	0.412136	-0.246289	3.804413	0.000000	0.000000	-0.865766
