parameter	value	se_sa	rse_sa
rhoS_pop	0.72643630215680643	0.00011737918826983	0.01615822170799099
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.68732008497186348	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.01233642680921745	nan	nan
S0_pop	20226.57390766742173582	1328.19883082994897450	6.56660310783755552
T0_pop	24547.34400154061950161	2061.92179658498844219	8.39977553765319840
omega_S0	0.11389119777438711	0.06573302687661385	57.71563400959902879
omega_T0	0.20541054337287543	0.06399019460878685	31.15234182143582942
b1	0.28172888620192621	0.03874360475324892	13.75208814245616473
b2	0.22268474751762898	0.02934516392837073	13.17789577215996744
b3	0.32755073064597606	0.04654207339373492	14.20911908880417052
