parameter	value	se_sa	rse_sa
rhoS_pop	0.63267631118936785	0.07927913684820838	12.53075790038220028
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.10408669553270000	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.21773335389028792	nan	nan
S0_pop	23567.51028840664002928	4117.16608327398171241	17.46966918817599179
T0_pop	24538.34271063752021291	1940.25647354614375217	7.90703959279625934
omega_rhoS	0.11827316639640609	0.03552974805766092	30.04041334158493015
omega_deltaSC	0.31921721812477932	0.19324564660419288	60.53735062895473362
omega_deltaCB	0.19984036031665756	0.06169385147806232	30.87156737523149630
omega_S0	0.01721561969607189	0.21415612115545693	1243.96405668929355670
omega_T0	0.02324777951291781	0.06908828437106343	297.18229361506973873
b1	0.16453908426642161	0.02692539760324726	16.36413483355095977
b2	0.17370756924294181	0.02539920246116876	14.62181675321600771
b3	0.28994172815508928	0.09486126790026053	32.71735617493437331
