rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.587344	-0.299279	3.957481	-0.215424	-0.002920	0.261720
2	AG111	0.600666	-0.222849	3.957481	-0.128375	0.006253	0.261720
3	AG111	0.635885	-0.228442	3.957481	0.335856	0.040585	0.261720
4	AG111	0.613555	0.298754	3.957481	-0.479866	0.020682	0.261720
5	AG111	0.592396	-0.157026	3.957481	-0.121577	0.009599	0.261720
6	AG111	0.589556	0.123315	3.957481	-0.049845	0.054999	0.261720
7	AG111	0.546124	-0.235592	3.957481	-0.107732	0.017290	0.261720
8	AG111	0.576172	-0.371732	3.957481	-0.427401	-0.092718	0.261720
9	AG111	0.594012	-0.450349	3.957481	-0.087614	0.012900	0.261720
10	AG111	0.640347	-0.304543	3.957481	-0.281957	0.019640	0.261720
1	AG112	0.802686	0.240918	3.957481	0.079711	-0.045626	0.261720
2	AG112	0.776752	0.024343	3.957481	0.144195	-0.052178	0.261720
3	AG112	0.736152	0.038110	3.957481	0.116256	0.024291	0.261720
4	AG112	0.782567	-0.282356	3.957481	0.140020	-0.033272	0.261720
5	AG112	0.748056	0.372620	3.957481	-0.111774	0.005569	0.261720
6	AG112	0.787680	0.094984	3.957481	0.151238	0.003982	0.261720
7	AG112	0.736648	0.137499	3.957481	0.071313	-0.026007	0.261720
8	AG112	0.797831	0.210058	3.957481	0.291659	0.093958	0.261720
9	AG112	0.736375	-0.245632	3.957481	-0.052703	-0.098406	0.261720
10	AG112	0.713146	-0.251110	3.957481	0.180129	-0.039240	0.261720
1	AG139	0.559790	0.110559	3.957481	-0.074657	-0.004600	0.261720
2	AG139	0.606719	-0.139238	3.957481	0.156617	0.065528	0.261720
3	AG139	0.581959	0.148176	3.957481	-0.150667	0.032378	0.261720
4	AG139	0.549484	-0.059614	3.957481	-0.214988	0.001772	0.261720
5	AG139	0.583629	0.010541	3.957481	-0.023439	0.019955	0.261720
6	AG139	0.588649	-0.002850	3.957481	-0.067861	0.009507	0.261720
7	AG139	0.610190	-0.010908	3.957481	-0.135063	-0.003839	0.261720
8	AG139	0.637829	0.059146	3.957481	-0.324409	-0.020794	0.261720
9	AG139	0.588810	-0.221032	3.957481	0.043099	-0.023866	0.261720
10	AG139	0.555693	-0.189874	3.957481	0.208482	0.039866	0.261720
1	AG142	0.738236	0.351034	3.957481	0.087332	-0.022823	0.261720
2	AG142	0.722331	0.205427	3.957481	0.094250	0.025701	0.261720
3	AG142	0.725742	0.206427	3.957481	0.116875	0.008965	0.261720
4	AG142	0.761900	0.528095	3.957481	0.173606	0.093171	0.261720
5	AG142	0.726703	0.402784	3.957481	-0.176562	-0.002986	0.261720
6	AG142	0.758886	0.552100	3.957481	-0.079318	0.044583	0.261720
7	AG142	0.719168	0.357787	3.957481	-0.148221	-0.023303	0.261720
8	AG142	0.759148	0.257224	3.957481	0.028228	-0.040300	0.261720
9	AG142	0.726411	0.284363	3.957481	0.152023	0.036934	0.261720
10	AG142	0.756147	0.269409	3.957481	0.037011	0.027483	0.261720
1	GD14	0.589937	-0.232017	3.957481	0.527961	-0.050263	0.261720
2	GD14	0.569199	-0.408742	3.957481	0.265945	-0.047622	0.261720
3	GD14	0.620959	-0.198850	3.957481	0.301031	-0.078953	0.261720
4	GD14	0.650683	-0.002841	3.957481	0.228102	0.005632	0.261720
5	GD14	0.621305	0.005110	3.957481	0.107819	-0.115615	0.261720
6	GD14	0.652617	-0.148122	3.957481	0.282222	-0.039037	0.261720
7	GD14	0.673975	-0.059348	3.957481	-0.050838	-0.108879	0.261720
8	GD14	0.625740	-0.106675	3.957481	0.116122	-0.078655	0.261720
9	GD14	0.655291	-0.212313	3.957481	0.069081	-0.092968	0.261720
10	GD14	0.613131	-0.346976	3.957481	0.250626	-0.147969	0.261720
1	GD15	0.566385	-0.108312	3.957481	-0.247753	0.031233	0.261720
2	GD15	0.605467	-0.070661	3.957481	-0.247112	0.057383	0.261720
3	GD15	0.621266	-0.130436	3.957481	0.074723	0.045605	0.261720
4	GD15	0.645929	-0.068795	3.957481	-0.053858	0.085122	0.261720
5	GD15	0.549106	-0.252871	3.957481	-0.077812	-0.084146	0.261720
6	GD15	0.544720	-0.016115	3.957481	-0.034572	0.015115	0.261720
7	GD15	0.565482	-0.132982	3.957481	-0.027760	0.005048	0.261720
8	GD15	0.594450	-0.111694	3.957481	-0.265501	-0.057148	0.261720
9	GD15	0.564758	-0.112225	3.957481	-0.062293	0.035025	0.261720
10	GD15	0.611052	-0.199745	3.957481	-0.141856	0.050351	0.261720
1	GD16	0.389184	0.163890	3.957481	-0.283256	0.064108	0.261720
2	GD16	0.374039	-0.105570	3.957481	0.134793	0.045304	0.261720
3	GD16	0.427817	0.098044	3.957481	-0.217490	-0.003258	0.261720
4	GD16	0.421419	-0.003587	3.957481	-0.200651	0.047014	0.261720
5	GD16	0.386041	0.006473	3.957481	0.113196	0.093264	0.261720
6	GD16	0.433551	0.147717	3.957481	-0.488360	0.007800	0.261720
7	GD16	0.401785	0.117988	3.957481	-0.052698	0.038154	0.261720
8	GD16	0.398064	0.043579	3.957481	-0.319474	0.064533	0.261720
9	GD16	0.332508	-0.192623	3.957481	0.238360	0.038129	0.261720
10	GD16	0.401555	0.051179	3.957481	-0.137303	-0.025451	0.261720
