rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.002550	-0.814884	0.000000	0.706233	0.719798	0.000000
2	AG111	-0.005512	-0.155617	0.000000	0.607977	0.565154	0.000000
3	AG111	-0.064699	0.289535	0.000000	0.611556	0.649385	0.000000
4	AG111	-0.036298	0.909187	0.000000	0.471288	0.089872	0.000000
5	AG111	-0.005532	-0.267130	0.000000	0.644618	0.670996	0.000000
6	AG111	0.036728	-1.098574	0.000000	1.853123	1.659311	0.000000
7	AG111	-0.032365	-0.439522	0.000000	0.667988	0.454280	0.000000
8	AG111	-0.064477	-0.556079	0.000000	0.709380	0.705300	0.000000
9	AG111	-0.071691	-0.565883	0.000000	0.762333	0.774465	0.000000
10	AG111	-0.026523	0.765889	0.000000	0.770445	0.865310	0.000000
1	AG112	0.163546	-0.206039	0.000000	1.103365	0.951472	0.000000
2	AG112	0.116154	0.613344	0.000000	1.802398	1.503885	0.000000
3	AG112	0.109531	-0.863375	0.000000	1.604672	1.389499	0.000000
4	AG112	0.133437	-0.456080	0.000000	2.031652	1.646955	0.000000
5	AG112	0.098178	0.477979	0.000000	1.399499	1.244479	0.000000
6	AG112	0.187015	-0.020699	0.000000	1.428018	1.240605	0.000000
7	AG112	0.152193	-0.889821	0.000000	2.408561	1.876421	0.000000
8	AG112	0.092741	-0.141652	0.000000	1.969454	1.620996	0.000000
9	AG112	0.102080	-0.500951	0.000000	1.344588	1.073418	0.000000
10	AG112	0.097404	0.682301	0.000000	1.315430	1.196324	0.000000
1	AG139	-0.016519	-0.110767	0.000000	1.561258	1.495332	0.000000
2	AG139	-0.064119	-0.832011	0.000000	1.369208	1.348498	0.000000
3	AG139	-0.040071	-0.183391	0.000000	1.537005	1.508057	0.000000
4	AG139	-0.010664	-0.265349	0.000000	1.357607	1.328558	0.000000
5	AG139	-0.069183	-0.296750	0.000000	1.342563	1.372675	0.000000
6	AG139	-0.032798	-1.367806	0.000000	2.516790	1.997776	0.000000
7	AG139	-0.052687	-0.649777	0.000000	1.613415	1.523930	0.000000
8	AG139	-0.063458	-1.162428	0.000000	2.151234	1.761544	0.000000
9	AG139	-0.064272	-0.040274	0.000000	1.830529	1.648723	0.000000
10	AG139	-0.049124	1.044094	0.000000	1.397300	1.393229	0.000000
1	AG142	0.153984	0.068242	0.000000	2.662306	2.000566	0.000000
2	AG142	0.147407	-0.281909	0.000000	2.733123	1.999007	0.000000
3	AG142	0.125379	-0.055964	0.000000	1.582448	1.438879	0.000000
4	AG142	0.122619	0.655137	0.000000	1.369769	1.295645	0.000000
5	AG142	0.133010	0.364105	0.000000	1.390599	1.271672	0.000000
6	AG142	0.128881	-0.405701	0.000000	1.923897	1.669695	0.000000
7	AG142	0.133575	0.492090	0.000000	1.184488	1.158796	0.000000
8	AG142	0.130334	-0.551711	0.000000	1.671424	1.530312	0.000000
9	AG142	0.129086	0.142232	0.000000	1.599317	1.474430	0.000000
10	AG142	0.144059	-0.052408	0.000000	1.953247	1.616785	0.000000
1	GD14	-0.006091	-1.091133	0.000000	2.132634	1.615007	0.000000
2	GD14	0.002451	-0.474169	0.000000	1.962534	1.625687	0.000000
3	GD14	0.025927	-0.600387	0.000000	2.162008	1.723138	0.000000
4	GD14	0.020355	-1.541444	0.000000	2.002168	1.585714	0.000000
5	GD14	-0.003696	-0.506715	0.000000	1.508101	1.290609	0.000000
6	GD14	-0.028478	-0.498569	0.000000	1.420260	1.245006	0.000000
7	GD14	0.014780	-0.411845	0.000000	2.112287	1.680056	0.000000
8	GD14	0.039591	-1.192661	0.000000	2.153193	1.706642	0.000000
9	GD14	0.022160	-0.987590	0.000000	2.113974	1.626050	0.000000
10	GD14	0.075498	-0.462306	0.000000	1.399589	1.182347	0.000000
1	GD15	0.000779	-0.527176	0.000000	1.596177	1.515825	0.000000
2	GD15	-0.008939	-0.406388	0.000000	0.837812	0.812525	0.000000
3	GD15	0.007528	-0.110443	0.000000	0.910086	1.031917	0.000000
4	GD15	0.008488	-0.587326	0.000000	1.793020	1.615869	0.000000
5	GD15	-0.020024	-0.517446	0.000000	1.169165	1.210302	0.000000
6	GD15	-0.046747	-0.022695	0.000000	0.835538	0.862800	0.000000
7	GD15	0.006126	-0.992774	0.000000	1.291528	1.278251	0.000000
8	GD15	-0.030322	-0.454452	0.000000	1.375749	1.355480	0.000000
9	GD15	-0.039872	-0.891751	0.000000	1.841147	1.682965	0.000000
10	GD15	0.005744	-1.102742	0.000000	1.937073	1.774808	0.000000
1	GD16	-0.205378	-0.185635	0.000000	1.359380	1.468548	0.000000
2	GD16	-0.244490	-0.801708	0.000000	1.858829	1.710746	0.000000
3	GD16	-0.228039	-0.945463	0.000000	2.049669	1.838636	0.000000
4	GD16	-0.264955	-0.409788	0.000000	1.237065	1.316266	0.000000
5	GD16	-0.217940	-0.222321	0.000000	1.033319	1.195361	0.000000
6	GD16	-0.225716	0.318376	0.000000	0.932139	1.135449	0.000000
7	GD16	-0.206319	-0.081295	0.000000	1.084190	1.305777	0.000000
8	GD16	-0.244275	-1.357110	0.000000	2.370637	1.903685	0.000000
9	GD16	-0.255073	-0.089769	0.000000	0.895045	1.052329	0.000000
10	GD16	-0.206297	-0.260231	0.000000	0.816053	0.957634	0.000000
