rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.586060	-0.280775	4.331091	0.000000	0.025764	0.254852	24104.088277	24359.949662
2	AG111	0.603950	-0.141855	4.331091	0.000000	0.022808	0.254852	23792.085390	24002.120469
3	AG111	0.568469	-0.187993	4.331091	0.000000	-0.025153	0.254852	23993.961941	24960.372401
4	AG111	0.608302	-0.205132	4.331091	0.000000	-0.031733	0.254852	23967.754122	24241.098091
5	AG111	0.653782	-0.504173	4.331091	0.000000	-0.001471	0.254852	23505.885594	24472.309299
6	AG111	0.643861	-0.247972	4.331091	0.000000	0.106694	0.254852	23428.060197	24455.668396
7	AG111	0.628319	-0.179259	4.331091	0.000000	0.050624	0.254852	23218.741821	24212.344895
8	AG111	0.639410	-0.293539	4.331091	0.000000	0.066332	0.254852	24202.833644	24217.008074
9	AG111	0.637689	-0.358587	4.331091	0.000000	0.023015	0.254852	23811.537808	24525.925064
10	AG111	0.585889	-0.256863	4.331091	0.000000	0.043561	0.254852	22927.383681	24753.603589
1	AG112	0.730098	-0.168831	4.331091	0.000000	-0.110301	0.254852	23741.472458	23972.274110
2	AG112	0.739593	-0.002747	4.331091	0.000000	-0.041878	0.254852	24736.996535	23924.728438
3	AG112	0.806120	-0.066261	4.331091	0.000000	-0.075554	0.254852	24499.963481	25625.648939
4	AG112	0.739751	0.006596	4.331091	0.000000	-0.089479	0.254852	24562.204221	25419.522415
5	AG112	0.800521	0.177574	4.331091	0.000000	-0.006647	0.254852	25019.767458	24426.367077
6	AG112	0.751102	0.171584	4.331091	0.000000	-0.004095	0.254852	23609.800760	25552.168865
7	AG112	0.706799	0.215201	4.331091	0.000000	-0.044473	0.254852	25139.693635	26224.938221
8	AG112	0.757746	0.128238	4.331091	0.000000	-0.004352	0.254852	24809.026636	25073.415738
9	AG112	0.750306	-0.037388	4.331091	0.000000	-0.004094	0.254852	23435.007770	25071.036061
10	AG112	0.806243	-0.273558	4.331091	0.000000	0.086784	0.254852	24525.814528	25639.921962
1	AG139	0.587044	-0.259810	4.331091	0.000000	-0.026056	0.254852	23788.932817	24513.533272
2	AG139	0.587581	-0.177264	4.331091	0.000000	-0.009096	0.254852	24292.708301	25256.857932
3	AG139	0.598298	0.058675	4.331091	0.000000	0.002564	0.254852	23703.637619	23352.728493
4	AG139	0.655170	-0.114438	4.331091	0.000000	0.067121	0.254852	23296.655773	24156.797400
5	AG139	0.581175	0.150921	4.331091	0.000000	0.030759	0.254852	24065.570992	24058.668407
6	AG139	0.604271	0.061416	4.331091	0.000000	0.017593	0.254852	23320.253195	24986.858422
7	AG139	0.594468	-0.000808	4.331091	0.000000	0.034821	0.254852	24242.990502	24438.419066
8	AG139	0.582994	0.061161	4.331091	0.000000	-0.044381	0.254852	23532.002578	23501.545310
9	AG139	0.576754	0.009903	4.331091	0.000000	-0.007383	0.254852	24173.435686	25462.163211
10	AG139	0.570328	-0.241204	4.331091	0.000000	-0.014106	0.254852	23852.323424	24450.396062
1	AG142	0.744695	0.225590	4.331091	0.000000	0.110822	0.254852	23939.631639	25444.972875
2	AG142	0.756230	0.475839	4.331091	0.000000	-0.007447	0.254852	24082.060776	24352.969903
3	AG142	0.793733	0.235189	4.331091	0.000000	-0.047026	0.254852	23824.230194	24732.205101
4	AG142	0.774491	0.301044	4.331091	0.000000	-0.031540	0.254852	23554.881261	24397.019705
5	AG142	0.759498	0.486376	4.331091	0.000000	0.051491	0.254852	23921.377983	25238.734872
6	AG142	0.760335	0.335225	4.331091	0.000000	0.102482	0.254852	24348.397445	24838.463706
7	AG142	0.779033	0.534345	4.331091	0.000000	0.036265	0.254852	23223.268379	25037.843745
8	AG142	0.771465	0.417195	4.331091	0.000000	0.037341	0.254852	23981.058863	25353.515816
9	AG142	0.759766	-0.054520	4.331091	0.000000	-0.061953	0.254852	24171.902552	24260.662908
10	AG142	0.773854	0.072639	4.331091	0.000000	-0.029986	0.254852	24238.505973	24606.647308
1	GD14	0.634524	-0.010022	4.331091	0.000000	-0.104735	0.254852	24658.235303	26163.509744
2	GD14	0.659866	-0.221615	4.331091	0.000000	-0.181820	0.254852	24156.202338	24426.177623
3	GD14	0.670535	-0.082632	4.331091	0.000000	-0.048254	0.254852	23700.172328	25425.922646
4	GD14	0.591814	-0.087683	4.331091	0.000000	-0.138973	0.254852	23666.351977	25610.643671
5	GD14	0.642219	0.167412	4.331091	0.000000	-0.052151	0.254852	24980.943581	24800.493745
6	GD14	0.662191	-0.091009	4.331091	0.000000	-0.124537	0.254852	24578.447011	24178.646735
7	GD14	0.609424	-0.250396	4.331091	0.000000	-0.207115	0.254852	24428.858041	24970.382540
8	GD14	0.647654	-0.243309	4.331091	0.000000	-0.175764	0.254852	24677.271370	24185.940324
9	GD14	0.655532	-0.042508	4.331091	0.000000	-0.167146	0.254852	23523.378896	24616.576471
10	GD14	0.614952	-0.022995	4.331091	0.000000	-0.150281	0.254852	23312.761102	25061.826389
1	GD15	0.629583	0.206088	4.331091	0.000000	0.086279	0.254852	23917.713032	24991.454604
2	GD15	0.651685	0.158465	4.331091	0.000000	0.255484	0.254852	23594.883385	24314.099412
3	GD15	0.610197	-0.222630	4.331091	0.000000	0.028426	0.254852	24469.518772	24659.120717
