parameter	value	se_sa	rse_sa
rhoS_pop	0.61254734416257639	0.04583115215895960	7.48205874953488248
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.11908275584492234	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.16623800577155867	nan	nan
omega_rhoS	0.11770912707714119	0.03329168990725728	28.28301486378318330
omega_deltaSC	0.29211261170287850	0.12409702930271325	42.48259894678501070
omega_deltaCB	0.19382194773375588	0.05414843337551679	27.93720422720029006
b1	0.16483963308790839	0.02196451459784392	13.32477765594777885
b2	0.17405792952471416	0.02306777627387831	13.25293041050621135
b3	0.28468300553429987	0.05159674602264137	18.12428034676793231
