parameter	value	se_sa	rse_sa
rhoS_pop	0.61363943563386103	0.04630884312197799	7.54658850667625369
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.60917164512568789	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23270214078330240	nan	nan
omega_rhoS	0.11908062081412059	0.03388948103205293	28.45927473367212457
omega_deltaSC	0.23313634670575625	0.14679077932060522	62.96348956084112558
omega_deltaCB	0.08524173691354574	0.03271229665511392	38.37591517907657845
b1	0.16380905561270540	0.02160096425000719	13.18667284248220284
b2	0.17764724647358440	0.02328039929314118	13.10484668649390194
b3	0.28037681809468840	0.05142167297324618	18.34020134855804685
