rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.016126	-0.444494	0.000000	-0.218382	-0.212378	-0.135894
2	AG111	-0.004302	-0.374555	0.000000	-0.079838	-0.062261	0.002077
3	AG111	-0.020786	-0.314685	0.000000	-0.131195	-0.088603	-0.020887
4	AG111	-0.017654	-0.235980	0.000000	-0.094175	-0.251269	-0.063031
5	AG111	0.032904	-0.019094	0.000000	-0.090980	0.020834	-0.138795
6	AG111	0.025300	0.432169	0.000000	-0.114466	-0.175167	-0.232726
7	AG111	-0.073640	-0.077542	0.000000	-0.051913	-0.110157	-0.038404
8	AG111	-0.042705	-0.277060	0.000000	-0.056826	-0.019967	0.036465
9	AG111	-0.024164	-0.086757	0.000000	-0.122265	0.019846	-0.072749
10	AG111	0.016042	-0.147969	0.000000	-0.155797	-0.142193	-0.045218
1	AG112	0.163436	-0.058585	0.000000	0.218892	0.183583	-0.022514
2	AG112	0.136689	0.035361	0.000000	0.099224	-0.133315	0.031087
3	AG112	0.118879	-0.211750	0.000000	-0.072722	-0.136143	0.133996
4	AG112	0.161900	-0.069945	0.000000	-0.019386	0.247641	0.100519
5	AG112	0.152449	-0.047809	0.000000	0.104516	0.065857	0.148669
6	AG112	0.130767	-0.088793	0.000000	0.113025	-0.160649	0.051492
7	AG112	0.098966	-0.189752	0.000000	-0.013452	-0.130838	0.142615
8	AG112	0.177497	0.054686	0.000000	-0.073539	0.221243	0.106722
9	AG112	0.159435	0.192382	0.000000	-0.008763	-0.010085	0.110516
10	AG112	0.127209	0.386352	0.000000	-0.007423	-0.144774	0.134262
1	AG139	-0.039865	-0.006889	0.000000	-0.130719	-0.031811	0.020160
2	AG139	-0.054197	-0.090318	0.000000	0.103484	0.178688	-0.074129
3	AG139	-0.042378	-0.109294	0.000000	0.100162	0.145441	-0.126180
4	AG139	-0.010394	0.100969	0.000000	-0.036279	0.029252	-0.081684
5	AG139	-0.076356	-0.204765	0.000000	0.157431	0.519924	0.119100
6	AG139	-0.068846	0.908611	0.000000	-0.048430	0.225115	-0.005658
7	AG139	-0.028956	-0.098969	0.000000	0.017573	0.376996	0.004999
8	AG139	-0.024630	0.112581	0.000000	0.081863	0.306683	0.036083
9	AG139	-0.027815	-0.103941	0.000000	-0.038690	-0.097692	0.008593
10	AG139	-0.045311	-0.046330	0.000000	0.076939	0.382303	0.022452
1	AG142	0.131610	0.357574	0.000000	0.021226	0.101811	-0.096431
2	AG142	0.109087	0.360909	0.000000	0.026260	0.230721	0.028370
3	AG142	0.143011	0.156964	0.000000	0.248552	0.439356	-0.016948
4	AG142	0.126199	-0.002434	0.000000	0.038919	0.412641	0.109888
5	AG142	0.167785	-0.088515	0.000000	0.260778	0.480063	0.103137
6	AG142	0.133954	0.690495	0.000000	0.157852	0.206817	-0.042214
7	AG142	0.144701	0.331580	0.000000	-0.015368	0.292536	-0.029125
8	AG142	0.139298	0.280430	0.000000	0.035192	0.405873	0.006543
9	AG142	0.126783	0.368797	0.000000	-0.016926	0.060491	0.070452
10	AG142	0.161780	0.308920	0.000000	0.132530	0.471737	0.057326
1	GD14	-0.015627	0.331477	0.000000	-0.122530	-0.177707	0.249913
2	GD14	-0.000902	-0.195434	0.000000	0.088374	0.020754	0.277464
3	GD14	0.010306	-0.135157	0.000000	0.103349	-0.039743	0.068389
4	GD14	-0.024494	0.149071	0.000000	0.165646	-0.068277	0.016270
5	GD14	-0.038858	0.333906	0.000000	-0.081959	0.029777	0.276561
6	GD14	-0.044221	-0.167930	0.000000	0.217101	0.024409	0.070563
7	GD14	-0.008351	0.016984	0.000000	-0.078087	0.181126	0.192617
8	GD14	0.023299	-0.185955	0.000000	0.067455	-0.046298	0.107720
9	GD14	0.033762	0.410438	0.000000	0.006958	-0.051541	0.037540
10	GD14	0.022302	-0.137490	0.000000	-0.115604	0.180176	0.250596
1	GD15	0.039470	0.001112	0.000000	-0.041825	0.261971	0.023294
2	GD15	-0.003204	-0.081983	0.000000	0.083189	0.322194	0.055499
3	GD15	-0.028668	-0.229006	0.000000	0.097004	0.280537	0.092805
4	GD15	0.027929	0.302637	0.000000	-0.080676	0.251942	-0.044381
5	GD15	-0.031559	0.171832	0.000000	0.035640	0.250112	-0.085984
6	GD15	-0.007704	-0.172234	0.000000	0.021161	0.107059	-0.087284
7	GD15	-0.061955	0.030808	0.000000	-0.014512	0.316383	0.065703
8	GD15	-0.001744	0.118325	0.000000	0.026445	0.534106	-0.042237
9	GD15	-0.016783	-0.038405	0.000000	-0.040712	0.265606	0.018973
10	GD15	0.014252	-0.327495	0.000000	0.097399	0.377033	-0.176844
1	GD16	-0.261478	-0.013562	0.000000	-0.082630	0.327147	-0.097090
2	GD16	-0.265201	-0.120881	0.000000	0.009910	0.262297	-0.060731
3	GD16	-0.258412	0.432832	0.000000	-0.039658	0.410210	-0.121906
4	GD16	-0.220658	-0.276055	0.000000	-0.042170	0.169726	-0.068171
5	GD16	-0.260495	0.196445	0.000000	-0.170490	0.225712	0.002598
6	GD16	-0.201973	-0.223195	0.000000	-0.195115	0.377195	0.107197
7	GD16	-0.185018	0.307736	0.000000	-0.140481	0.317736	-0.145281
8	GD16	-0.246925	-0.024860	0.000000	0.007439	0.464085	-0.047152
9	GD16	-0.217062	0.200956	0.000000	-0.098244	0.501849	-0.035726
10	GD16	-0.235855	0.233412	0.000000	-0.010741	0.542587	-0.072020
