rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.004505	-0.396887	0.000000	-0.134378	0.058046	0.025453
2	AG111	-0.032164	-0.592638	0.000000	-0.033307	-0.013849	-0.120533
3	AG111	-0.050348	-0.112091	0.000000	0.021145	0.079189	0.030726
4	AG111	-0.014928	-0.387243	0.000000	0.000684	-0.027546	-0.057054
5	AG111	-0.016188	-0.013127	0.000000	0.029358	0.031819	-0.047998
6	AG111	0.015092	-0.347386	0.000000	0.007877	0.009423	-0.010914
7	AG111	-0.016745	-0.366799	0.000000	-0.042232	-0.010282	-0.107296
8	AG111	0.026376	-0.354204	0.000000	-0.014299	-0.025225	-0.083852
9	AG111	-0.007414	-0.485834	0.000000	-0.016591	0.146468	0.051969
10	AG111	-0.003936	0.032937	0.000000	-0.014555	0.045811	-0.062809
1	AG112	0.152613	0.194201	0.000000	0.031808	0.021596	0.045709
2	AG112	0.107121	-0.164644	0.000000	0.047279	-0.073005	0.041009
3	AG112	0.137110	0.324862	0.000000	-0.006905	0.054619	0.091358
4	AG112	0.172574	-0.005466	0.000000	-0.074388	-0.049968	0.034540
5	AG112	0.162620	0.077535	0.000000	-0.119185	-0.044306	0.062888
6	AG112	0.135229	0.089013	0.000000	0.081596	-0.078748	-0.050984
7	AG112	0.138067	0.058974	0.000000	-0.000633	-0.102941	-0.121837
8	AG112	0.124862	0.154679	0.000000	0.030874	-0.034833	0.017678
9	AG112	0.120650	0.097592	0.000000	-0.012485	-0.019307	0.149759
10	AG112	0.217090	0.205019	0.000000	-0.039360	0.041518	0.056715
1	AG139	-0.076520	0.006735	0.000000	0.019020	-0.041936	0.092796
2	AG139	-0.042136	0.066546	0.000000	-0.008546	-0.017080	-0.107813
3	AG139	-0.043628	0.231417	0.000000	-0.162902	0.023017	-0.040958
4	AG139	-0.057962	-0.172051	0.000000	-0.030539	-0.035442	0.110253
5	AG139	-0.057398	-0.101224	0.000000	-0.034614	-0.054636	-0.099092
6	AG139	-0.061679	-0.030147	0.000000	-0.004296	0.016557	-0.019448
7	AG139	0.004016	0.138705	0.000000	0.058740	0.108122	0.011048
8	AG139	-0.005054	-0.168837	0.000000	0.055128	-0.001280	-0.046802
9	AG139	-0.054795	0.256056	0.000000	0.029371	0.044989	0.022637
10	AG139	-0.016551	0.060695	0.000000	0.063874	0.051825	0.088724
1	AG142	0.104560	0.443565	0.000000	0.032897	-0.033985	-0.087664
2	AG142	0.152134	0.269184	0.000000	-0.052915	-0.010261	0.012664
3	AG142	0.134786	0.235932	0.000000	0.027022	-0.061241	-0.114143
4	AG142	0.153387	0.277069	0.000000	-0.053268	-0.000824	-0.031546
5	AG142	0.125255	0.363419	0.000000	-0.047028	-0.050011	-0.001366
6	AG142	0.110832	0.187439	0.000000	-0.071016	0.005747	-0.034542
7	AG142	0.133727	0.488124	0.000000	-0.173764	-0.025873	0.023327
8	AG142	0.138766	0.337894	0.000000	-0.098545	-0.046656	0.077906
9	AG142	0.124246	0.417324	0.000000	0.147748	0.079936	0.027539
10	AG142	0.126343	0.405241	0.000000	0.066331	0.056499	0.096746
1	GD14	0.064839	-0.165844	0.000000	0.056158	-0.026923	0.101502
2	GD14	-0.004545	-0.245190	0.000000	0.037521	-0.137665	0.082305
3	GD14	-0.000278	0.235140	0.000000	0.116764	-0.091634	0.047539
4	GD14	0.010266	-0.286583	0.000000	0.053721	-0.091528	0.044830
5	GD14	0.009125	-0.190557	0.000000	0.050268	-0.089424	0.015911
6	GD14	0.060762	-0.362012	0.000000	0.216520	-0.122381	-0.004229
7	GD14	0.013927	-0.195928	0.000000	0.022150	-0.149418	0.129014
8	GD14	0.023097	-0.042511	0.000000	0.046734	-0.164661	-0.121439
9	GD14	-0.007203	0.177500	0.000000	0.133028	-0.038154	0.012930
10	GD14	0.047638	0.150942	0.000000	0.140075	-0.034609	0.075085
1	GD15	-0.054723	-0.198866	0.000000	-0.016251	-0.027040	0.070627
2	GD15	-0.011845	-0.051594	0.000000	0.027982	0.064630	-0.078459
3	GD15	0.004772	-0.304122	0.000000	0.001675	0.048865	0.034789
4	GD15	-0.036674	-0.383694	0.000000	-0.087499	-0.056032	0.024500
5	GD15	0.046315	0.212797	0.000000	-0.108900	0.061251	-0.152929
6	GD15	-0.003881	0.121979	0.000000	-0.073440	0.082027	-0.037459
7	GD15	-0.044060	-0.205774	0.000000	-0.093149	-0.079422	-0.085528
8	GD15	-0.020646	-0.193250	0.000000	-0.099739	-0.031354	0.058541
9	GD15	-0.012258	-0.202984	0.000000	-0.010059	0.013972	0.024020
10	GD15	-0.012396	-0.068335	0.000000	-0.154782	0.023066	0.082776
1	GD16	-0.240605	0.068465	0.000000	-0.066993	0.015394	-0.059992
2	GD16	-0.220978	-0.076371	0.000000	0.065765	0.002282	-0.089173
3	GD16	-0.273777	-0.143897	0.000000	-0.009539	0.020560	-0.098450
4	GD16	-0.285526	0.062125	0.000000	0.031929	0.097748	0.044740
5	GD16	-0.258222	-0.153725	0.000000	-0.010713	0.015731	0.007824
6	GD16	-0.234441	-0.258279	0.000000	0.057627	-0.037981	-0.047457
7	GD16	-0.176424	0.029469	0.000000	-0.095600	0.166380	-0.012293
8	GD16	-0.257299	0.275267	0.000000	-0.106398	0.083550	0.029814
9	GD16	-0.204841	0.002283	0.000000	0.076237	0.014018	-0.091120
10	GD16	-0.193515	-0.134560	0.000000	0.084783	0.053288	0.020071
