parameter	value	se_sa	rse_sa
rhoS_pop	0.61381676412914732	0.04616677564661618	7.52126340376436264
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.45601497439848249	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25771839242021266	0.06408774539122049	24.86735416489977268
omega_rhoS	0.11868552659492149	0.03363289988403982	28.33782757591855983
omega_deltaSC	0.27837374454164671	0.14859254843009090	53.37879428060083598
omega_rhoC	0.11747560155717642	0.12798052011189856	108.94221303443107729
omega_deltaCB	0.05962434999979733	0.06122324009735083	102.68160591697676409
omega_rhoB	0.08928480841780788	nan	nan
b1	0.16382411832395358	0.02153371786604839	13.14441248721790245
b2	0.17864992972788596	0.02347591198201346	13.14073395817800716
b3	0.26990142043818155	0.04546141077521034	16.84370934447262869
