rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.032015	-0.298015	0.000000	0.000000	-0.118432	0.000000	0.031305	0.005110
2	AG111	-0.062343	-0.093695	0.000000	0.000000	-0.130215	0.000000	0.017137	-0.010911
3	AG111	-0.037506	0.309664	0.000000	0.000000	-0.098036	0.000000	-0.014465	-0.019617
4	AG111	-0.007265	-0.474172	0.000000	0.000000	-0.140490	0.000000	0.014742	-0.001843
5	AG111	-0.025577	-0.379984	0.000000	0.000000	-0.133311	0.000000	-0.004765	-0.016821
6	AG111	-0.051039	-0.498986	0.000000	0.000000	-0.147572	0.000000	-0.005447	-0.002636
7	AG111	-0.001064	-0.732026	0.000000	0.000000	-0.189513	0.000000	-0.012970	0.006455
8	AG111	-0.023472	-0.466719	0.000000	0.000000	-0.084430	0.000000	-0.002546	0.042558
9	AG111	-0.016659	-0.409529	0.000000	0.000000	-0.158962	0.000000	-0.022825	0.088930
10	AG111	-0.003193	-0.277744	0.000000	0.000000	-0.160283	0.000000	-0.055535	-0.021539
1	AG112	0.131814	0.159523	0.000000	0.000000	-0.266331	0.000000	-0.026725	-0.013564
2	AG112	0.157222	-0.045705	0.000000	0.000000	-0.311025	0.000000	0.051390	-0.020150
3	AG112	0.111366	0.079925	0.000000	0.000000	-0.298389	0.000000	-0.013712	-0.042530
4	AG112	0.115986	0.403576	0.000000	0.000000	-0.220952	0.000000	0.011179	0.031587
5	AG112	0.137608	0.002918	0.000000	0.000000	-0.187210	0.000000	0.013892	0.010304
6	AG112	0.132193	0.185391	0.000000	0.000000	-0.246561	0.000000	0.041270	-0.004582
7	AG112	0.138447	0.240431	0.000000	0.000000	-0.232399	0.000000	0.045284	0.011095
8	AG112	0.168622	-0.079879	0.000000	0.000000	-0.267349	0.000000	0.017133	-0.002999
9	AG112	0.158546	0.263117	0.000000	0.000000	-0.179788	0.000000	0.006191	-0.008300
10	AG112	0.123312	-0.024193	0.000000	0.000000	-0.312869	0.000000	0.016127	0.021147
1	AG139	-0.018290	0.072743	0.000000	0.000000	-0.180016	0.000000	0.000063	-0.006984
2	AG139	-0.078566	0.022603	0.000000	0.000000	-0.144048	0.000000	-0.012778	0.003307
3	AG139	-0.013301	0.119358	0.000000	0.000000	-0.174038	0.000000	-0.003672	0.031207
4	AG139	-0.008323	0.186240	0.000000	0.000000	-0.146957	0.000000	-0.036026	0.003248
5	AG139	0.002607	0.090941	0.000000	0.000000	-0.124355	0.000000	-0.009209	0.024082
6	AG139	-0.048321	0.320843	0.000000	0.000000	-0.126161	0.000000	-0.002309	-0.009987
7	AG139	-0.058992	0.131108	0.000000	0.000000	-0.185748	0.000000	-0.028567	0.007819
8	AG139	-0.056140	0.171750	0.000000	0.000000	-0.181691	0.000000	-0.022086	0.004136
9	AG139	-0.066363	0.551413	0.000000	0.000000	-0.143269	0.000000	-0.010518	-0.013045
10	AG139	-0.065737	0.109032	0.000000	0.000000	-0.187359	0.000000	-0.013556	-0.029666
1	AG142	0.124721	0.705950	0.000000	0.000000	-0.204414	0.000000	0.003876	0.011023
2	AG142	0.162325	0.519672	0.000000	0.000000	-0.190102	0.000000	0.010927	-0.006247
3	AG142	0.171721	0.631674	0.000000	0.000000	-0.200837	0.000000	0.005217	0.008193
4	AG142	0.124064	0.647886	0.000000	0.000000	-0.135072	0.000000	0.045756	-0.017085
5	AG142	0.171888	0.537149	0.000000	0.000000	-0.123977	0.000000	-0.015137	0.025025
6	AG142	0.136872	0.568115	0.000000	0.000000	-0.141807	0.000000	-0.017213	0.065715
7	AG142	0.163480	0.645825	0.000000	0.000000	-0.132852	0.000000	0.008641	0.033372
8	AG142	0.142749	0.583813	0.000000	0.000000	-0.140851	0.000000	0.011347	-0.009301
9	AG142	0.115298	0.452987	0.000000	0.000000	-0.179744	0.000000	0.006414	-0.010234
10	AG142	0.164518	0.349136	0.000000	0.000000	-0.183276	0.000000	-0.001999	-0.003290
1	GD14	-0.041603	-0.140953	0.000000	0.000000	-0.331207	0.000000	-0.008554	-0.007224
2	GD14	-0.014474	-0.081037	0.000000	0.000000	-0.332916	0.000000	-0.005054	0.030448
3	GD14	-0.023100	-0.032606	0.000000	0.000000	-0.305493	0.000000	0.015679	-0.007211
4	GD14	-0.028430	0.213065	0.000000	0.000000	-0.274269	0.000000	-0.013412	0.010936
5	GD14	-0.004754	0.119696	0.000000	0.000000	-0.279112	0.000000	0.003825	-0.012171
6	GD14	0.016602	-0.213549	0.000000	0.000000	-0.290527	0.000000	0.008799	-0.004159
7	GD14	0.039071	0.018387	0.000000	0.000000	-0.311271	0.000000	-0.027360	0.015591
8	GD14	-0.004808	-0.226367	0.000000	0.000000	-0.342861	0.000000	0.019188	-0.031104
9	GD14	-0.039377	0.071313	0.000000	0.000000	-0.303047	0.000000	-0.028796	0.004786
10	GD14	0.043668	0.129095	0.000000	0.000000	-0.296727	0.000000	0.025680	-0.002877
1	GD15	0.006585	0.223325	0.000000	0.000000	-0.129293	0.000000	-0.029964	-0.022009
2	GD15	-0.049735	0.239645	0.000000	0.000000	-0.159561	0.000000	-0.000617	0.000534
3	GD15	0.006071	-0.024501	0.000000	0.000000	-0.168516	0.000000	0.027028	-0.040847
4	GD15	0.027890	0.470369	0.000000	0.000000	-0.118750	0.000000	-0.026718	-0.040405
5	GD15	-0.023217	0.242888	0.000000	0.000000	-0.119481	0.000000	-0.015446	0.005289
6	GD15	-0.017203	0.203918	0.000000	0.000000	-0.136976	0.000000	-0.019978	0.006705
7	GD15	0.002920	-0.011168	0.000000	0.000000	-0.151788	0.000000	0.006694	0.001654
8	GD15	-0.035482	-0.120076	0.000000	0.000000	-0.213501	0.000000	-0.001951	-0.035836
9	GD15	-0.028864	0.178503	0.000000	0.000000	-0.109941	0.000000	0.015240	-0.045301
10	GD15	-0.012290	0.036197	0.000000	0.000000	-0.140403	0.000000	-0.018968	-0.007610
1	GD16	-0.209649	-0.058661	0.000000	0.000000	-0.177105	0.000000	-0.019922	-0.005136
2	GD16	-0.259103	0.265133	0.000000	0.000000	-0.151570	0.000000	-0.009815	0.005360
3	GD16	-0.259405	0.171086	0.000000	0.000000	-0.168156	0.000000	0.020557	-0.034753
4	GD16	-0.218639	0.167888	0.000000	0.000000	-0.104871	0.000000	-0.007233	-0.030285
5	GD16	-0.180089	0.116327	0.000000	0.000000	-0.114215	0.000000	-0.067357	-0.020511
6	GD16	-0.171294	0.125466	0.000000	0.000000	-0.148419	0.000000	0.011423	-0.023317
7	GD16	-0.272285	0.113610	0.000000	0.000000	-0.114663	0.000000	0.006163	0.010231
8	GD16	-0.214743	-0.188412	0.000000	0.000000	-0.142337	0.000000	-0.026205	0.014973
9	GD16	-0.272301	-0.083868	0.000000	0.000000	-0.178217	0.000000	0.007590	0.021141
10	GD16	-0.176779	-0.021696	0.000000	0.000000	-0.072895	0.000000	-0.025919	0.009941
