rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.608403	-0.131995	3.652193	0.000000	0.028812	0.249135	22286.567752	24554.856462
2	AG111	0.607771	-0.285403	3.652193	0.000000	0.123608	0.249135	23286.100042	24542.708355
3	AG111	0.654105	-0.572888	3.652193	0.000000	-0.022617	0.249135	24091.147926	24866.139664
4	AG111	0.620768	-0.296726	3.652193	0.000000	0.038774	0.249135	24399.280868	23937.135048
5	AG111	0.614870	-0.020491	3.652193	0.000000	0.157802	0.249135	23074.882897	24123.834162
6	AG111	0.615652	-0.508702	3.652193	0.000000	0.068799	0.249135	23290.475652	24972.158252
7	AG111	0.580521	-0.379990	3.652193	0.000000	0.099006	0.249135	23666.975987	25380.091990
8	AG111	0.619699	-0.377661	3.652193	0.000000	0.051683	0.249135	23381.792739	24439.460494
9	AG111	0.613106	-0.050939	3.652193	0.000000	-0.012724	0.249135	23280.862629	24907.600371
10	AG111	0.580674	-0.233855	3.652193	0.000000	0.066953	0.249135	23441.070835	24466.416982
1	AG112	0.776126	-0.210199	3.652193	0.000000	-0.149467	0.249135	23548.884026	25294.904245
2	AG112	0.777507	0.212261	3.652193	0.000000	-0.032174	0.249135	23360.456551	24813.167554
3	AG112	0.794480	0.012386	3.652193	0.000000	-0.015187	0.249135	23275.382040	24503.493049
4	AG112	0.799580	0.148394	3.652193	0.000000	-0.093585	0.249135	23514.256569	24800.829934
5	AG112	0.750029	-0.140373	3.652193	0.000000	-0.125547	0.249135	23974.630967	24842.050782
6	AG112	0.818293	0.049524	3.652193	0.000000	-0.019112	0.249135	22814.757781	24354.439152
7	AG112	0.787030	0.063706	3.652193	0.000000	-0.087494	0.249135	24869.910410	24378.775470
8	AG112	0.719965	-0.105431	3.652193	0.000000	-0.066859	0.249135	24250.746329	24995.828938
9	AG112	0.698720	0.035632	3.652193	0.000000	-0.063202	0.249135	24485.901257	24936.763083
10	AG112	0.763696	0.257380	3.652193	0.000000	-0.096661	0.249135	24435.987759	24890.092812
1	AG139	0.525671	0.057625	3.652193	0.000000	0.022593	0.249135	25751.359395	24589.531265
2	AG139	0.583730	0.065653	3.652193	0.000000	0.018117	0.249135	24259.306724	24669.547353
3	AG139	0.524524	-0.054978	3.652193	0.000000	-0.113309	0.249135	24092.808808	24973.375956
4	AG139	0.627485	0.191176	3.652193	0.000000	0.127172	0.249135	23415.082767	25349.048170
5	AG139	0.654169	0.256402	3.652193	0.000000	0.072506	0.249135	23081.615431	24936.836045
6	AG139	0.601832	0.357736	3.652193	0.000000	0.051296	0.249135	22880.201979	24860.067813
7	AG139	0.617370	-0.064133	3.652193	0.000000	0.014742	0.249135	23810.770350	24459.269980
8	AG139	0.597504	-0.320246	3.652193	0.000000	-0.093931	0.249135	22883.745035	24905.401218
9	AG139	0.635226	0.089371	3.652193	0.000000	0.052692	0.249135	23578.509673	24922.976625
10	AG139	0.645070	0.163228	3.652193	0.000000	0.057463	0.249135	24179.761544	24774.910523
1	AG142	0.777872	0.392708	3.652193	0.000000	0.118080	0.249135	24259.291655	24758.865754
2	AG142	0.780104	0.379601	3.652193	0.000000	0.155273	0.249135	22954.390731	25241.422227
3	AG142	0.782635	0.184639	3.652193	0.000000	0.014399	0.249135	24745.207707	25180.809253
4	AG142	0.804785	0.151507	3.652193	0.000000	-0.015800	0.249135	22135.317850	24737.011131
5	AG142	0.748086	0.441757	3.652193	0.000000	0.051255	0.249135	23435.426951	25044.242617
6	AG142	0.722257	0.349698	3.652193	0.000000	-0.096468	0.249135	25769.921348	25045.926925
7	AG142	0.812323	0.304961	3.652193	0.000000	-0.036092	0.249135	22291.308976	24903.518182
8	AG142	0.780435	0.283881	3.652193	0.000000	-0.065386	0.249135	24227.203012	24633.271455
9	AG142	0.757200	0.466335	3.652193	0.000000	0.002788	0.249135	23074.537871	24556.327708
10	AG142	0.768811	0.579939	3.652193	0.000000	-0.034732	0.249135	22875.720280	24846.454513
1	GD14	0.621715	-0.013961	3.652193	0.000000	-0.139630	0.249135	24002.383126	24459.808780
2	GD14	0.636829	0.007356	3.652193	0.000000	-0.152294	0.249135	23493.264622	24947.910300
3	GD14	0.633853	0.108012	3.652193	0.000000	-0.063903	0.249135	23554.193555	24440.183148
4	GD14	0.633245	-0.161874	3.652193	0.000000	-0.166765	0.249135	23223.346439	24779.276581
5	GD14	0.602725	0.085266	3.652193	0.000000	-0.149101	0.249135	24385.940452	24322.962777
6	GD14	0.647005	-0.182617	3.652193	0.000000	-0.195521	0.249135	22374.911167	24847.965935
7	GD14	0.648524	0.019817	3.652193	0.000000	-0.166656	0.249135	24219.009400	24703.789604
8	GD14	0.653130	0.095425	3.652193	0.000000	-0.089081	0.249135	22777.742387	24661.928458
9	GD14	0.673500	0.035099	3.652193	0.000000	-0.133743	0.249135	23209.580859	24708.643489
10	GD14	0.715134	0.029583	3.652193	0.000000	-0.047445	0.249135	23413.952289	24985.215109
1	GD15	0.628933	0.022303	3.652193	0.000000	0.000154	0.249135	23400.050583	25162.624293
2	GD15	0.635281	0.002491	3.652193	0.000000	-0.018938	0.249135	22214.581619	24313.707305
3	GD15	0.620540	0.115390	3.652193	0.000000	0.099275	0.249135	23538.456090	24880.453552
4	GD15	0.583256	-0.008532	3.652193	0.000000	0.113475	0.249135	24320.619912	24966.681386
5	GD15	0.633511	-0.037568	3.652193	0.000000	0.104989	0.249135	23789.826262	24977.542215
6	GD15	0.671519	-0.312871	3.652193	0.000000	0.019676	0.249135	22635.852063	25036.871366
7	GD15	0.631919	0.029810	3.652193	0.000000	0.101867	0.249135	23658.877950	24867.676287
8	GD15	0.642379	0.052372	3.652193	0.000000	0.101573	0.249135	22627.951775	24862.711819
9	GD15	0.590011	-0.222217	3.652193	0.000000	0.017822	0.249135	24081.768874	24566.622128
10	GD15	0.586057	0.417898	3.652193	0.000000	0.120107	0.249135	23902.396113	24351.454399
1	GD16	0.415866	0.100475	3.652193	0.000000	0.042444	0.249135	23467.238960	25117.929443
2	GD16	0.365065	0.274756	3.652193	0.000000	0.124242	0.249135	23179.276516	24876.770462
3	GD16	0.424112	-0.053200	3.652193	0.000000	0.035292	0.249135	23116.389642	24396.947349
4	GD16	0.414356	-0.187960	3.652193	0.000000	0.049177	0.249135	23613.895439	24685.606003
5	GD16	0.395396	-0.078185	3.652193	0.000000	0.052486	0.249135	23578.628748	25204.371336
6	GD16	0.378322	-0.129671	3.652193	0.000000	-0.019622	0.249135	23056.694633	24827.727920
7	GD16	0.412969	0.060826	3.652193	0.000000	0.112459	0.249135	23190.905222	25107.250460
8	GD16	0.396374	0.101726	3.652193	0.000000	0.127681	0.249135	23043.727225	24154.933765
9	GD16	0.362506	-0.074478	3.652193	0.000000	0.003342	0.249135	23223.391989	24315.464802
10	GD16	0.376897	0.109316	3.652193	0.000000	0.127311	0.249135	23546.844634	24895.041904
