rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.030909	-0.022880	0.000000	0.000000	0.038432	0.000000	-0.036767	-0.056504
2	AG111	-0.061335	0.060346	0.000000	0.000000	0.067709	0.000000	-0.005428	0.059290
3	AG111	0.016932	-0.157719	0.000000	0.000000	0.022462	0.000000	0.039212	-0.002676
4	AG111	-0.038141	-0.061748	0.000000	0.000000	0.000552	0.000000	-0.004543	-0.090736
5	AG111	0.009613	0.027507	0.000000	0.000000	-0.099092	0.000000	-0.031129	-0.017470
6	AG111	-0.037254	0.073870	0.000000	0.000000	0.020798	0.000000	-0.002811	-0.057443
7	AG111	-0.057450	0.080742	0.000000	0.000000	0.082402	0.000000	-0.027161	-0.036064
8	AG111	-0.045494	-0.178699	0.000000	0.000000	0.082152	0.000000	-0.020679	-0.060379
9	AG111	-0.020199	-0.167892	0.000000	0.000000	0.032293	0.000000	0.022312	0.049387
10	AG111	-0.016678	0.040853	0.000000	0.000000	0.040560	0.000000	0.011377	0.012435
1	AG112	0.102741	-0.182133	0.000000	0.000000	-0.181227	0.000000	0.014624	0.059207
2	AG112	0.120162	-0.056559	0.000000	0.000000	-0.113319	0.000000	0.045232	0.051375
3	AG112	0.184825	0.123526	0.000000	0.000000	-0.255440	0.000000	-0.012283	-0.047923
4	AG112	0.136622	-0.012563	0.000000	0.000000	-0.148389	0.000000	-0.018292	0.035533
5	AG112	0.145104	-0.119461	0.000000	0.000000	-0.301231	0.000000	0.029355	0.042198
6	AG112	0.105775	0.033853	0.000000	0.000000	-0.352916	0.000000	-0.019533	0.021946
7	AG112	0.135087	0.002979	0.000000	0.000000	-0.309859	0.000000	0.012277	-0.035677
8	AG112	0.131714	-0.039626	0.000000	0.000000	-0.283173	0.000000	0.009024	-0.006691
9	AG112	0.143841	0.095802	0.000000	0.000000	-0.136599	0.000000	0.046721	0.067497
10	AG112	0.178023	0.104433	0.000000	0.000000	-0.160443	0.000000	0.039740	-0.042880
1	AG139	-0.018422	0.099526	0.000000	0.000000	0.130343	0.000000	0.046745	0.020365
2	AG139	-0.031879	-0.088047	0.000000	0.000000	0.009303	0.000000	0.008105	0.015226
3	AG139	-0.009217	0.022539	0.000000	0.000000	0.090083	0.000000	0.003239	-0.008420
4	AG139	0.042536	-0.021213	0.000000	0.000000	0.078012	0.000000	-0.041883	0.008188
5	AG139	-0.026194	-0.036064	0.000000	0.000000	0.039665	0.000000	0.021934	0.013710
6	AG139	-0.085419	0.006040	0.000000	0.000000	0.082384	0.000000	0.047394	0.032162
7	AG139	-0.095188	-0.029347	0.000000	0.000000	0.037072	0.000000	0.052984	0.021908
8	AG139	-0.088576	0.187503	0.000000	0.000000	-0.018295	0.000000	0.010460	0.018063
9	AG139	-0.052773	0.004125	0.000000	0.000000	0.011538	0.000000	0.009416	0.041821
10	AG139	-0.021060	0.096460	0.000000	0.000000	0.021431	0.000000	0.010410	0.034906
1	AG142	0.164419	0.145381	0.000000	0.000000	-0.009889	0.000000	-0.009834	0.007439
2	AG142	0.156728	-0.020711	0.000000	0.000000	0.066105	0.000000	0.022688	0.051379
3	AG142	0.134684	0.097377	0.000000	0.000000	0.009204	0.000000	0.009419	0.048444
4	AG142	0.088267	0.190339	0.000000	0.000000	-0.187587	0.000000	0.004169	-0.019614
5	AG142	0.192149	-0.066407	0.000000	0.000000	-0.001152	0.000000	-0.033502	0.016139
6	AG142	0.075873	0.018867	0.000000	0.000000	-0.249543	0.000000	0.048209	0.055114
7	AG142	0.123621	0.229451	0.000000	0.000000	-0.107602	0.000000	0.035716	0.045198
8	AG142	0.132603	-0.023596	0.000000	0.000000	-0.074800	0.000000	0.042358	0.012739
9	AG142	0.106512	0.079558	0.000000	0.000000	-0.163291	0.000000	-0.007822	0.044064
10	AG142	0.142482	-0.077581	0.000000	0.000000	0.009969	0.000000	0.008259	0.080202
1	GD14	0.031876	0.008409	0.000000	0.000000	-0.384711	0.000000	-0.015199	0.048918
2	GD14	0.021825	-0.074662	0.000000	0.000000	-0.221825	0.000000	-0.016109	0.047891
3	GD14	-0.001844	-0.060550	0.000000	0.000000	-0.391011	0.000000	-0.004673	-0.051706
4	GD14	0.039540	-0.053604	0.000000	0.000000	-0.411584	0.000000	0.002942	0.058730
5	GD14	-0.007098	0.055999	0.000000	0.000000	-0.371826	0.000000	-0.001011	0.084669
6	GD14	-0.004227	0.000322	0.000000	0.000000	-0.392691	0.000000	0.011277	-0.001304
7	GD14	-0.005565	-0.035750	0.000000	0.000000	-0.372209	0.000000	0.054634	0.040721
8	GD14	-0.010118	0.018943	0.000000	0.000000	-0.387940	0.000000	0.008887	-0.010841
9	GD14	0.021820	-0.110252	0.000000	0.000000	-0.340358	0.000000	0.046191	-0.005542
10	GD14	0.077460	-0.014472	0.000000	0.000000	-0.259684	0.000000	0.034065	0.011524
1	GD15	-0.017340	0.044380	0.000000	0.000000	0.009908	0.000000	-0.017578	-0.094322
2	GD15	-0.045912	0.060049	0.000000	0.000000	0.061369	0.000000	-0.004105	0.059567
3	GD15	-0.037356	-0.085774	0.000000	0.000000	-0.153041	0.000000	0.015774	-0.035127
4	GD15	0.017496	-0.027333	0.000000	0.000000	0.095003	0.000000	0.032302	0.041599
5	GD15	-0.010965	-0.113982	0.000000	0.000000	0.024239	0.000000	0.001112	-0.002488
6	GD15	-0.022899	-0.051219	0.000000	0.000000	0.128499	0.000000	0.038225	-0.015281
7	GD15	-0.019543	-0.092125	0.000000	0.000000	0.014404	0.000000	0.004374	-0.007196
8	GD15	0.023516	-0.048561	0.000000	0.000000	0.022639	0.000000	0.003665	-0.027625
9	GD15	0.116493	-0.028765	0.000000	0.000000	0.101806	0.000000	0.013920	-0.044198
10	GD15	0.013565	0.011560	0.000000	0.000000	-0.260799	0.000000	0.005158	-0.038641
1	GD16	-0.178039	0.133010	0.000000	0.000000	0.179555	0.000000	0.008234	0.084352
2	GD16	-0.228099	-0.061480	0.000000	0.000000	0.156574	0.000000	0.001314	0.052062
3	GD16	-0.282968	0.092343	0.000000	0.000000	0.117046	0.000000	0.003750	-0.058787
4	GD16	-0.190449	-0.103646	0.000000	0.000000	0.152770	0.000000	0.009780	0.060417
5	GD16	-0.283010	0.013597	0.000000	0.000000	0.078048	0.000000	0.023680	0.026684
6	GD16	-0.233639	-0.052979	0.000000	0.000000	0.072448	0.000000	0.049245	-0.001669
7	GD16	-0.218123	0.016924	0.000000	0.000000	0.065308	0.000000	0.003991	0.055497
8	GD16	-0.224966	-0.031610	0.000000	0.000000	0.039437	0.000000	-0.025383	-0.064603
9	GD16	-0.175110	-0.058895	0.000000	0.000000	0.129660	0.000000	-0.007177	0.009785
10	GD16	-0.255925	0.040534	0.000000	0.000000	0.078428	0.000000	0.007857	-0.054663
