parameter	value	se_sa	rse_sa
rhoS_pop	0.61262778622794301	0.04668805510467692	7.62094964581079104
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.28822370216918181	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29192640170239037	nan	nan
omega_rhoS	0.12054737902350987	0.03396155229055758	28.17278365208935043
omega_deltaSC	0.25782224249269681	0.14081312536373070	54.61636048244341879
b1	0.16937980754662910	0.02321613383742584	13.70655343969180073
b2	0.18846743436986746	0.02413222327268081	12.80445258533169728
b3	0.32110303845688853	0.05499146020252677	17.12579876752239372
