parameter	value	se_sa	rse_sa
rhoS_pop	0.61309015472993877	0.04591367567831129	7.48889463060059946
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.21846918036506091	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.24028850919848196	nan	nan
omega_rhoS	0.11789904871322439	0.03354604291721552	28.45319218716712584
omega_deltaSC	0.28246200518936515	0.15126189808658089	53.55123708945333050
omega_rhoC	0.19402173268560968	0.22492782734723302	115.92919217544725541
omega_deltaCB	0.18695679921488545	0.06914251674179381	36.98315173994950555
b1	0.16466610467797255	0.02183725834379163	13.26153818145964181
b2	0.17260723140594270	0.02265556309869398	13.12550054488271734
b3	0.29328780972860280	0.05493893085821564	18.73208808407482096
