rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.591831	-0.060641	1.117762	-0.024365	-0.279213	0.260376
2	AG111	0.573326	-0.038566	1.117762	-0.027283	0.011256	0.568693
3	AG111	0.596323	-0.216760	1.117762	-0.166234	-0.285133	0.582796
4	AG111	0.605764	-0.101490	1.117762	0.003337	0.030640	0.415530
5	AG111	0.661101	-0.184882	1.117762	0.020752	-0.164506	0.425324
6	AG111	0.544311	-0.051823	1.117762	-0.018713	0.084317	0.504203
7	AG111	0.598139	-0.147667	1.117762	-0.109840	-0.087140	0.494788
8	AG111	0.556987	-0.295771	1.117762	-0.110647	-0.237318	0.546851
9	AG111	0.551414	-0.112595	1.117762	0.279494	0.383064	0.379034
10	AG111	0.602136	0.337279	1.117762	-0.233375	-0.252968	0.587574
1	AG112	0.728119	0.133298	1.117762	0.129924	0.060294	0.610628
2	AG112	0.795698	0.332167	1.117762	0.052638	-0.206271	0.654993
3	AG112	0.722650	0.013595	1.117762	0.142720	0.444393	0.695985
4	AG112	0.765547	0.098335	1.117762	0.141097	0.082545	0.627141
5	AG112	0.762361	0.069398	1.117762	-0.049504	-0.016924	0.676333
6	AG112	0.775865	-0.506178	1.117762	0.269540	-0.044543	0.600134
7	AG112	0.759173	0.035986	1.117762	0.090410	0.015149	0.724033
8	AG112	0.756862	-0.181784	1.117762	0.103150	-0.115054	0.600043
9	AG112	0.733165	-0.217776	1.117762	0.078961	0.041200	0.680571
10	AG112	0.738503	-0.110423	1.117762	0.077481	0.035775	0.692617
1	AG139	0.562878	0.174569	1.117762	0.003260	0.140403	0.531585
2	AG139	0.616194	0.355167	1.117762	0.094511	0.303506	0.483461
3	AG139	0.551701	-0.156385	1.117762	0.124100	0.434483	0.808954
4	AG139	0.613933	-0.070913	1.117762	0.152428	0.097790	0.629307
5	AG139	0.538697	0.044294	1.117762	-0.099921	0.295317	0.605100
6	AG139	0.558743	-0.058832	1.117762	0.176183	0.319667	0.480107
7	AG139	0.592621	0.080085	1.117762	0.105609	0.412700	0.526321
8	AG139	0.580216	0.049133	1.117762	-0.072472	0.154900	0.630885
9	AG139	0.542199	0.284906	1.117762	-0.019417	-0.246626	0.622417
10	AG139	0.581291	0.124147	1.117762	0.123026	0.285279	0.543160
1	AG142	0.764411	0.016684	1.117762	0.177994	0.241697	0.612534
2	AG142	0.837404	0.130002	1.117762	0.093589	0.648893	0.740922
3	AG142	0.773261	0.152882	1.117762	0.087716	0.563536	0.632368
4	AG142	0.769381	-0.158266	1.117762	0.084757	0.482812	0.653717
5	AG142	0.793501	0.319615	1.117762	0.077287	0.221173	0.545242
6	AG142	0.738210	0.083557	1.117762	0.157921	0.549173	0.621861
7	AG142	0.742417	0.016808	1.117762	0.183408	0.231468	0.583244
8	AG142	0.736797	0.360331	1.117762	0.131918	0.340730	0.687387
9	AG142	0.761014	0.305834	1.117762	0.069569	0.057627	0.577569
10	AG142	0.736185	-0.003588	1.117762	0.070030	0.555698	0.626302
1	GD14	0.637104	-0.028454	1.117762	0.055180	0.006759	0.689886
2	GD14	0.612628	-0.010533	1.117762	0.061250	0.108772	0.733328
3	GD14	0.691014	-0.082952	1.117762	-0.118792	0.137824	0.763385
4	GD14	0.641532	0.062775	1.117762	0.084178	0.205886	0.691737
5	GD14	0.639440	-0.119603	1.117762	0.019008	-0.053952	0.860852
6	GD14	0.640714	-0.024063	1.117762	0.046828	0.029326	0.749147
7	GD14	0.623776	-0.241068	1.117762	0.065963	0.034681	0.730655
8	GD14	0.597423	-0.155395	1.117762	0.095913	0.230635	0.720999
9	GD14	0.645270	-0.175192	1.117762	0.122186	0.491472	0.836147
10	GD14	0.588141	0.051332	1.117762	0.175561	-0.059032	0.651643
1	GD15	0.588577	-0.177777	1.117762	0.047788	0.208655	0.521574
2	GD15	0.641739	0.029074	1.117762	-0.124738	0.018255	0.531356
3	GD15	0.598389	-0.291710	1.117762	0.254995	0.415613	0.428150
4	GD15	0.618697	0.229600	1.117762	0.045074	0.366827	0.626209
5	GD15	0.655239	-0.062513	1.117762	-0.106146	0.023481	0.612836
6	GD15	0.641309	-0.230779	1.117762	-0.021365	0.094379	0.568723
7	GD15	0.604938	-0.261186	1.117762	-0.299253	0.217617	0.680726
8	GD15	0.624487	-0.138903	1.117762	-0.079531	0.290773	0.590582
9	GD15	0.597584	0.038048	1.117762	-0.166384	0.226535	0.576460
10	GD15	0.621915	0.087178	1.117762	-0.247262	-0.087440	0.574744
1	GD16	0.365214	0.206084	1.117762	-0.213330	0.285374	0.435435
2	GD16	0.405673	-0.156552	1.117762	-0.180301	0.583595	0.606400
3	GD16	0.378012	0.016743	1.117762	-0.093040	0.353494	0.449123
4	GD16	0.316718	0.385075	1.117762	0.016147	0.644406	0.490843
5	GD16	0.378852	-0.061203	1.117762	-0.186763	-0.009284	0.552599
6	GD16	0.383810	0.314103	1.117762	-0.022700	0.011254	0.362840
7	GD16	0.466870	0.224087	1.117762	-0.118929	0.189852	0.428680
8	GD16	0.340527	0.188488	1.117762	-0.245485	0.401160	0.497603
9	GD16	0.385744	-0.057195	1.117762	-0.072650	0.265109	0.577665
10	GD16	0.398880	-0.029866	1.117762	-0.075403	0.379841	0.476270
