parameter	value	se_sa	rse_sa
rhoS_pop	0.62741437131196509	0.04765202256670297	7.59498423140347079
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.99181830878150867	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.25581754317299937	nan	nan
omega_rhoS	0.12136127881892717	0.03466215062314402	28.56112836027417501
omega_deltaSC	0.05481435036623139	0.08734776290617345	159.35199874225710914
b1	0.16824656795149437	0.02324293974998186	13.81480765579885173
b2	0.56783600492537656	0.07545556220477881	13.28826660343508337
b3	0.98183823818541516	0.13649293058735185	13.90177376261198816
