rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.538777	-0.186683	3.605677	-0.006998	0.022572	0.266835
2	AG111	0.577750	-0.269981	3.605677	-0.091770	-0.032268	0.266835
3	AG111	0.570300	-0.403516	3.605677	0.037451	0.017349	0.266835
4	AG111	0.653474	0.102710	3.605677	-0.275078	0.057732	0.266835
5	AG111	0.630663	-0.469915	3.605677	0.123078	0.089873	0.266835
6	AG111	0.613973	-0.309391	3.605677	-0.125081	0.018958	0.266835
7	AG111	0.589123	-0.236664	3.605677	0.105798	0.036055	0.266835
8	AG111	0.586972	-0.258431	3.605677	0.131414	0.106062	0.266835
9	AG111	0.601452	-0.757943	3.605677	0.393134	0.036718	0.266835
10	AG111	0.535473	-0.143721	3.605677	0.140343	0.054499	0.266835
1	AG112	0.716062	0.330965	3.605677	0.134435	-0.045295	0.266835
2	AG112	0.741629	-0.295121	3.605677	0.141981	-0.046343	0.266835
3	AG112	0.727721	-0.022710	3.605677	-0.093976	-0.057455	0.266835
4	AG112	0.721543	-0.058344	3.605677	0.122352	-0.068543	0.266835
5	AG112	0.716174	-0.316069	3.605677	0.206677	-0.120050	0.266835
6	AG112	0.813257	-0.278140	3.605677	0.185337	0.037540	0.266835
7	AG112	0.788200	0.074948	3.605677	0.075939	-0.004351	0.266835
8	AG112	0.724603	-0.369112	3.605677	0.181743	-0.031622	0.266835
9	AG112	0.765130	0.013582	3.605677	0.331838	0.058825	0.266835
10	AG112	0.731046	0.604508	3.605677	-0.060760	-0.048674	0.266835
1	AG139	0.569669	0.156820	3.605677	0.121061	0.061937	0.266835
2	AG139	0.564950	-0.053374	3.605677	0.054446	0.082322	0.266835
3	AG139	0.547110	0.143091	3.605677	-0.186922	-0.063622	0.266835
4	AG139	0.574814	-0.013890	3.605677	-0.251278	-0.050150	0.266835
5	AG139	0.595736	-0.255010	3.605677	-0.059960	-0.117439	0.266835
6	AG139	0.589083	-0.069249	3.605677	-0.024239	-0.023793	0.266835
7	AG139	0.627508	0.155977	3.605677	-0.050403	-0.021364	0.266835
8	AG139	0.566992	0.208272	3.605677	0.001609	-0.042453	0.266835
9	AG139	0.526037	-0.133481	3.605677	-0.205964	-0.099531	0.266835
10	AG139	0.514787	0.018386	3.605677	-0.078995	-0.032980	0.266835
1	AG142	0.750262	0.397405	3.605677	-0.176222	-0.052806	0.266835
2	AG142	0.724083	0.267063	3.605677	-0.164756	-0.080095	0.266835
3	AG142	0.736263	0.532266	3.605677	-0.023054	0.027374	0.266835
4	AG142	0.746215	0.389733	3.605677	-0.144552	0.066137	0.266835
5	AG142	0.787033	0.296603	3.605677	0.021106	0.051020	0.266835
6	AG142	0.760411	0.443159	3.605677	0.043465	0.066670	0.266835
7	AG142	0.781449	0.204419	3.605677	0.026260	0.044231	0.266835
8	AG142	0.729325	0.163964	3.605677	0.081167	-0.019381	0.266835
9	AG142	0.711092	0.273897	3.605677	-0.125951	-0.129680	0.266835
10	AG142	0.732186	0.545565	3.605677	-0.015034	0.009038	0.266835
1	GD14	0.658171	0.071177	3.605677	0.262265	0.040440	0.266835
2	GD14	0.662387	-0.219361	3.605677	0.165141	-0.098275	0.266835
3	GD14	0.634628	-0.215429	3.605677	0.321587	0.007380	0.266835
4	GD14	0.585779	0.132796	3.605677	0.277062	-0.036816	0.266835
5	GD14	0.679292	-0.176777	3.605677	0.222734	-0.096658	0.266835
6	GD14	0.604131	-0.095242	3.605677	0.174857	-0.076376	0.266835
7	GD14	0.595280	0.251496	3.605677	0.254979	-0.051197	0.266835
8	GD14	0.673053	-0.016616	3.605677	0.059368	-0.126515	0.266835
9	GD14	0.673554	-0.027306	3.605677	-0.041384	-0.104927	0.266835
10	GD14	0.671785	-0.175674	3.605677	0.267268	-0.055943	0.266835
1	GD15	0.629109	0.045549	3.605677	-0.247446	-0.001382	0.266835
2	GD15	0.595023	0.002108	3.605677	-0.031732	-0.038251	0.266835
3	GD15	0.591882	-0.185065	3.605677	0.044015	0.036883	0.266835
4	GD15	0.578231	-0.415591	3.605677	0.067114	-0.067140	0.266835
5	GD15	0.587019	-0.005824	3.605677	-0.063555	0.140556	0.266835
6	GD15	0.599196	0.025986	3.605677	-0.183648	-0.013092	0.266835
7	GD15	0.564241	0.185190	3.605677	-0.063563	-0.035700	0.266835
8	GD15	0.617137	-0.166538	3.605677	-0.160456	-0.003371	0.266835
9	GD15	0.579146	0.134724	3.605677	-0.069217	0.087144	0.266835
10	GD15	0.646088	0.144530	3.605677	-0.066392	0.078374	0.266835
1	GD16	0.358252	-0.205357	3.605677	-0.214113	-0.042233	0.266835
2	GD16	0.345654	-0.098896	3.605677	0.180209	0.125545	0.266835
3	GD16	0.340114	0.154306	3.605677	-0.214910	0.015368	0.266835
4	GD16	0.353789	0.171522	3.605677	-0.264475	0.029582	0.266835
5	GD16	0.356256	-0.127452	3.605677	0.033594	0.043374	0.266835
6	GD16	0.384680	-0.016441	3.605677	-0.168629	0.068621	0.266835
7	GD16	0.401889	-0.266667	3.605677	-0.141605	-0.015991	0.266835
8	GD16	0.380232	0.003055	3.605677	0.006975	0.079736	0.266835
9	GD16	0.351315	0.138527	3.605677	-0.157422	-0.034656	0.266835
10	GD16	0.389124	0.253062	3.605677	-0.340617	0.088226	0.266835
