rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.074221	-0.186683	0.000000	-0.006998	0.022572	0.000000
2	AG111	-0.035248	-0.269981	0.000000	-0.091770	-0.032268	0.000000
3	AG111	-0.042697	-0.403516	0.000000	0.037451	0.017349	0.000000
4	AG111	0.040476	0.102710	0.000000	-0.275078	0.057732	0.000000
5	AG111	0.017666	-0.469915	0.000000	0.123078	0.089873	0.000000
6	AG111	0.000975	-0.309391	0.000000	-0.125081	0.018958	0.000000
7	AG111	-0.023875	-0.236664	0.000000	0.105798	0.036055	0.000000
8	AG111	-0.026026	-0.258431	0.000000	0.131414	0.106062	0.000000
9	AG111	-0.011546	-0.757943	0.000000	0.393134	0.036718	0.000000
10	AG111	-0.077524	-0.143721	0.000000	0.140343	0.054499	0.000000
1	AG112	0.103065	0.330965	0.000000	0.134435	-0.045295	0.000000
2	AG112	0.128632	-0.295121	0.000000	0.141981	-0.046343	0.000000
3	AG112	0.114723	-0.022710	0.000000	-0.093976	-0.057455	0.000000
4	AG112	0.108546	-0.058344	0.000000	0.122352	-0.068543	0.000000
5	AG112	0.103177	-0.316069	0.000000	0.206677	-0.120050	0.000000
6	AG112	0.200260	-0.278140	0.000000	0.185337	0.037540	0.000000
7	AG112	0.175202	0.074948	0.000000	0.075939	-0.004351	0.000000
8	AG112	0.111606	-0.369112	0.000000	0.181743	-0.031622	0.000000
9	AG112	0.152132	0.013582	0.000000	0.331838	0.058825	0.000000
10	AG112	0.118049	0.604508	0.000000	-0.060760	-0.048674	0.000000
1	AG139	-0.043328	0.156820	0.000000	0.121061	0.061937	0.000000
2	AG139	-0.048047	-0.053374	0.000000	0.054446	0.082322	0.000000
3	AG139	-0.065887	0.143091	0.000000	-0.186922	-0.063622	0.000000
4	AG139	-0.038183	-0.013890	0.000000	-0.251278	-0.050150	0.000000
5	AG139	-0.017261	-0.255010	0.000000	-0.059960	-0.117439	0.000000
6	AG139	-0.023914	-0.069249	0.000000	-0.024239	-0.023793	0.000000
7	AG139	0.014511	0.155977	0.000000	-0.050403	-0.021364	0.000000
8	AG139	-0.046005	0.208272	0.000000	0.001609	-0.042453	0.000000
9	AG139	-0.086960	-0.133481	0.000000	-0.205964	-0.099531	0.000000
10	AG139	-0.098210	0.018386	0.000000	-0.078995	-0.032980	0.000000
1	AG142	0.137264	0.397405	0.000000	-0.176222	-0.052806	0.000000
2	AG142	0.111086	0.267063	0.000000	-0.164756	-0.080095	0.000000
3	AG142	0.123265	0.532266	0.000000	-0.023054	0.027374	0.000000
4	AG142	0.133217	0.389733	0.000000	-0.144552	0.066137	0.000000
5	AG142	0.174036	0.296603	0.000000	0.021106	0.051020	0.000000
6	AG142	0.147413	0.443159	0.000000	0.043465	0.066670	0.000000
7	AG142	0.168452	0.204419	0.000000	0.026260	0.044231	0.000000
8	AG142	0.116328	0.163964	0.000000	0.081167	-0.019381	0.000000
9	AG142	0.098095	0.273897	0.000000	-0.125951	-0.129680	0.000000
10	AG142	0.119189	0.545565	0.000000	-0.015034	0.009038	0.000000
1	GD14	0.045173	0.071177	0.000000	0.262265	0.040440	0.000000
2	GD14	0.049390	-0.219361	0.000000	0.165141	-0.098275	0.000000
3	GD14	0.021631	-0.215429	0.000000	0.321587	0.007380	0.000000
4	GD14	-0.027218	0.132796	0.000000	0.277062	-0.036816	0.000000
5	GD14	0.066294	-0.176777	0.000000	0.222734	-0.096658	0.000000
6	GD14	-0.008867	-0.095242	0.000000	0.174857	-0.076376	0.000000
7	GD14	-0.017717	0.251496	0.000000	0.254979	-0.051197	0.000000
8	GD14	0.060056	-0.016616	0.000000	0.059368	-0.126515	0.000000
9	GD14	0.060556	-0.027306	0.000000	-0.041384	-0.104927	0.000000
10	GD14	0.058787	-0.175674	0.000000	0.267268	-0.055943	0.000000
1	GD15	0.016112	0.045549	0.000000	-0.247446	-0.001382	0.000000
2	GD15	-0.017974	0.002108	0.000000	-0.031732	-0.038251	0.000000
3	GD15	-0.021115	-0.185065	0.000000	0.044015	0.036883	0.000000
4	GD15	-0.034766	-0.415591	0.000000	0.067114	-0.067140	0.000000
5	GD15	-0.025978	-0.005824	0.000000	-0.063555	0.140556	0.000000
6	GD15	-0.013801	0.025986	0.000000	-0.183648	-0.013092	0.000000
7	GD15	-0.048756	0.185190	0.000000	-0.063563	-0.035700	0.000000
8	GD15	0.004140	-0.166538	0.000000	-0.160456	-0.003371	0.000000
9	GD15	-0.033852	0.134724	0.000000	-0.069217	0.087144	0.000000
10	GD15	0.033090	0.144530	0.000000	-0.066392	0.078374	0.000000
1	GD16	-0.254746	-0.205357	0.000000	-0.214113	-0.042233	0.000000
2	GD16	-0.267343	-0.098896	0.000000	0.180209	0.125545	0.000000
3	GD16	-0.272884	0.154306	0.000000	-0.214910	0.015368	0.000000
4	GD16	-0.259208	0.171522	0.000000	-0.264475	0.029582	0.000000
5	GD16	-0.256741	-0.127452	0.000000	0.033594	0.043374	0.000000
6	GD16	-0.228318	-0.016441	0.000000	-0.168629	0.068621	0.000000
7	GD16	-0.211108	-0.266667	0.000000	-0.141605	-0.015991	0.000000
8	GD16	-0.232765	0.003055	0.000000	0.006975	0.079736	0.000000
9	GD16	-0.261682	0.138527	0.000000	-0.157422	-0.034656	0.000000
10	GD16	-0.223874	0.253062	0.000000	-0.340617	0.088226	0.000000
