rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.574492	-0.195184	3.227129	-0.112821	-0.002143	0.225203
2	AG111	0.594042	-0.217553	3.227129	-0.069138	-0.057874	0.228650
3	AG111	0.611168	-0.145214	3.227129	-0.004310	-0.032598	0.136022
4	AG111	0.623909	-0.425370	3.227129	-0.244486	0.042425	0.223056
5	AG111	0.616174	-0.057549	3.227129	-0.072479	0.073815	0.128294
6	AG111	0.571126	-0.293901	3.227129	-0.132134	-0.033000	0.257966
7	AG111	0.603490	-0.333080	3.227129	0.005145	-0.011887	0.156967
8	AG111	0.605621	-0.403389	3.227129	-0.006771	-0.002870	0.283986
9	AG111	0.638127	-0.162153	3.227129	0.083014	-0.031900	0.174395
10	AG111	0.628086	-0.301120	3.227129	0.061488	0.018682	0.278731
1	AG112	0.759434	0.149620	3.227129	0.005785	0.000395	0.351260
2	AG112	0.763439	-0.082923	3.227129	0.191832	0.008225	0.226788
3	AG112	0.689313	0.334389	3.227129	0.149363	-0.006937	0.285381
4	AG112	0.748051	-0.009973	3.227129	0.319306	-0.044712	0.207313
5	AG112	0.753351	0.049844	3.227129	0.021239	-0.013286	0.372159
6	AG112	0.772236	-0.212274	3.227129	0.256396	-0.040579	0.270323
7	AG112	0.742753	0.197075	3.227129	-0.132650	0.002117	0.342712
8	AG112	0.824197	-0.108483	3.227129	-0.082340	-0.030492	0.198121
9	AG112	0.704859	-0.065414	3.227129	-0.004096	-0.026152	0.314384
10	AG112	0.790441	-0.234697	3.227129	-0.189291	-0.133407	0.234014
1	AG139	0.566198	0.097974	3.227129	0.083282	-0.002919	0.228883
2	AG139	0.601404	0.247786	3.227129	0.021671	0.062097	0.173157
3	AG139	0.610218	0.181951	3.227129	-0.135001	-0.023031	0.207300
4	AG139	0.622398	0.098895	3.227129	-0.067881	-0.025626	0.113343
5	AG139	0.547903	0.250549	3.227129	0.010398	0.019243	0.141514
6	AG139	0.585425	0.199409	3.227129	-0.084701	-0.021267	0.200330
7	AG139	0.554412	0.000184	3.227129	-0.056807	-0.022930	0.245201
8	AG139	0.564758	-0.025399	3.227129	0.083795	-0.062187	0.095791
9	AG139	0.575289	0.161400	3.227129	0.024387	0.047026	0.230088
10	AG139	0.567435	0.050643	3.227129	0.034493	-0.075751	0.052771
1	AG142	0.746451	0.081382	3.227129	-0.056902	0.019116	0.269266
2	AG142	0.727326	0.110052	3.227129	0.053947	0.012262	0.358656
3	AG142	0.765657	0.274089	3.227129	0.027660	0.026839	0.145725
4	AG142	0.754982	0.120374	3.227129	-0.171708	0.076225	0.301472
5	AG142	0.814616	0.201446	3.227129	-0.005770	0.076142	0.258162
6	AG142	0.765389	0.148312	3.227129	0.098676	-0.028232	0.247070
7	AG142	0.792226	0.210416	3.227129	-0.039283	-0.007925	0.211680
8	AG142	0.743746	0.404031	3.227129	-0.081874	-0.039215	0.197737
9	AG142	0.750066	0.316999	3.227129	-0.006621	-0.011222	0.223718
10	AG142	0.772109	0.433270	3.227129	-0.111353	-0.051814	0.176949
1	GD14	0.650092	-0.125763	3.227129	-0.071992	-0.082770	0.366637
2	GD14	0.652421	0.026105	3.227129	-0.069727	-0.046215	0.423967
3	GD14	0.582782	-0.068308	3.227129	0.173060	-0.034055	0.426808
4	GD14	0.663106	0.099800	3.227129	0.267546	-0.017513	0.346033
5	GD14	0.646552	-0.145858	3.227129	0.215623	-0.027108	0.337528
6	GD14	0.603662	0.029573	3.227129	0.244124	-0.019122	0.357128
7	GD14	0.621342	-0.269674	3.227129	0.196956	-0.093272	0.404255
8	GD14	0.604628	-0.092256	3.227129	0.314340	-0.039710	0.322843
9	GD14	0.595033	0.202833	3.227129	0.064154	-0.051299	0.385187
10	GD14	0.596475	-0.478969	3.227129	0.225016	-0.116230	0.335975
1	GD15	0.569191	-0.173801	3.227129	0.172709	0.025805	0.201639
2	GD15	0.630968	-0.110621	3.227129	-0.039051	0.022534	0.191466
3	GD15	0.614323	-0.143089	3.227129	0.018124	-0.032600	0.269476
4	GD15	0.626335	-0.234686	3.227129	0.047463	0.017335	0.346095
5	GD15	0.596556	-0.226609	3.227129	-0.080623	0.004193	0.349591
6	GD15	0.583632	-0.065622	3.227129	-0.108438	-0.019331	0.114399
7	GD15	0.614176	-0.026988	3.227129	-0.050480	-0.038584	0.096053
8	GD15	0.597610	-0.084097	3.227129	-0.001403	0.030525	0.266455
9	GD15	0.619738	-0.180861	3.227129	0.085030	-0.006818	0.242480
10	GD15	0.615946	-0.097356	3.227129	0.144615	0.109411	0.221487
1	GD16	0.358216	-0.118769	3.227129	-0.099078	0.057673	0.230922
2	GD16	0.406340	-0.033090	3.227129	-0.061537	0.056422	0.321660
3	GD16	0.376414	-0.118962	3.227129	-0.327345	-0.003286	0.230176
4	GD16	0.349786	-0.238134	3.227129	-0.162206	-0.062492	0.196423
5	GD16	0.396966	0.237682	3.227129	-0.008895	0.067653	0.249142
6	GD16	0.378637	0.153708	3.227129	0.055110	0.153663	0.158891
7	GD16	0.369430	0.021405	3.227129	0.018951	0.073850	0.215873
8	GD16	0.377217	0.196211	3.227129	-0.227567	-0.058430	0.122024
9	GD16	0.352503	0.003374	3.227129	0.063030	0.087691	0.179543
10	GD16	0.395818	0.155638	3.227129	-0.078651	0.044853	0.279690
