rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.039008	-0.195184	0.000000	-0.112821	-0.002143	-0.034887
2	AG111	-0.019459	-0.217553	0.000000	-0.069138	-0.057874	-0.031440
3	AG111	-0.002333	-0.145214	0.000000	-0.004310	-0.032598	-0.124068
4	AG111	0.010409	-0.425370	0.000000	-0.244486	0.042425	-0.037034
5	AG111	0.002673	-0.057549	0.000000	-0.072479	0.073815	-0.131796
6	AG111	-0.042375	-0.293901	0.000000	-0.132134	-0.033000	-0.002124
7	AG111	-0.010010	-0.333080	0.000000	0.005145	-0.011887	-0.103123
8	AG111	-0.007879	-0.403389	0.000000	-0.006771	-0.002870	0.023896
9	AG111	0.024626	-0.162153	0.000000	0.083014	-0.031900	-0.085695
10	AG111	0.014586	-0.301120	0.000000	0.061488	0.018682	0.018641
1	AG112	0.145933	0.149620	0.000000	0.005785	0.000395	0.091170
2	AG112	0.149939	-0.082923	0.000000	0.191832	0.008225	-0.033302
3	AG112	0.075812	0.334389	0.000000	0.149363	-0.006937	0.025291
4	AG112	0.134550	-0.009973	0.000000	0.319306	-0.044712	-0.052778
5	AG112	0.139850	0.049844	0.000000	0.021239	-0.013286	0.112069
6	AG112	0.158736	-0.212274	0.000000	0.256396	-0.040579	0.010232
7	AG112	0.129253	0.197075	0.000000	-0.132650	0.002117	0.082622
8	AG112	0.210697	-0.108483	0.000000	-0.082340	-0.030492	-0.061969
9	AG112	0.091359	-0.065414	0.000000	-0.004096	-0.026152	0.054294
10	AG112	0.176940	-0.234697	0.000000	-0.189291	-0.133407	-0.026077
1	AG139	-0.047302	0.097974	0.000000	0.083282	-0.002919	-0.031207
2	AG139	-0.012096	0.247786	0.000000	0.021671	0.062097	-0.086933
3	AG139	-0.003282	0.181951	0.000000	-0.135001	-0.023031	-0.052791
4	AG139	0.008897	0.098895	0.000000	-0.067881	-0.025626	-0.146747
5	AG139	-0.065597	0.250549	0.000000	0.010398	0.019243	-0.118576
6	AG139	-0.028075	0.199409	0.000000	-0.084701	-0.021267	-0.059760
7	AG139	-0.059088	0.000184	0.000000	-0.056807	-0.022930	-0.014889
8	AG139	-0.048742	-0.025399	0.000000	0.083795	-0.062187	-0.164300
9	AG139	-0.038211	0.161400	0.000000	0.024387	0.047026	-0.030003
10	AG139	-0.046065	0.050643	0.000000	0.034493	-0.075751	-0.207319
1	AG142	0.132951	0.081382	0.000000	-0.056902	0.019116	0.009176
2	AG142	0.113826	0.110052	0.000000	0.053947	0.012262	0.098566
3	AG142	0.152157	0.274089	0.000000	0.027660	0.026839	-0.114365
4	AG142	0.141482	0.120374	0.000000	-0.171708	0.076225	0.041382
5	AG142	0.201116	0.201446	0.000000	-0.005770	0.076142	-0.001929
6	AG142	0.151888	0.148312	0.000000	0.098676	-0.028232	-0.013021
7	AG142	0.178726	0.210416	0.000000	-0.039283	-0.007925	-0.048411
8	AG142	0.130246	0.404031	0.000000	-0.081874	-0.039215	-0.062354
9	AG142	0.136566	0.316999	0.000000	-0.006621	-0.011222	-0.036372
10	AG142	0.158609	0.433270	0.000000	-0.111353	-0.051814	-0.083141
1	GD14	0.036592	-0.125763	0.000000	-0.071992	-0.082770	0.106547
2	GD14	0.038920	0.026105	0.000000	-0.069727	-0.046215	0.163877
3	GD14	-0.030718	-0.068308	0.000000	0.173060	-0.034055	0.166718
4	GD14	0.049606	0.099800	0.000000	0.267546	-0.017513	0.085943
5	GD14	0.033052	-0.145858	0.000000	0.215623	-0.027108	0.077438
6	GD14	-0.009838	0.029573	0.000000	0.244124	-0.019122	0.097038
7	GD14	0.007842	-0.269674	0.000000	0.196956	-0.093272	0.144165
8	GD14	-0.008872	-0.092256	0.000000	0.314340	-0.039710	0.062752
9	GD14	-0.018467	0.202833	0.000000	0.064154	-0.051299	0.125096
10	GD14	-0.017025	-0.478969	0.000000	0.225016	-0.116230	0.075884
1	GD15	-0.044309	-0.173801	0.000000	0.172709	0.025805	-0.058451
2	GD15	0.017468	-0.110621	0.000000	-0.039051	0.022534	-0.068625
3	GD15	0.000823	-0.143089	0.000000	0.018124	-0.032600	0.009385
4	GD15	0.012835	-0.234686	0.000000	0.047463	0.017335	0.086005
5	GD15	-0.016945	-0.226609	0.000000	-0.080623	0.004193	0.089501
6	GD15	-0.029868	-0.065622	0.000000	-0.108438	-0.019331	-0.145692
7	GD15	0.000676	-0.026988	0.000000	-0.050480	-0.038584	-0.164037
8	GD15	-0.015891	-0.084097	0.000000	-0.001403	0.030525	0.006364
9	GD15	0.006238	-0.180861	0.000000	0.085030	-0.006818	-0.017611
10	GD15	0.002446	-0.097356	0.000000	0.144615	0.109411	-0.038603
1	GD16	-0.255284	-0.118769	0.000000	-0.099078	0.057673	-0.029168
2	GD16	-0.207160	-0.033090	0.000000	-0.061537	0.056422	0.061570
3	GD16	-0.237086	-0.118962	0.000000	-0.327345	-0.003286	-0.029914
4	GD16	-0.263715	-0.238134	0.000000	-0.162206	-0.062492	-0.063667
5	GD16	-0.216534	0.237682	0.000000	-0.008895	0.067653	-0.010948
6	GD16	-0.234864	0.153708	0.000000	0.055110	0.153663	-0.101199
7	GD16	-0.244071	0.021405	0.000000	0.018951	0.073850	-0.044217
8	GD16	-0.236284	0.196211	0.000000	-0.227567	-0.058430	-0.138066
9	GD16	-0.260997	0.003374	0.000000	0.063030	0.087691	-0.080548
10	GD16	-0.217682	0.155638	0.000000	-0.078651	0.044853	0.019599
