rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.008579	-0.012561	0.000000	0.033922	-0.109842	0.000000
2	AG111	0.084288	-0.143763	0.000000	-0.150363	-0.072537	0.000000
3	AG111	0.002384	-0.197435	0.000000	0.103511	-0.079250	0.000000
4	AG111	-0.037818	-0.265604	0.000000	0.099707	-0.144805	0.000000
5	AG111	0.000193	-0.128423	0.000000	-0.065186	-0.121112	0.000000
6	AG111	-0.012288	-0.431259	0.000000	0.134533	-0.063743	0.000000
7	AG111	-0.046019	-0.655082	0.000000	-0.006869	-0.265887	0.000000
8	AG111	-0.018126	-0.187011	0.000000	0.045947	-0.134697	0.000000
9	AG111	-0.022726	-0.240362	0.000000	-0.095778	-0.135256	0.000000
10	AG111	0.021483	-0.438120	0.000000	-0.300940	-0.247783	0.000000
1	AG112	0.099084	0.205250	0.000000	0.021531	-0.237773	0.000000
2	AG112	0.105183	0.459087	0.000000	0.128651	-0.197476	0.000000
3	AG112	0.095764	0.073211	0.000000	-0.040987	-0.283310	0.000000
4	AG112	0.127805	0.066676	0.000000	0.006601	-0.276581	0.000000
5	AG112	0.208269	0.252650	0.000000	-0.030777	-0.166035	0.000000
6	AG112	0.104896	0.349537	0.000000	0.138445	-0.142930	0.000000
7	AG112	0.129112	0.186179	0.000000	0.089159	-0.207825	0.000000
8	AG112	0.129911	-0.081966	0.000000	0.033087	-0.226413	0.000000
9	AG112	0.152181	0.046771	0.000000	-0.098699	-0.293158	0.000000
10	AG112	0.168767	0.249183	0.000000	-0.066933	-0.242821	0.000000
1	AG139	-0.006268	-0.014881	0.000000	0.043749	-0.116944	0.000000
2	AG139	-0.002620	0.685561	0.000000	0.021498	-0.083203	0.000000
3	AG139	-0.013624	-0.002395	0.000000	-0.027948	-0.113021	0.000000
4	AG139	-0.017688	0.016952	0.000000	0.005842	-0.174664	0.000000
5	AG139	0.017888	-0.050717	0.000000	0.006161	-0.127005	0.000000
6	AG139	0.000828	0.536167	0.000000	-0.001358	-0.141761	0.000000
7	AG139	0.004340	0.358354	0.000000	-0.067037	-0.145028	0.000000
8	AG139	-0.032242	0.344739	0.000000	0.126913	-0.109847	0.000000
9	AG139	0.008380	0.352712	0.000000	-0.007467	-0.100326	0.000000
10	AG139	-0.080324	0.088032	0.000000	0.139740	-0.121077	0.000000
1	AG142	0.152408	0.445891	0.000000	0.018973	-0.176262	0.000000
2	AG142	0.118642	0.430668	0.000000	0.014751	-0.169618	0.000000
3	AG142	0.197530	0.398950	0.000000	0.136051	-0.084532	0.000000
4	AG142	0.165272	0.413830	0.000000	0.095394	-0.120124	0.000000
5	AG142	0.131403	0.409071	0.000000	0.098986	-0.151268	0.000000
6	AG142	0.132549	0.427811	0.000000	0.151249	-0.162246	0.000000
7	AG142	0.135613	0.504794	0.000000	0.055066	-0.144793	0.000000
8	AG142	0.167365	0.535164	0.000000	0.162958	-0.122654	0.000000
9	AG142	0.132390	0.193870	0.000000	0.179234	-0.144990	0.000000
10	AG142	0.163450	0.241445	0.000000	0.139291	-0.096248	0.000000
1	GD14	0.041771	0.153891	0.000000	-0.297710	-0.400292	0.000000
2	GD14	0.014560	-0.109817	0.000000	-0.123216	-0.443181	0.000000
3	GD14	0.035071	-0.166787	0.000000	-0.030734	-0.369928	0.000000
4	GD14	-0.003332	0.123727	0.000000	-0.001532	-0.338054	0.000000
5	GD14	0.072295	-0.120001	0.000000	-0.021472	-0.326814	0.000000
6	GD14	-0.020384	0.296744	0.000000	0.189471	-0.188483	0.000000
7	GD14	-0.013805	-0.240140	0.000000	0.148454	-0.259303	0.000000
8	GD14	0.025009	0.319731	0.000000	-0.067503	-0.308242	0.000000
9	GD14	-0.005808	-0.128417	0.000000	0.053579	-0.342857	0.000000
10	GD14	-0.002562	-0.093039	0.000000	0.162920	-0.226434	0.000000
1	GD15	-0.029830	0.036513	0.000000	0.128251	-0.128673	0.000000
2	GD15	0.067266	-0.119290	0.000000	-0.130902	-0.242307	0.000000
3	GD15	-0.053340	0.117709	0.000000	-0.124363	-0.207203	0.000000
4	GD15	-0.002921	0.077267	0.000000	-0.189259	-0.219816	0.000000
5	GD15	0.076202	-0.056428	0.000000	-0.127708	-0.204666	0.000000
6	GD15	0.021804	0.129128	0.000000	-0.032538	-0.111561	0.000000
7	GD15	-0.005890	-0.161800	0.000000	-0.011135	-0.180727	0.000000
8	GD15	-0.004458	0.046712	0.000000	0.028236	-0.183716	0.000000
9	GD15	-0.025858	0.126954	0.000000	-0.002794	-0.137451	0.000000
10	GD15	0.001805	0.418145	0.000000	-0.050710	-0.155664	0.000000
1	GD16	-0.215550	0.133091	0.000000	-0.040053	-0.146606	0.000000
2	GD16	-0.250053	0.093949	0.000000	0.179834	-0.060288	0.000000
3	GD16	-0.224059	0.486525	0.000000	0.109342	-0.054918	0.000000
4	GD16	-0.156252	0.191398	0.000000	-0.179261	-0.105792	0.000000
5	GD16	-0.255456	0.178702	0.000000	-0.096980	-0.134445	0.000000
6	GD16	-0.210872	0.132596	0.000000	0.167249	-0.033633	0.000000
7	GD16	-0.169634	-0.110779	0.000000	0.120719	-0.066103	0.000000
8	GD16	-0.222645	0.331821	0.000000	0.001354	-0.092192	0.000000
9	GD16	-0.178838	0.151529	0.000000	-0.086749	-0.115621	0.000000
10	GD16	-0.232135	0.279473	0.000000	-0.090137	-0.165725	0.000000
