rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.633304	-0.303217	3.063014	0.000000	-0.177379	-0.210434	22903.489523	24874.547444
2	AG111	0.614511	-0.408473	3.063014	0.000000	-0.163647	-0.210434	22716.386420	24395.278096
3	AG111	0.600259	-0.186896	3.063014	0.000000	-0.110138	-0.210434	22997.130223	24451.523850
4	AG111	0.590603	-0.473634	3.063014	0.000000	-0.110080	-0.210434	23427.360069	24919.621010
5	AG111	0.596557	-0.609297	3.063014	0.000000	-0.148394	-0.210434	23221.338633	24952.229395
6	AG111	0.662100	-0.373785	3.063014	0.000000	-0.254591	-0.210434	22999.854607	23861.575990
7	AG111	0.660045	0.031490	3.063014	0.000000	-0.175605	-0.210434	23101.278871	24990.820089
8	AG111	0.639071	-0.328406	3.063014	0.000000	-0.148661	-0.210434	23300.348160	24389.658073
9	AG111	0.686658	-0.674736	3.063014	0.000000	-0.020418	-0.210434	23689.971092	25034.151561
10	AG111	0.624086	-0.131695	3.063014	0.000000	-0.122277	-0.210434	23387.459331	25096.728204
1	AG112	0.757851	0.025471	3.063014	0.000000	-0.225067	-0.210434	23741.888450	25007.364823
2	AG112	0.773845	-0.024852	3.063014	0.000000	-0.262092	-0.210434	23342.452346	24843.772298
3	AG112	0.802359	0.171222	3.063014	0.000000	-0.216349	-0.210434	23083.989462	24784.197801
4	AG112	0.799382	0.135340	3.063014	0.000000	-0.227781	-0.210434	23623.175375	25471.369368
5	AG112	0.762135	0.591191	3.063014	0.000000	-0.223528	-0.210434	23366.977962	25149.428412
6	AG112	0.770029	-0.112597	3.063014	0.000000	-0.226297	-0.210434	23512.185961	24791.279191
7	AG112	0.758202	0.080430	3.063014	0.000000	-0.211167	-0.210434	23778.863273	24766.786578
8	AG112	0.762149	0.058132	3.063014	0.000000	-0.205041	-0.210434	23398.852515	25292.269688
9	AG112	0.761779	0.141659	3.063014	0.000000	-0.243845	-0.210434	23237.202371	24914.530762
10	AG112	0.780076	-0.103331	3.063014	0.000000	-0.222930	-0.210434	23872.867489	25290.650873
1	AG139	0.588534	0.324950	3.063014	0.000000	-0.116526	-0.210434	23593.546806	24902.279842
2	AG139	0.585571	0.359421	3.063014	0.000000	-0.166340	-0.210434	23425.920790	25798.895630
3	AG139	0.643759	0.328369	3.063014	0.000000	-0.046242	-0.210434	23653.052811	24807.624936
4	AG139	0.592921	0.326148	3.063014	0.000000	-0.146758	-0.210434	22835.318693	25258.139997
5	AG139	0.584511	0.067939	3.063014	0.000000	-0.191146	-0.210434	23439.684063	24295.124249
6	AG139	0.633070	0.349976	3.063014	0.000000	-0.096238	-0.210434	22808.051715	24444.152913
