parameter	value	se_sa	rse_sa
rhoS_pop	0.61853550690642545	0.04676312184134792	7.56029707578653731
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.67976158715987234	0.65061706861500335	24.27891614434832945
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.84421294085349496	0.03934901004296601	4.66102900568953160
omega_rhoS	0.12006284096171219	0.03384011363874487	28.18533475277035905
omega_deltaSC	0.38035291819985201	0.17651396820722215	46.40794371780656036
omega_rhoC	2219260333123226963017728.00000000000000000	nan	nan
omega_deltaCB	308.78067862572163449	130.18603443365404360	42.16132790855569823
b1	0.16375092235654506	0.02139237886259574	13.06397457476104407
b2	0.31981646943264141	0.04342906996768926	13.57937258351109477
b3	0.33486166977364173	0.05399301218040016	16.12397507809660979
