rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595598	-0.221194	1.218088	-0.068497	-0.026522	0.278272
2	AG111	0.613587	-0.587487	1.218088	-0.108390	-0.026364	0.518452
3	AG111	0.597958	-0.014266	1.218088	-0.042989	-0.031895	0.495356
4	AG111	0.583032	-0.122045	1.218088	-0.089449	-0.073725	0.441455
5	AG111	0.617101	-0.208900	1.218088	-0.048512	0.070760	0.457995
6	AG111	0.585533	-0.586253	1.218088	0.078089	0.166211	0.472411
7	AG111	0.561375	-0.294117	1.218088	-0.062239	-0.022650	0.416709
8	AG111	0.612660	-0.325433	1.218088	-0.243409	-0.208982	0.547007
9	AG111	0.639434	-0.561003	1.218088	-0.079256	0.081571	0.452740
10	AG111	0.588217	-0.042226	1.218088	0.021665	-0.007853	0.286663
1	AG112	0.773579	-0.492314	1.218088	0.014310	0.234311	0.716365
2	AG112	0.803771	-0.211123	1.218088	0.039652	-0.058762	0.608498
3	AG112	0.757283	0.014152	1.218088	-0.002912	0.174202	0.721901
4	AG112	0.770370	-0.109662	1.218088	-0.015313	0.090192	0.593267
5	AG112	0.758922	-0.260295	1.218088	0.154956	-0.083835	0.667062
6	AG112	0.736154	0.271728	1.218088	0.133616	0.031000	0.504948
7	AG112	0.820441	-0.145870	1.218088	0.153954	0.239767	0.547462
8	AG112	0.796101	0.008828	1.218088	0.066775	-0.129226	0.616461
9	AG112	0.808221	0.147177	1.218088	0.036664	-0.074155	0.598331
10	AG112	0.775455	-0.181511	1.218088	0.146839	-0.149391	0.743505
1	AG139	0.681447	0.127329	1.218088	-0.062618	0.104087	0.528568
2	AG139	0.623052	0.161174	1.218088	0.173871	0.376033	0.585976
3	AG139	0.585453	0.187845	1.218088	-0.005752	0.109370	0.547886
4	AG139	0.590945	0.109496	1.218088	-0.003575	0.147413	0.451598
5	AG139	0.542966	-0.292985	1.218088	0.004306	0.201649	0.526839
6	AG139	0.607106	-0.056313	1.218088	-0.088009	0.006478	0.533115
7	AG139	0.589445	0.306099	1.218088	0.003845	0.067210	0.417879
8	AG139	0.602582	0.084425	1.218088	0.100728	0.151718	0.473465
9	AG139	0.599200	0.076547	1.218088	0.032312	0.241833	0.566392
10	AG139	0.621166	-0.050741	1.218088	-0.010271	0.388749	0.499678
1	AG142	0.744532	0.317291	1.218088	0.111365	0.181714	0.638558
2	AG142	0.754633	0.657646	1.218088	0.079847	-0.090440	0.480744
3	AG142	0.767988	0.851273	1.218088	0.065508	0.036888	0.490382
4	AG142	0.739880	0.345207	1.218088	0.170746	0.219163	0.485204
5	AG142	0.722270	0.326220	1.218088	0.117439	0.338405	0.547298
6	AG142	0.774384	0.417527	1.218088	0.100148	0.203449	0.604352
7	AG142	0.756267	0.342692	1.218088	0.098603	0.212076	0.641486
8	AG142	0.760690	0.236569	1.218088	0.052500	-0.049126	0.708554
9	AG142	0.729197	-0.052795	1.218088	0.199664	0.376191	0.564323
10	AG142	0.713161	0.319540	1.218088	0.148335	0.349993	0.659914
1	GD14	0.628616	-0.255946	1.218088	0.159661	0.159115	0.619919
2	GD14	0.598133	-0.049144	1.218088	-0.006052	0.338685	0.688723
3	GD14	0.648523	-0.012893	1.218088	0.108793	-0.137335	0.728423
4	GD14	0.578178	0.333687	1.218088	0.013002	-0.050627	0.676472
5	GD14	0.583762	-0.004277	1.218088	-0.001614	-0.054683	0.706231
6	GD14	0.588507	-0.248711	1.218088	0.019970	-0.012449	0.661579
7	GD14	0.607294	0.194699	1.218088	0.123240	0.263026	0.644496
8	GD14	0.635787	-0.028718	1.218088	0.093969	0.073915	0.614160
9	GD14	0.665788	0.073519	1.218088	0.083656	-0.067770	0.590273
10	GD14	0.601912	-0.309407	1.218088	0.129008	0.020820	0.808775
1	GD15	0.565479	0.243021	1.218088	0.064040	0.457449	0.522314
2	GD15	0.602339	-0.191263	1.218088	0.066351	0.022583	0.449851
3	GD15	0.651798	-0.010457	1.218088	-0.048470	0.005179	0.337536
4	GD15	0.623656	-0.063908	1.218088	0.044144	0.399817	0.525215
5	GD15	0.624041	-0.042854	1.218088	0.061869	0.274151	0.525716
6	GD15	0.624105	-0.075224	1.218088	-0.086557	0.119842	0.522774
7	GD15	0.573590	0.328047	1.218088	-0.110737	0.072150	0.456153
8	GD15	0.606653	-0.038432	1.218088	-0.115754	0.050454	0.593147
9	GD15	0.584926	0.162242	1.218088	-0.214498	-0.050586	0.632803
10	GD15	0.608317	-0.039640	1.218088	-0.035404	0.079149	0.616636
1	GD16	0.406117	-0.404705	1.218088	0.162333	0.235119	0.404709
2	GD16	0.397322	0.087369	1.218088	-0.136702	0.094513	0.398755
3	GD16	0.394913	-0.009006	1.218088	0.125135	0.252281	0.392044
4	GD16	0.414975	0.055516	1.218088	-0.102629	0.357957	0.420936
5	GD16	0.397659	0.051672	1.218088	-0.098018	-0.049404	0.253821
6	GD16	0.365198	-0.083568	1.218088	0.005033	0.342289	0.477935
7	GD16	0.445332	0.449167	1.218088	-0.110058	0.235149	0.378333
8	GD16	0.419341	0.080167	1.218088	-0.147248	0.149659	0.510193
9	GD16	0.337068	0.292966	1.218088	-0.102102	0.373954	0.433586
10	GD16	0.360162	-0.236971	1.218088	0.031920	0.190813	0.467922
