rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.021091	-0.221194	0.000000	-0.068497	-0.026522	-0.272212
2	AG111	-0.003102	-0.587487	0.000000	-0.108390	-0.026364	-0.032033
3	AG111	-0.018731	-0.014266	0.000000	-0.042989	-0.031895	-0.055129
4	AG111	-0.033657	-0.122045	0.000000	-0.089449	-0.073725	-0.109030
5	AG111	0.000412	-0.208900	0.000000	-0.048512	0.070760	-0.092490
6	AG111	-0.031156	-0.586253	0.000000	0.078089	0.166211	-0.078074
7	AG111	-0.055313	-0.294117	0.000000	-0.062239	-0.022650	-0.133776
8	AG111	-0.004028	-0.325433	0.000000	-0.243409	-0.208982	-0.003477
9	AG111	0.022745	-0.561003	0.000000	-0.079256	0.081571	-0.097744
10	AG111	-0.028472	-0.042226	0.000000	0.021665	-0.007853	-0.263822
1	AG112	0.156891	-0.492314	0.000000	0.014310	0.234311	0.165880
2	AG112	0.187082	-0.211123	0.000000	0.039652	-0.058762	0.058014
3	AG112	0.140594	0.014152	0.000000	-0.002912	0.174202	0.171416
4	AG112	0.153681	-0.109662	0.000000	-0.015313	0.090192	0.042783
5	AG112	0.142234	-0.260295	0.000000	0.154956	-0.083835	0.116577
6	AG112	0.119466	0.271728	0.000000	0.133616	0.031000	-0.045537
7	AG112	0.203753	-0.145870	0.000000	0.153954	0.239767	-0.003023
8	AG112	0.179413	0.008828	0.000000	0.066775	-0.129226	0.065976
9	AG112	0.191532	0.147177	0.000000	0.036664	-0.074155	0.047846
10	AG112	0.158766	-0.181511	0.000000	0.146839	-0.149391	0.193020
1	AG139	0.064759	0.127329	0.000000	-0.062618	0.104087	-0.021916
2	AG139	0.006363	0.161174	0.000000	0.173871	0.376033	0.035491
3	AG139	-0.031235	0.187845	0.000000	-0.005752	0.109370	-0.002598
4	AG139	-0.025743	0.109496	0.000000	-0.003575	0.147413	-0.098887
5	AG139	-0.073722	-0.292985	0.000000	0.004306	0.201649	-0.023646
6	AG139	-0.009583	-0.056313	0.000000	-0.088009	0.006478	-0.017370
7	AG139	-0.027244	0.306099	0.000000	0.003845	0.067210	-0.132606
8	AG139	-0.014107	0.084425	0.000000	0.100728	0.151718	-0.077019
9	AG139	-0.017489	0.076547	0.000000	0.032312	0.241833	0.015908
10	AG139	0.004478	-0.050741	0.000000	-0.010271	0.388749	-0.050806
1	AG142	0.127843	0.317291	0.000000	0.111365	0.181714	0.088074
2	AG142	0.137944	0.657646	0.000000	0.079847	-0.090440	-0.069741
3	AG142	0.151300	0.851273	0.000000	0.065508	0.036888	-0.060103
4	AG142	0.123192	0.345207	0.000000	0.170746	0.219163	-0.065280
5	AG142	0.105582	0.326220	0.000000	0.117439	0.338405	-0.003187
6	AG142	0.157696	0.417527	0.000000	0.100148	0.203449	0.053868
7	AG142	0.139579	0.342692	0.000000	0.098603	0.212076	0.091002
8	AG142	0.144002	0.236569	0.000000	0.052500	-0.049126	0.158069
9	AG142	0.112508	-0.052795	0.000000	0.199664	0.376191	0.013839
10	AG142	0.096473	0.319540	0.000000	0.148335	0.349993	0.109429
1	GD14	0.011927	-0.255946	0.000000	0.159661	0.159115	0.069434
2	GD14	-0.018556	-0.049144	0.000000	-0.006052	0.338685	0.138238
3	GD14	0.031834	-0.012893	0.000000	0.108793	-0.137335	0.177939
4	GD14	-0.038510	0.333687	0.000000	0.013002	-0.050627	0.125987
5	GD14	-0.032926	-0.004277	0.000000	-0.001614	-0.054683	0.155746
6	GD14	-0.028181	-0.248711	0.000000	0.019970	-0.012449	0.111094
7	GD14	-0.009395	0.194699	0.000000	0.123240	0.263026	0.094011
8	GD14	0.019098	-0.028718	0.000000	0.093969	0.073915	0.063676
9	GD14	0.049100	0.073519	0.000000	0.083656	-0.067770	0.039788
10	GD14	-0.014776	-0.309407	0.000000	0.129008	0.020820	0.258290
1	GD15	-0.051210	0.243021	0.000000	0.064040	0.457449	-0.028170
2	GD15	-0.014349	-0.191263	0.000000	0.066351	0.022583	-0.100633
3	GD15	0.035109	-0.010457	0.000000	-0.048470	0.005179	-0.212949
4	GD15	0.006967	-0.063908	0.000000	0.044144	0.399817	-0.025270
5	GD15	0.007353	-0.042854	0.000000	0.061869	0.274151	-0.024769
6	GD15	0.007417	-0.075224	0.000000	-0.086557	0.119842	-0.027711
7	GD15	-0.043099	0.328047	0.000000	-0.110737	0.072150	-0.094332
8	GD15	-0.010035	-0.038432	0.000000	-0.115754	0.050454	0.042662
9	GD15	-0.031763	0.162242	0.000000	-0.214498	-0.050586	0.082318
10	GD15	-0.008371	-0.039640	0.000000	-0.035404	0.079149	0.066151
1	GD16	-0.210571	-0.404705	0.000000	0.162333	0.235119	-0.145775
2	GD16	-0.219367	0.087369	0.000000	-0.136702	0.094513	-0.151729
3	GD16	-0.221775	-0.009006	0.000000	0.125135	0.252281	-0.158440
4	GD16	-0.201714	0.055516	0.000000	-0.102629	0.357957	-0.129548
5	GD16	-0.219030	0.051672	0.000000	-0.098018	-0.049404	-0.296664
6	GD16	-0.251491	-0.083568	0.000000	0.005033	0.342289	-0.072550
7	GD16	-0.171357	0.449167	0.000000	-0.110058	0.235149	-0.172151
8	GD16	-0.197347	0.080167	0.000000	-0.147248	0.149659	-0.040291
9	GD16	-0.279620	0.292966	0.000000	-0.102102	0.373954	-0.116898
10	GD16	-0.256526	-0.236971	0.000000	0.031920	0.190813	-0.082563
