parameter	value	se_sa	rse_sa
rhoS_pop	0.61412503235549099	0.04631827060208937	7.54215642772849559
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.30290156059792217	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23871164162904046	0.06276820851433072	26.29457368982152587
omega_rhoS	0.11902013142774591	0.03375485185696157	28.36062391466377974
omega_deltaSC	0.24321373896329726	0.16399331297885958	67.42765177571131119
omega_rhoC	0.08050571403917506	nan	nan
omega_deltaCB	0.08093806445200895	0.04788030289088875	59.15671843039770295
omega_rhoB	0.04716371267558153	0.11356263885531634	240.78392563465871490
b1	0.16373018290834568	0.02146533693579015	13.11018930932618964
b2	0.17807545021944865	0.02338159343010502	13.13016106447635600
b3	0.27562229420203627	0.05129804735128665	18.61171916437363194
