parameter	value	se_sa	rse_sa
rhoS_pop	0.64473321656747906	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.08437667909443336	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.22257683605098308	nan	nan
S0_pop	23430.29311221927127917	1881.74739682716085554	8.03125845594223264
T0_pop	25242.79740956552632269	2031.77972045310843896	8.04894832964584239
omega_S0	0.18120014096402851	0.06652424279526377	36.71312971465625452
omega_T0	0.19537012087684785	0.06039886296942230	30.91509730267040368
b1	0.24442731815503421	0.03370271012005031	13.78843836869065242
b2	0.21818482941216105	0.02894975705557888	13.26845552625085212
b3	0.33024399525203019	0.04737921756806034	14.34673097747083936
