parameter	value	se_sa	rse_sa
rhoS_pop	0.61613889943714584	0.04580047642154674	7.43346613294280090
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.79321766833814622	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.69844063922132427	0.08939181197183363	12.79877013907646521
omega_rhoS	0.11721103514833284	0.03350753122357687	28.58735201951969529
omega_deltaSC	0.18382364946035734	0.33124117475033132	180.19508138519765339
omega_rhoC	0.22197799723689074	0.23356795829053353	105.22122066056583378
omega_deltaCB	0.79380457097588930	0.30146162711032654	37.97680665150554091
omega_rhoB	0.07164569703860775	0.07185278269645076	100.28904130520415094
b1	0.16464950616625823	0.02177807176194008	13.22692807833217898
b2	0.26198151630197031	0.05228808320847560	19.95869172243673617
b3	0.28107423182755492	0.04672229164338094	16.62275881342479877
